60 61 62 64
62 64 60 61
25 28 26 27
26 29 27 28
27 30 28 29
28 31 29 30
29 32 30 31
30 33 31 32
31 34 32 33
26 27 25 28
27 28 26 29
28 29 27 30
29 30 28 31
30 31 29 32
31 32 30 33
32 33 31 34
