60 61 62 64
62 64 60 61
49 52 50 51
50 53 51 52
51 54 52 53
52 56 53 54
53 57 54 56
54 58 56 57
56 59 57 58
50 51 49 52
51 52 50 53
52 53 51 54
53 54 52 56
54 56 53 57
56 57 54 58
57 58 56 59
