60 61 62 64
62 64 60 61
1 4 2 3
2 5 3 4
3 6 4 5
4 7 5 6
5 9 6 7
6 10 7 9
7 11 9 10
2 3 1 4
3 4 2 5
4 5 3 6
5 6 4 7
6 7 5 9
7 9 6 10
9 10 7 11
