quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,15.329,0.495,15.594,-0.616,0.24,-1.041,-0.392,0.008,-0.409,25,26,27,28
25_26_28_29,197.511,0.42,198.312,-0.087,0.136,-0.361,-0.08,0.007,-0.067,25,26,28,29
25_26_29_30,151.354,0.349,150.5,0.009,0.113,-0.203,-0.059,0.006,-0.068,25,26,29,30
25_26_30_31,-205.159,0.384,-205.282,0.021,0.134,-0.221,-0.024,0.006,-0.015,25,26,30,31
25_26_31_32,5.799,0.432,5.844,0.031,0.123,-0.193,-0.008,0.007,-0.006,25,26,31,32
25_26_32_33,-130.702,0.763,-130.375,0.05,0.119,-0.235,0.014,0.013,0.038,25,26,32,33
25_26_33_34,9.379,0.309,9.218,0.038,0.123,-0.13,0.026,0.005,0.028,25,26,33,34
26_27_28_29,199.537,0.468,199.25,-1.107,0.192,-1.386,-0.42,0.008,-0.419,26,27,28,29
26_27_29_30,151.2,0.332,150.734,-0.289,0.102,-0.466,-0.108,0.006,-0.127,26,27,29,30
26_27_30_31,-203.009,0.606,-203.219,0.003,0.084,-0.253,-0.034,0.01,-0.038,26,27,30,31
26_27_31_32,5.835,0.24,5.375,0.068,0.087,-0.073,-0.018,0.004,-0.02,26,27,31,32
26_27_32_33,-118.591,0.214,-117.438,0.095,0.089,-0.114,-0.001,0.004,-0.018,26,27,32,33
26_27_33_34,9.834,0.448,10.25,0.084,0.081,-0.107,0.009,0.007,0.008,26,27,33,34
27_28_25_26,25.858,0.35,24.969,-0.872,0.272,-1.251,-0.434,0.006,-0.434,27,28,25,26
27_28_29_30,153.06,0.607,153.312,-1.035,0.215,-1.337,-0.393,0.011,-0.358,27,28,29,30
27_28_30_31,-204.317,0.547,-204.344,-0.294,0.13,-0.542,-0.092,0.009,-0.105,27,28,30,31
27_28_31_32,2.648,0.959,2.75,-0.187,0.119,-0.413,-0.055,0.016,-0.066,27,28,31,32
27_28_32_33,-118.325,0.376,-119.032,-0.174,0.107,-0.495,-0.033,0.006,-0.03,27,28,32,33
27_28_33_34,11.939,0.309,11.657,-0.172,0.115,-0.388,0.002,0.005,0.056,27,28,33,34
28_29_25_26,24.324,0.272,24.875,-1.851,0.278,-2.256,-0.084,0.006,-0.068,28,29,25,26
28_29_26_27,20.01,0.843,19.719,-1.694,0.315,-1.954,-0.424,0.01,-0.418,28,29,26,27
