quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
3_4_1_2,3.586,0.245,3.594,-1.119,0.051,-1.134,-0.142,0.006,-0.134,3,4,1,2
3_4_5_6,87.854,0.078,87.688,-2.735,0.171,-2.702,-0.462,0.002,-0.468,3,4,5,6
3_4_6_7,-174.25,0.325,-174.625,-1.175,0.011,-1.23,-0.121,0.006,-0.129,3,4,6,7
3_4_7_9,64.61,0.721,65.094,-0.623,0.001,-0.583,-0.073,0.011,-0.077,3,4,7,9
3_4_9_10,-4.634,1.101,-4.375,-0.309,0.074,-0.313,-0.04,0.018,-0.026,3,4,9,10
4_5_10_11,82.344,0.205,82.344,-0.3,0.118,-0.315,-0.027,0.004,-0.036,4,5,10,11
4_5_1_2,2.498,0.372,2.094,-1.816,0.239,-1.826,-0.008,0.009,-0.015,4,5,1,2
4_5_2_3,140.779,0.581,141.406,-0.937,0.1,-0.945,-0.288,0.008,-0.286,4,5,2,3
4_5_6_7,-173.911,2.017,-172.844,-2.518,0.146,-2.503,-0.5,0.028,-0.51,4,5,6,7
4_5_7_9,64.51,0.071,64.531,-1.319,0.001,-1.356,-0.113,0.002,-0.115,4,5,7,9
4_5_9_10,-2.32,0.319,-2.406,-0.699,0.074,-0.697,-0.046,0.004,-0.048,4,5,9,10
5_6_10_11,80.505,1.436,79.719,-0.368,0.059,-0.407,-0.02,0.023,-0.026,5,6,10,11
5_6_1_2,3.104,0.054,2.844,-1.906,0.283,-1.879,-0.017,0.001,-0.011,5,6,1,2
5_6_2_3,126.312,0.377,126.218,-2.036,0.377,-2.016,-0.211,0.011,-0.227,5,6,2,3
5_6_3_4,-48.712,0.074,-48.625,-1.048,0.275,-1.003,-0.258,0.001,-0.26,5,6,3,4
5_6_7_9,63.781,1.298,63.406,-2.435,0.3,-2.433,-0.482,0.025,-0.484,5,6,7,9
5_6_9_10,-2.954,0.158,-3.25,-1.014,0.139,-1.003,-0.122,0.003,-0.131,5,6,9,10
60_61_62_64,12.219,0.412,12.688,-0.006,0.004,-0.008,102.956,0.19,103.128,60,61,62,64
62_64_60_61,1.113,0.96,0.5,-0.003,0.002,-0.002,103.238,0.255,102.894,62,64,60,61
6_7_10_11,80.743,1.143,81.406,-0.517,0.02,-0.527,-0.051,0.023,-0.052,6,7,10,11
6_7_1_2,3.435,0.186,4.25,-1.733,0.235,-1.73,-0.012,0.001,-0.018,6,7,1,2
6_7_2_3,131.115,0.501,130.906,-1.683,0.183,-1.663,-0.052,0.006,-0.058,6,7,2,3
6_7_3_4,-44.983,0.745,-45.719,-1.629,0.163,-1.637,-0.048,0.022,-0.064,6,7,3,4
6_7_4_5,49.192,0.17,48.5,-1.179,0.206,-1.145,-0.539,0.001,-0.532,6,7,4,5
6_7_9_10,-2.326,1.143,-1.938,-1.922,0.191,-1.894,-0.598,0.013,-0.6,6,7,9,10
7_9_10_11,81.017,0.38,81.5,-1.246,0.269,-1.264,-0.954,0.001,-0.95,7,9,10,11
7_9_1_2,2.029,0.414,2.001,-1.043,0.019,-1.031,0.08,0.01,0.075,7,9,1,2
7_9_2_3,129.608,0.834,129.781,-1.26,0.263,-1.299,0.02,0.013,0.024,7,9,2,3
7_9_3_4,-46.411,1.955,-46.094,-1.507,0.212,-1.523,-0.057,0.058,-0.038,7,9,3,4
7_9_4_5,40.582,0.469,39.5,-1.236,0.303,-1.168,-0.122,0.008,-0.118,7,9,4,5
7_9_5_6,29.102,0.293,29.75,-0.77,0.306,-0.718,-0.489,0.006,-0.486,7,9,5,6
9_10_1_2,3.529,0.276,4.156,-1.44,0.082,-1.444,-0.025,0.005,-0.024,9,10,1,2
9_10_2_3,128.238,1.834,129.312,-1.529,0.11,-1.555,-0.061,0.023,-0.074,9,10,2,3
9_10_3_4,-50.788,2.632,-52.187,-0.887,0.026,-0.894,-0.085,0.105,-0.107,9,10,3,4
9_10_4_5,34.856,0.269,34.344,-1.337,0.052,-1.33,-0.035,0.004,-0.039,9,10,4,5
9_10_5_6,27.399,0.89,27.688,-1.079,0.009,-1.037,0.009,0.028,0.027,9,10,5,6
9_10_6_7,-14.421,2.128,-13.469,-0.726,0.024,-0.753,-0.504,0.063,-0.497,9,10,6,7
