quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
5_6_2_3,167.862,1.475,168.125,-0.946,0.217,-1.083,-0.076,0.027,-0.101,5,6,2,3
5_6_3_4,66.378,0.346,65.656,-0.831,0.223,-1.09,-0.412,0.005,-0.401,5,6,3,4
5_6_7_9,6.496,0.227,6.968,-0.756,0.175,-0.771,-0.526,0.004,-0.516,5,6,7,9
5_6_9_10,-90.032,0.283,-90.063,-0.38,0.095,-0.532,-0.114,0.004,-0.135,5,6,9,10
60_61_62_64,9.886,1.009,10.906,-0.004,0.002,-0.004,99.938,1.015,98.762,60,61,62,64
62_64_60_61,5.41,1.513,5.75,-0.006,0.013,-0.006,97.423,1.539,94.712,62,64,60,61
6_7_10_11,38.127,0.392,37.625,-0.223,0.083,-0.315,-0.141,0.008,-0.108,6,7,10,11
6_7_1_2,11.956,0.509,11.844,-0.763,0.198,-1.029,0.003,0.007,0.057,6,7,1,2
6_7_2_3,164.972,0.328,165.125,-0.697,0.181,-0.912,-0.043,0.005,-0.03,6,7,2,3
6_7_3_4,61.707,0.46,61.532,-0.808,0.213,-1.052,-0.143,0.007,-0.168,6,7,3,4
6_7_4_5,-38.187,0.418,-38.125,-0.754,0.201,-0.967,-0.601,0.008,-0.574,6,7,4,5
6_7_9_10,-88.551,0.448,-88.563,-0.925,0.176,-1.183,-0.677,0.012,-0.68,6,7,9,10
7_9_10_11,39.024,0.23,39.032,-0.486,0.144,-0.696,-1.125,0.003,-1.098,7,9,10,11
7_9_1_2,13.165,0.495,13.25,-0.578,0.107,-0.634,0.005,0.011,0.062,7,9,1,2
7_9_2_3,162.367,1.01,162.687,-0.706,0.177,-0.898,-0.026,0.015,-0.012,7,9,2,3
7_9_3_4,56.596,0.286,56.562,-0.735,0.189,-0.968,-0.05,0.004,-0.052,7,9,3,4
7_9_4_5,-42.476,0.413,-41.969,-1.244,0.191,-1.502,-0.164,0.012,-0.194,7,9,4,5
7_9_5_6,32.416,0.459,32.187,-0.484,0.149,-0.739,-0.469,0.011,-0.408,7,9,5,6
9_10_1_2,13.279,1.296,13.812,-0.807,0.085,-0.862,0.006,0.017,0.002,9,10,1,2
9_10_2_3,158.597,1.797,159.594,-0.953,0.109,-1.099,-0.024,0.024,-0.059,9,10,2,3
9_10_3_4,53.505,0.265,54.031,-0.853,0.088,-0.992,-0.011,0.004,0.032,9,10,3,4
9_10_4_5,-44.014,0.391,-43.75,-0.806,0.105,-1.018,-0.06,0.013,-0.045,9,10,4,5
9_10_5_6,23.873,0.496,24.032,-0.774,0.081,-0.851,-0.136,0.007,-0.159,9,10,5,6
9_10_6_7,18.366,0.984,18.594,-0.057,0.067,-0.101,-0.714,0.028,-0.726,9,10,6,7
