quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,21.543,0.054,21.219,-0.578,0.12,-0.571,2.03,0.003,2.025,36,39,37,38
37_38_36_39,-2.118,1.523,-2.593,-0.66,0.182,-0.656,1.958,0.042,1.969,37,38,36,39
37_40_38_39,-365.291,0.496,-365.5,-0.852,0.07,-0.901,1.243,0.006,1.248,37,40,38,39
38_39_37_40,-183.365,0.155,-183.438,-1.33,0.223,-1.292,1.264,0.001,1.249,38,39,37,40
38_42_39_40,-107.291,0.701,-107.782,-2.044,0.049,-2.017,1.754,0.008,1.771,38,42,39,40
39_40_38_42,-214.224,0.547,-215.219,-1.367,0.179,-1.348,1.789,0.03,1.757,39,40,38,42
39_43_40_42,30.774,0.237,30.688,-1.652,0.076,-1.621,1.78,0.011,1.788,39,43,40,42
40_42_39_43,-173.947,5.719,-170.875,-2.096,0.111,-2.096,1.78,0.119,1.723,40,42,39,43
40_44_42_43,-53.413,0.511,-53.406,-1.594,0.115,-1.575,1.475,0.007,1.48,40,44,42,43
42_43_40_44,-356.752,1.853,-356.874,-1.22,0.247,-1.231,1.464,0.028,1.462,42,43,40,44
42_45_43_44,-17.298,0.907,-16.094,-0.606,0.238,-0.576,1.858,0.004,1.852,42,45,43,44
43_44_42_45,-410.01,1.894,-409.469,-1.045,0.17,-1.026,1.816,0.059,1.834,43,44,42,45
43_46_44_45,-56.724,0.509,-56.406,-0.608,0.158,-0.617,1.728,0.022,1.703,43,46,44,45
44_45_43_46,-399.632,0.734,-398.219,-1.151,0.112,-1.152,1.642,0.002,1.636,44,45,43,46
60_61_62_64,-3.466,0.583,-4.469,-0.002,0.004,-0.002,102.397,0.058,102.613,60,61,62,64
62_64_60_61,6.24,0.964,4.531,-0.005,0.004,-0.007,101.45,0.122,101.535,62,64,60,61
