quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-29.49,0.554,-29.406,-0.005,0.049,-0.009,441.864,39.177,440.412,49,52,50,51
50_51_49_52,43.928,0.738,44.094,0.053,0.07,0.05,424.392,53.099,415.288,50,51,49,52
50_53_51_52,-0.622,0.303,-1.188,-0.033,0.035,-0.071,-0.068,0.031,-0.118,50,53,51,52
51_52_50_53,-336.3,2.686,-332.968,0.0,0.0,0.0,-0.437,0.525,-0.376,51,52,50,53
51_54_52_53,-398.817,0.368,-400.187,0.009,0.01,0.009,7.349,1.395,5.732,51,54,52,53
52_53_51_54,7287.625,0.0,7287.625,0.089,0.009,0.088,388.909,41.904,0.0,52,53,51,54
52_56_53_54,6027.787,664.513,7287.625,0.003,0.008,-0.001,865.936,868.115,0.0,52,56,53,54
53_54_52_56,182.856,0.741,183.687,-0.001,0.003,0.001,1.404,2.838,8.108,53,54,52,56
53_57_54_56,6101.911,2023.269,7287.625,-0.146,0.023,-0.15,304.703,2153.977,91.16,53,57,54,56
54_56_53_57,159.617,0.49,160.156,-0.009,0.006,-0.009,1.98,1.971,11.097,54,56,53,57
54_58_56_57,-125.743,0.946,-121.75,0.003,0.007,-0.003,-7.238,3.958,-1.586,54,58,56,57
56_57_54_58,7287.625,0.0,7287.625,0.096,0.006,0.08,-1212.539,265.534,3.98,56,57,54,58
56_59_57_58,226.47,2.291,226.344,-0.228,0.028,-0.214,1.546,0.15,1.628,56,59,57,58
57_58_56_59,-410.013,0.612,-409.938,-0.413,0.04,-0.449,1.412,0.048,1.486,57,58,56,59
60_61_62_64,12.066,0.567,11.938,-0.001,0.015,-0.009,100.36,0.785,98.448,60,61,62,64
62_64_60_61,12.363,0.528,12.031,-0.009,0.053,-0.032,99.367,5.951,99.158,62,64,60,61
