quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,4.394,0.292,3.875,-0.463,0.243,-0.446,0.017,0.004,0.022,49,50,51,52
49_50_52_53,221.086,1.099,221.187,0.487,0.033,0.485,-0.522,0.03,-0.54,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.814,0.055,0.812,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7287.625,0.0,7287.625,0.626,0.046,0.624,-1.207,0.195,-1.197,49,50,54,56
49_50_56_57,53.49,0.294,53.562,-0.355,0.218,-0.334,0.003,0.004,-0.005,49,50,56,57
49_50_57_58,165.875,0.59,165.406,0.662,0.013,0.668,0.138,0.022,0.148,49,50,57,58
49_50_58_59,105.212,0.798,105.688,0.274,0.052,0.306,0.015,0.022,0.009,49,50,58,59
50_51_52_53,92.11,13.912,94.375,-0.565,0.288,-0.593,-59.368,0.102,-59.406,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,1.081,0.068,1.092,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,0.669,0.035,0.646,24.186,1.162,24.604,50,51,54,56
50_51_56_57,50.743,4.288,52.063,-0.044,0.264,0.058,0.028,0.06,0.002,50,51,56,57
50_51_57_58,164.757,0.115,164.656,0.468,0.049,0.461,-0.013,0.003,-0.03,50,51,57,58
50_51_58_59,101.476,5.877,98.844,0.263,0.091,0.324,0.124,0.128,0.173,50,51,58,59
51_52_49_50,24.038,0.806,24.406,-0.127,0.055,-0.144,-0.024,0.008,-0.028,51,52,49,50
51_52_53_54,6727.794,731.759,6612.812,0.351,0.416,0.178,5.908,7.727,7.066,51,52,53,54
51_52_54_56,-2474.115,354.469,-2508.312,-0.001,0.019,0.0,22.87,3.725,22.427,51,52,54,56
51_52_56_57,55.553,0.346,55.344,0.0,0.0,0.0,0.0,0.008,-0.005,51,52,56,57
51_52_57_58,167.7,0.076,167.188,-0.03,0.053,-0.008,0.034,0.001,0.031,51,52,57,58
51_52_58_59,106.546,0.009,106.531,0.0,0.0,0.0,-0.004,0.0,0.005,51,52,58,59
52_53_49_50,23.865,0.925,24.125,-0.3,0.012,-0.276,-0.565,0.021,-0.572,52,53,49,50
52_53_50_51,-290.563,2.13,-290.0,-0.205,0.008,-0.251,-67.29,0.035,-67.414,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.256,0.006,-0.26,126.142,10.457,126.82,52,53,54,56
52_53_56_57,58.683,0.308,58.062,-1.113,0.093,-1.12,-0.155,0.005,-0.16,52,53,56,57
52_53_57_58,170.23,0.134,170.281,0.136,0.086,0.146,0.03,0.004,-0.008,52,53,57,58
52_53_58_59,108.471,0.173,108.406,-0.051,0.034,-0.052,-0.001,0.004,-0.003,52,53,58,59
53_54_49_50,19.762,0.3,20.0,0.004,0.001,0.005,3.359,1.09,2.473,53,54,49,50
53_54_50_51,23.851,0.351,23.844,0.01,0.001,0.012,-1.615,1.792,-3.828,53,54,50,51
53_54_51_52,4.012,0.658,4.531,0.004,0.017,-0.003,-2.596,2.227,-1.455,53,54,51,52
53_54_56_57,54.067,0.27,54.219,0.003,0.004,0.002,10.98,0.566,11.266,53,54,56,57
53_54_57_58,167.742,1.066,168.5,0.002,0.004,0.0,1.261,3.944,0.945,53,54,57,58
53_54_58_59,106.596,0.061,107.0,0.006,0.005,0.005,1.202,0.927,0.17,53,54,58,59
54_56_49_50,18.319,0.25,17.938,-0.017,0.008,-0.015,9.53,0.094,10.431,54,56,49,50
54_56_50_51,3.854,0.192,4.344,-0.014,0.001,-0.015,6.795,1.031,4.898,54,56,50,51
54_56_51_52,3.068,0.889,3.032,-0.008,0.007,-0.007,3.86,2.961,3.836,54,56,51,52
54_56_52_53,-386.305,0.151,-386.032,-0.006,0.005,-0.005,-7.846,0.378,-9.206,54,56,52,53
54_56_57_58,168.356,0.315,168.688,0.003,0.004,0.005,7.698,0.885,8.816,54,56,57,58
54_56_58_59,106.329,0.229,105.688,-0.003,0.001,-0.004,4.06,0.791,4.901,54,56,58,59
56_57_49_50,20.902,2.352,21.5,-0.106,0.009,-0.116,-0.0,0.059,0.001,56,57,49,50
56_57_50_51,-8.486,0.914,-8.594,-0.732,0.052,-0.754,0.012,0.011,0.012,56,57,50,51
56_57_51_52,3.219,0.08,2.75,-0.61,0.03,-0.596,0.005,0.001,-0.003,56,57,51,52
56_57_52_53,-371.493,1.522,-371.125,-0.466,0.047,-0.45,-0.2,0.048,-0.194,56,57,52,53
56_57_53_54,2160.192,9.039,2174.125,0.245,0.004,0.275,59.234,22.596,76.697,56,57,53,54
56_57_58_59,116.872,1.532,117.125,-0.688,0.061,-0.692,-0.499,0.018,-0.496,56,57,58,59
57_58_49_50,23.008,0.458,22.531,-1.81,0.091,-1.847,0.012,0.005,0.007,57,58,49,50
57_58_50_51,-11.911,0.338,-12.344,-1.947,0.156,-1.933,-0.05,0.016,-0.054,57,58,50,51
57_58_51_52,3.176,0.059,3.032,-2.034,0.098,-2.053,0.001,0.0,-0.001,57,58,51,52
57_58_52_53,-364.209,0.348,-364.094,-1.411,0.138,-1.379,-0.14,0.015,-0.128,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,0.068,0.022,0.09,0.0,0.0,0.0,57,58,53,54
57_58_54_56,816.654,271.777,691.938,0.274,0.028,0.279,-2245.164,113.8,-2291.01,57,58,54,56
58_59_49_50,24.154,0.601,24.312,-2.519,0.328,-2.503,-0.007,0.013,-0.008,58,59,49,50
58_59_50_51,-21.574,3.567,-23.875,-1.615,0.216,-1.613,-0.164,0.083,-0.22,58,59,50,51
58_59_51_52,1.906,0.18,2.094,-2.372,0.0,-2.488,0.009,0.001,0.008,58,59,51,52
58_59_52_53,-359.11,0.202,-360.062,-0.683,0.064,-0.633,-0.014,0.003,-0.012,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.537,0.046,0.542,0.0,0.0,0.0,58,59,53,54
58_59_54_56,7287.625,0.0,7287.625,0.657,0.022,0.662,0.0,0.0,0.0,58,59,54,56
58_59_56_57,-11.233,1.228,-11.594,-1.297,0.41,-1.373,-0.458,0.018,-0.458,58,59,56,57
60_61_62_64,13.841,1.937,12.875,-0.006,0.001,-0.004,102.244,1.02,102.394,60,61,62,64
62_64_60_61,3.478,0.743,2.469,-0.003,0.004,-0.004,101.074,0.539,101.19,62,64,60,61
