quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_28_26_27,-125.598,0.339,-124.656,-0.439,0.289,-0.832,1.173,0.009,1.145,25,28,26,27
26_27_25_28,-75.264,0.747,-75.532,-0.267,0.288,-0.724,1.178,0.01,1.172,26,27,25,28
26_29_27_28,-396.357,0.448,-402.718,-1.411,0.264,-1.983,1.22,0.008,1.245,26,29,27,28
27_28_26_29,-93.119,1.519,-97.468,-1.728,0.343,-2.2,1.24,0.025,1.24,27,28,26,29
27_30_28_29,52.963,0.451,50.844,-1.35,0.114,-1.712,1.185,0.03,1.175,27,30,28,29
28_29_27_30,32.82,1.82,28.718,-1.968,0.152,-2.631,1.211,0.04,1.246,28,29,27,30
28_31_29_30,83.462,0.685,79.25,-1.839,0.147,-2.554,1.258,0.018,1.243,28,31,29,30
29_30_28_31,11.727,0.725,8.282,-1.169,0.172,-1.568,1.222,0.036,1.162,29,30,28,31
29_32_30_31,-295.257,0.563,-298.0,-1.765,0.186,-2.303,1.057,0.009,1.046,29,32,30,31
30_31_29_32,-426.777,0.374,-430.468,-1.338,0.377,-1.916,1.054,0.002,1.035,30,31,29,32
30_33_31_32,-60.89,1.242,-63.532,-0.318,0.241,-0.74,1.595,0.022,1.58,30,33,31,32
31_32_30_33,-762.47,0.785,-766.938,-1.651,0.188,-2.005,1.58,0.021,1.557,31,32,30,33
31_34_32_33,-122.971,0.706,-124.281,-0.333,0.187,-0.549,1.004,0.014,1.016,31,34,32,33
32_33_31_34,-720.346,0.253,-721.844,-1.329,0.239,-1.468,1.003,0.005,1.02,32,33,31,34
60_61_62_64,13.33,2.2,15.875,0.0,0.024,0.0,100.375,2.929,100.392,60,61,62,64
62_64_60_61,13.929,1.129,11.844,-0.002,0.025,-0.004,99.717,2.243,100.35,62,64,60,61
