quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,1.03,0.367,1.25,0.04,0.053,0.132,-0.001,0.011,-0.006,49,50,51,52
49_50_52_53,11.539,1.928,12.688,-0.055,0.026,-0.083,-0.61,0.071,-0.624,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.434,0.044,0.341,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7287.625,0.0,7287.625,0.168,0.027,0.143,0.169,0.02,0.0,49,50,54,56
49_50_56_57,40.044,3.59,39.218,-0.044,0.017,-0.054,0.035,0.342,0.02,49,50,56,57
49_50_57_58,38.016,0.312,37.719,-0.012,0.016,-0.03,-0.076,0.027,-0.113,49,50,57,58
49_50_58_59,13.931,0.573,14.563,-0.025,0.019,-0.067,-0.097,0.049,-0.102,49,50,58,59
50_51_52_53,614.678,3.117,609.438,-0.039,0.031,-0.034,-231.174,0.274,-232.342,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.358,0.053,0.201,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7196.766,837.871,7287.625,0.067,0.042,0.022,22.666,207.783,0.0,50,51,54,56
50_51_56_57,52.547,0.467,52.532,-0.059,0.03,-0.113,0.157,0.044,0.217,50,51,56,57
50_51_57_58,37.116,1.727,35.469,-0.013,0.026,-0.081,0.117,0.17,0.201,50,51,57,58
50_51_58_59,16.575,2.558,18.312,-0.024,0.032,-0.04,-0.199,0.24,-0.04,50,51,58,59
51_52_49_50,56.178,0.379,56.563,0.0,0.0,0.0,0.064,0.074,-0.1,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,-0.016,0.07,0.18,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7287.625,0.0,7287.625,0.041,0.016,-0.002,-0.004,0.0,0.0,51,52,54,56
51_52_56_57,52.87,0.537,50.375,0.0,0.0,0.0,0.041,0.013,0.017,51,52,56,57
51_52_57_58,35.199,0.535,37.344,0.0,0.0,0.0,-0.005,0.013,-0.03,51,52,57,58
51_52_58_59,20.942,0.4,19.812,0.0,0.0,0.0,0.034,0.01,0.03,51,52,58,59
52_53_49_50,60.506,0.962,60.875,0.045,0.035,-0.006,-0.702,0.076,-0.614,52,53,49,50
52_53_50_51,-354.141,0.724,-356.938,0.054,0.03,0.004,-301.112,0.824,-298.856,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.098,0.007,-0.11,-4.538,0.719,0.0,52,53,54,56
52_53_56_57,64.837,0.54,63.782,0.044,0.022,0.064,-0.242,0.014,-0.198,52,53,56,57
52_53_57_58,35.704,2.649,35.562,0.205,0.023,0.191,-0.159,0.182,-0.078,52,53,57,58
52_53_58_59,23.142,0.415,20.0,0.121,0.016,0.061,-0.198,0.029,-0.261,52,53,58,59
53_54_49_50,57.263,0.314,57.032,0.004,0.003,0.004,-3.054,0.976,1.435,53,54,49,50
53_54_50_51,56.129,1.219,54.687,-0.001,0.004,0.003,0.525,5.187,6.121,53,54,50,51
53_54_51_52,1.833,0.695,2.188,0.001,0.003,0.003,1.184,2.915,-0.236,53,54,51,52
53_54_56_57,64.324,0.532,64.25,0.0,0.014,0.001,10.331,2.185,15.686,53,54,56,57
53_54_57_58,28.235,0.767,29.188,-0.002,0.008,-0.005,-0.485,3.399,1.791,53,54,57,58
53_54_58_59,26.793,0.521,26.0,-0.001,0.012,0.004,-3.722,2.176,-22.264,53,54,58,59
54_56_49_50,65.561,0.615,65.281,-0.011,0.009,-0.01,4.143,2.457,3.938,54,56,49,50
54_56_50_51,28.015,0.669,26.75,-0.003,0.005,-0.006,-8.068,2.535,-15.946,54,56,50,51
54_56_51_52,1.249,0.473,1.25,-0.005,0.003,-0.005,0.607,1.636,1.44,54,56,51,52
54_56_52_53,-405.372,0.472,-404.594,-0.008,0.005,-0.005,-2.813,2.163,-9.462,54,56,52,53
54_56_57_58,32.881,0.53,32.375,0.002,0.009,-0.001,6.094,1.882,16.282,54,56,57,58
54_56_58_59,30.409,0.585,29.75,0.003,0.009,0.004,-5.817,2.435,-13.295,54,56,58,59
56_57_49_50,76.129,1.91,75.5,0.058,0.035,0.08,-0.058,0.191,-0.12,56,57,49,50
56_57_50_51,23.856,0.464,26.0,-0.224,0.09,-0.199,-0.121,0.04,-0.118,56,57,50,51
56_57_51_52,-2.558,0.316,-2.5,-0.332,0.103,-0.291,-0.019,0.022,0.031,56,57,51,52
56_57_52_53,-384.16,1.121,-382.375,-0.451,0.091,-0.349,-0.146,0.116,-0.127,56,57,52,53
56_57_53_54,7218.427,328.536,7287.625,-0.097,0.014,-0.127,-259.452,175.64,0.0,56,57,53,54
56_57_58_59,49.67,0.285,49.718,0.007,0.031,-0.013,-0.606,0.008,-0.6,56,57,58,59
57_58_49_50,82.169,2.437,83.188,-0.083,0.072,-0.043,0.043,0.054,0.014,57,58,49,50
57_58_50_51,21.754,1.405,22.25,-0.313,0.133,-0.244,-0.004,0.033,0.0,57,58,50,51
57_58_51_52,-2.905,0.318,-2.875,-0.169,0.092,-0.099,-0.003,0.008,-0.011,57,58,51,52
57_58_52_53,-372.64,1.711,-372.062,-0.417,0.037,-0.447,0.101,0.131,-0.088,57,58,52,53
57_58_53_54,7216.679,308.087,7287.625,-0.282,0.033,-0.367,-9.759,79.155,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,-0.152,0.017,-0.186,0.848,0.073,0.0,57,58,54,56
58_59_49_50,84.498,0.2,83.0,0.365,0.032,0.426,-0.0,0.003,0.015,58,59,49,50
58_59_50_51,18.116,0.59,17.469,-0.564,0.038,-0.558,-0.016,0.035,-0.099,58,59,50,51
58_59_51_52,-2.819,0.274,-2.875,-0.715,0.033,-0.742,-0.01,0.018,-0.027,58,59,51,52
58_59_52_53,-363.042,0.373,-364.375,-0.48,0.029,-0.523,-0.006,0.021,-0.024,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.112,0.019,0.097,-1.139,0.115,0.0,58,59,53,54
58_59_54_56,7287.625,0.0,7287.625,0.095,0.008,0.085,-396.61,53.088,0.0,58,59,54,56
58_59_56_57,50.48,0.342,51.032,0.154,0.028,0.202,-0.57,0.006,-0.57,58,59,56,57
60_61_62_64,13.356,2.312,12.781,-0.027,0.048,-0.015,99.572,3.291,98.096,60,61,62,64
62_64_60_61,13.936,0.909,13.719,-0.02,0.066,-0.003,106.856,5.683,109.158,62,64,60,61
