quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,0.878,0.404,0.594,-0.073,0.139,-0.05,0.007,0.005,0.014,49,50,51,52
49_50_52_53,90.561,0.537,91.344,0.916,0.137,0.707,-0.472,0.028,-0.448,49,50,52,53
49_50_53_54,7286.169,25.379,7287.625,0.747,0.038,0.682,-0.113,1.969,0.0,49,50,53,54
49_50_54_56,6661.733,1997.83,7287.625,0.276,0.038,0.241,-48.738,164.833,0.0,49,50,54,56
49_50_56_57,144.262,0.51,144.125,-0.196,0.083,-0.293,-0.046,0.02,-0.085,49,50,56,57
49_50_57_58,13.083,2.07,12.688,-0.206,0.113,-0.268,-0.01,0.031,-0.012,49,50,57,58
49_50_58_59,68.369,0.586,68.375,0.737,0.126,0.594,-0.036,0.028,-0.021,49,50,58,59
50_51_52_53,93.97,10.942,100.562,-0.043,0.073,0.037,-71.519,0.125,-71.771,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.995,0.172,0.536,0.0,0.0,0.0,50,51,53,54
50_51_54_56,6896.833,1850.424,7287.625,0.002,0.042,-0.048,-46.448,153.368,0.0,50,51,54,56
50_51_56_57,145.757,1.928,147.031,0.002,0.102,-0.101,-0.046,0.061,-0.022,50,51,56,57
50_51_57_58,17.916,0.459,17.188,-0.073,0.06,-0.038,-0.005,0.006,0.008,50,51,57,58
50_51_58_59,73.786,0.815,74.469,0.739,0.12,0.53,0.007,0.031,0.083,50,51,58,59
51_52_49_50,49.974,0.494,48.781,0.041,0.144,-0.096,-0.028,0.005,-0.034,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,0.047,0.104,0.013,0.0,0.0,0.0,51,52,53,54
51_52_54_56,6255.427,2192.369,7287.625,0.1,0.014,-0.066,19.06,41.284,0.0,51,52,54,56
51_52_56_57,145.679,0.472,145.156,-0.072,0.043,-0.274,0.01,0.005,0.013,51,52,56,57
51_52_57_58,15.918,0.536,16.812,0.0,0.0,0.0,-0.052,0.013,-0.075,51,52,57,58
51_52_58_59,75.507,0.546,75.594,0.131,0.043,0.008,-0.002,0.006,-0.007,51,52,58,59
52_53_49_50,51.901,0.93,52.438,0.082,0.092,-0.123,-0.512,0.026,-0.487,52,53,49,50
52_53_50_51,-418.719,5.695,-428.938,0.094,0.081,-0.168,-85.482,0.292,-84.773,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.114,0.006,-0.133,0.0,0.0,0.0,52,53,54,56
52_53_56_57,154.414,0.435,155.562,0.106,0.094,0.062,-0.141,0.006,-0.145,52,53,56,57
52_53_57_58,18.854,0.639,19.718,0.245,0.062,0.112,-0.07,0.008,-0.078,52,53,57,58
52_53_58_59,78.692,0.418,77.375,0.462,0.019,0.431,-0.007,0.012,-0.035,52,53,58,59
53_54_49_50,47.67,0.509,47.0,0.002,0.001,0.001,-3.425,2.005,-7.576,53,54,49,50
53_54_50_51,72.576,0.252,69.125,0.001,0.003,0.002,-3.361,0.995,-10.823,53,54,50,51
53_54_51_52,1.933,0.646,2.094,0.002,0.002,0.001,-1.749,2.472,-0.088,53,54,51,52
53_54_56_57,152.342,0.42,151.906,0.003,0.003,0.002,0.459,1.569,0.677,53,54,56,57
53_54_57_58,13.178,0.446,14.094,0.002,0.002,0.001,11.039,1.731,10.078,53,54,57,58
53_54_58_59,76.754,0.709,76.344,0.001,0.002,0.002,-3.503,2.676,-10.934,53,54,58,59
54_56_49_50,49.252,0.684,48.032,-0.005,0.004,-0.004,1.813,2.487,1.304,54,56,49,50
54_56_50_51,35.24,1.183,34.344,-0.004,0.004,-0.003,-6.76,4.567,-10.235,54,56,50,51
54_56_51_52,2.719,0.389,2.75,-0.003,0.003,-0.004,-3.391,1.664,-4.335,54,56,51,52
54_56_52_53,-508.15,0.524,-507.906,-0.003,0.002,-0.002,5.435,1.987,7.196,54,56,52,53
54_56_57_58,15.593,0.515,16.156,-0.001,0.003,-0.002,2.23,1.992,0.739,54,56,57,58
54_56_58_59,80.506,0.408,80.562,-0.002,0.002,-0.001,0.568,1.595,-3.524,54,56,58,59
56_57_49_50,54.296,0.486,53.375,0.068,0.104,-0.073,0.046,0.011,0.04,56,57,49,50
56_57_50_51,17.417,0.444,16.625,-0.021,0.19,-0.264,-0.051,0.007,-0.048,56,57,50,51
56_57_51_52,0.196,0.533,0.688,-0.037,0.192,-0.259,-0.007,0.007,-0.005,56,57,51,52
56_57_52_53,-492.278,0.416,-492.25,-0.721,0.15,-0.868,-0.149,0.011,-0.147,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.129,0.026,-0.12,0.0,0.0,0.0,56,57,53,54
56_57_58_59,95.391,0.358,95.656,0.146,0.146,-0.086,-0.436,0.005,-0.448,56,57,58,59
57_58_49_50,55.111,2.023,55.625,-1.62,0.126,-1.732,-0.003,0.029,-0.01,57,58,49,50
57_58_50_51,3.295,0.781,3.312,-2.035,0.221,-2.241,-0.031,0.01,-0.032,57,58,50,51
57_58_51_52,-0.918,0.371,-0.719,-2.163,0.269,-2.31,0.002,0.006,0.01,57,58,51,52
57_58_52_53,-479.695,1.918,-478.281,-1.318,0.179,-1.389,-0.052,0.059,-0.095,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.335,0.02,-0.459,0.0,0.0,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,0.105,0.034,0.084,0.0,0.0,0.0,57,58,54,56
58_59_49_50,56.06,0.542,56.188,-1.348,0.177,-1.2,0.007,0.008,-0.012,58,59,49,50
58_59_50_51,-7.647,0.588,-8.218,-1.221,0.17,-1.15,-0.031,0.008,-0.02,58,59,50,51
58_59_51_52,-0.226,0.466,-0.062,-1.565,0.067,-1.538,-0.006,0.013,-0.019,58,59,51,52
58_59_52_53,-469.1,0.494,-469.656,-1.175,0.061,-1.193,-0.005,0.014,0.009,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.253,0.011,0.192,0.0,0.0,0.0,58,59,53,54
58_59_54_56,7278.603,124.74,7287.625,0.113,0.008,0.12,3.857,53.302,0.0,58,59,54,56
58_59_56_57,10.855,0.31,10.719,-0.935,0.153,-1.035,-0.45,0.005,-0.448,58,59,56,57
60_61_62_64,16.783,1.215,16.062,-0.0,0.034,-0.003,101.067,3.661,102.801,60,61,62,64
62_64_60_61,18.052,2.035,19.25,-0.007,0.01,-0.006,98.131,1.849,98.821,62,64,60,61
