quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,17.873,0.705,18.875,-0.962,0.152,-1.044,1.603,0.061,1.58,1,4,2,3
2_3_1_4,114.465,0.719,114.782,-1.511,0.176,-1.665,1.503,0.015,1.506,2,3,1,4
2_5_3_4,-237.299,1.66,-242.875,-1.592,0.274,-1.82,0.932,0.02,0.928,2,5,3,4
3_4_2_5,-428.681,1.087,-433.094,-3.453,0.58,-4.202,0.937,0.011,0.941,3,4,2,5
3_6_4_5,-497.084,0.688,-501.719,-1.339,0.32,-1.599,0.984,0.008,0.994,3,6,4,5
4_5_3_6,-291.03,0.33,-294.625,-0.957,0.379,-1.184,0.999,0.008,1.007,4,5,3,6
4_7_5_6,-40.673,0.77,-44.781,-0.46,0.234,-0.769,1.04,0.013,1.044,4,7,5,6
5_6_4_7,-181.824,0.751,-184.75,-1.79,0.363,-2.057,1.029,0.01,1.031,5,6,4,7
5_9_6_7,10.017,1.439,7.062,-1.563,0.154,-2.207,1.296,0.086,1.29,5,9,6,7
60_61_62_64,9.128,1.393,6.781,0.001,0.004,0.007,99.593,1.092,103.392,60,61,62,64
62_64_60_61,10.781,0.854,11.562,-0.0,0.001,0.0,99.819,0.856,101.373,62,64,60,61
6_10_7_9,-37.942,0.688,-41.5,-1.14,0.286,-1.478,1.374,0.008,1.372,6,10,7,9
6_7_5_9,-634.655,0.638,-639.344,-1.989,0.268,-2.585,1.264,0.009,1.255,6,7,5,9
7_11_9_10,-113.414,0.668,-116.219,-0.869,0.145,-1.15,1.468,0.009,1.45,7,11,9,10
7_9_6_10,-667.818,0.508,-670.75,-0.96,0.22,-1.3,1.401,0.007,1.4,7,9,6,10
9_10_7_11,-578.686,0.518,-580.75,-0.949,0.189,-1.117,1.492,0.012,1.502,9,10,7,11
