quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
4_5_2_3,316.124,0.477,316.062,-0.339,0.462,-0.618,-0.268,0.005,-0.245,4,5,2,3
4_5_6_7,-3.703,0.339,-3.156,-0.427,0.385,-0.711,-0.427,0.005,-0.424,4,5,6,7
4_5_7_9,248.071,0.435,248.0,0.498,0.239,0.507,-0.098,0.006,-0.096,4,5,7,9
4_5_9_10,-116.143,0.221,-116.406,0.532,0.267,0.484,-0.043,0.003,-0.05,4,5,9,10
5_6_10_11,5.293,0.223,5.844,-0.847,0.135,-1.071,-0.043,0.003,-0.038,5,6,10,11
5_6_1_2,37.507,0.681,38.094,-2.05,0.368,-2.353,-0.015,0.009,-0.017,5,6,1,2
5_6_2_3,310.148,1.352,310.062,-1.841,0.327,-2.218,-0.072,0.018,-0.068,5,6,2,3
5_6_3_4,-81.438,0.214,-81.062,-1.327,0.24,-1.575,-0.377,0.004,-0.356,5,6,3,4
5_6_7_9,249.536,0.787,249.969,-1.888,0.278,-2.336,-0.34,0.011,-0.31,5,6,7,9
5_6_9_10,-116.292,0.249,-116.406,-0.901,0.134,-1.004,-0.072,0.003,-0.066,5,6,9,10
60_61_62_64,11.901,0.695,12.219,-0.0,0.002,-0.004,98.783,0.512,100.104,60,61,62,64
62_64_60_61,11.654,0.492,11.469,-0.001,0.003,-0.002,101.166,0.417,102.271,62,64,60,61
6_7_10_11,6.378,0.312,6.406,-0.673,0.102,-0.962,-0.127,0.006,-0.116,6,7,10,11
6_7_1_2,37.62,1.346,37.344,-1.783,0.239,-2.364,-0.024,0.024,-0.03,6,7,1,2
6_7_2_3,307.421,0.542,307.532,-1.809,0.242,-2.422,-0.048,0.011,-0.038,6,7,2,3
6_7_3_4,-87.99,0.384,-87.063,-1.665,0.237,-2.24,-0.106,0.007,-0.102,6,7,3,4
6_7_4_5,-90.909,0.194,-90.156,-1.113,0.177,-1.763,-0.408,0.004,-0.405,6,7,4,5
6_7_9_10,-115.143,0.361,-114.718,-1.73,0.219,-2.383,-0.466,0.006,-0.474,6,7,9,10
7_9_10_11,6.715,0.313,6.781,-0.682,0.304,-0.84,-0.624,0.007,-0.655,7,9,10,11
7_9_1_2,37.163,1.021,37.813,-0.294,0.241,-0.349,-0.018,0.015,-0.016,7,9,1,2
7_9_2_3,304.188,0.734,304.625,-0.588,0.286,-0.79,-0.007,0.012,0.002,7,9,2,3
7_9_3_4,-91.847,0.453,-90.906,-0.593,0.303,-0.75,-0.057,0.008,-0.061,7,9,3,4
7_9_4_5,-97.394,0.98,-96.906,-0.544,0.296,-0.735,-0.105,0.018,-0.086,7,9,4,5
7_9_5_6,37.021,0.461,36.969,0.118,0.246,-0.152,-0.347,0.007,-0.348,7,9,5,6
9_10_1_2,37.194,0.345,37.438,-1.334,0.271,-1.729,-0.005,0.008,-0.01,9,10,1,2
9_10_2_3,302.197,0.678,302.656,-1.319,0.286,-1.524,-0.008,0.012,0.008,9,10,2,3
9_10_3_4,-94.571,0.471,-94.0,-1.378,0.288,-1.641,-0.017,0.01,-0.022,9,10,3,4
9_10_4_5,-100.222,0.451,-99.812,-1.409,0.294,-1.667,-0.042,0.008,-0.031,9,10,4,5
9_10_5_6,29.382,0.499,28.906,-1.5,0.303,-1.871,-0.077,0.01,-0.078,9,10,5,6
9_10_6_7,25.157,0.411,25.344,-0.837,0.185,-1.069,-0.434,0.007,-0.446,9,10,6,7
