quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,0.008,0.467,-0.532,0.824,0.224,0.547,-0.318,0.01,-0.32,13,14,15,16
13_14_16_17,26.844,0.546,27.031,1.199,0.16,1.097,-0.164,0.01,-0.19,13,14,16,17
13_14_17_18,43.191,0.682,43.532,1.185,0.167,1.074,-0.045,0.012,-0.034,13,14,17,18
13_14_18_19,-62.019,0.509,-62.125,1.144,0.183,0.988,-0.022,0.009,-0.026,13,14,18,19
13_14_19_20,12.44,0.377,13.906,1.146,0.169,1.045,-0.009,0.006,-0.024,13,14,19,20
13_14_20_21,-43.929,0.498,-43.938,1.112,0.178,0.982,0.001,0.009,0.006,13,14,20,21
13_14_21_22,-60.537,0.459,-61.188,1.135,0.193,1.05,0.014,0.008,0.028,13,14,21,22
14_15_16_17,43.349,0.54,44.656,-1.048,0.149,-1.392,-0.727,0.009,-0.722,14,15,16,17
14_15_17_18,34.856,0.507,35.094,-0.58,0.082,-0.663,-0.106,0.009,-0.091,14,15,17,18
14_15_18_19,-59.849,0.424,-59.5,-0.495,0.084,-0.667,-0.033,0.008,-0.029,14,15,18,19
14_15_19_20,11.096,0.262,10.907,-0.467,0.081,-0.799,-0.014,0.004,-0.012,14,15,19,20
14_15_20_21,-40.912,0.291,-41.218,-0.459,0.091,-0.713,-0.012,0.005,0.005,14,15,20,21
14_15_21_22,-56.346,0.406,-55.75,-0.378,0.08,-0.625,0.016,0.007,0.038,14,15,21,22
15_16_13_14,25.347,0.354,25.625,-1.328,0.301,-1.68,-0.32,0.007,-0.338,15,16,13,14
15_16_17_18,40.869,0.405,41.094,-1.266,0.102,-1.353,-0.308,0.009,-0.304,15,16,17,18
15_16_18_19,-58.76,0.218,-58.656,-1.048,0.083,-1.099,-0.049,0.004,-0.05,15,16,18,19
15_16_19_20,12.719,0.84,12.875,-0.963,0.088,-1.06,-0.021,0.015,-0.012,15,16,19,20
15_16_20_21,-39.546,0.519,-39.344,-0.947,0.088,-1.07,0.015,0.008,0.022,15,16,20,21
15_16_21_22,-51.39,0.384,-51.625,-0.921,0.081,-0.977,-0.019,0.007,-0.028,15,16,21,22
16_17_13_14,25.478,0.486,24.781,-0.408,0.177,-0.649,-0.113,0.008,-0.111,16,17,13,14
16_17_14_15,62.674,0.355,62.188,-0.474,0.183,-0.782,-0.696,0.006,-0.708,16,17,14,15
16_17_18_19,-58.279,0.327,-58.937,-0.509,0.162,-0.645,-0.458,0.008,-0.476,16,17,18,19
16_17_19_20,14.553,0.545,13.812,0.001,0.133,-0.09,-0.115,0.008,-0.126,16,17,19,20
16_17_20_21,-39.544,0.443,-39.625,0.013,0.117,-0.135,-0.047,0.006,-0.075,16,17,20,21
16_17_21_22,-45.696,0.628,-46.094,-0.003,0.132,-0.145,-0.024,0.009,0.005,16,17,21,22
17_18_13_14,27.804,0.527,28.063,-0.565,0.294,-0.922,-0.025,0.01,-0.03,17,18,13,14
17_18_14_15,57.573,0.251,58.438,-0.535,0.296,-0.923,-0.129,0.005,-0.164,17,18,14,15
17_18_15_16,72.748,0.741,72.875,-0.255,0.268,-0.628,-0.315,0.014,-0.313,17,18,15,16
17_18_19_20,13.627,0.242,12.969,-0.39,0.243,-0.752,-0.459,0.006,-0.453,17,18,19,20
17_18_20_21,-43.581,0.338,-42.812,0.274,0.151,0.123,-0.135,0.006,-0.146,17,18,20,21
17_18_21_22,-41.031,0.436,-40.0,0.325,0.148,0.233,-0.059,0.008,-0.064,17,18,21,22
18_19_13_14,25.727,0.361,25.438,-1.021,0.211,-1.504,-0.01,0.006,-0.006,18,19,13,14
18_19_14_15,54.811,0.256,54.032,-0.973,0.215,-1.564,-0.044,0.005,-0.045,18,19,14,15
18_19_15_16,67.117,0.682,68.281,-0.975,0.207,-1.53,-0.087,0.012,-0.068,18,19,15,16
18_19_16_17,60.13,0.249,59.938,-0.663,0.171,-1.187,-0.419,0.004,-0.378,18,19,16,17
18_19_20_21,-39.367,0.342,-39.438,-1.022,0.219,-1.415,-0.476,0.005,-0.472,18,19,20,21
18_19_21_22,-41.25,0.332,-41.968,-0.417,0.085,-0.694,-0.11,0.006,-0.109,18,19,21,22
19_20_13_14,27.433,0.385,27.313,-0.975,0.115,-1.149,0.001,0.007,0.016,19,20,13,14
19_20_14_15,50.996,0.442,51.312,-1.242,0.177,-1.67,-0.026,0.011,-0.028,19,20,14,15
19_20_15_16,64.933,0.714,65.094,-1.284,0.206,-1.783,-0.036,0.015,-0.006,19,20,15,16
19_20_16_17,56.112,0.32,57.406,-1.295,0.219,-1.767,-0.096,0.008,-0.051,19,20,16,17
19_20_17_18,40.081,0.617,39.968,-1.192,0.266,-1.736,-0.463,0.012,-0.482,19,20,17,18
