quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-52.255,1.144,-51.812,0.007,0.011,0.003,107.645,1.577,107.747,49,52,50,51
50_51_49_52,62.603,0.599,62.656,0.3,0.013,0.298,74.717,2.219,73.984,50,51,49,52
50_53_51_52,-0.99,0.241,-1.094,-0.239,0.219,-0.677,-0.005,0.004,-0.004,50,53,51,52
51_52_50_53,-351.375,0.233,-350.875,0.0,0.0,0.0,-0.007,0.011,-0.015,51,52,50,53
51_54_52_53,-463.119,0.19,-461.782,0.004,0.002,0.001,0.443,0.55,-0.649,51,54,52,53
52_53_51_54,7272.139,160.636,7287.625,0.108,0.035,0.039,2.27,23.547,0.0,52,53,51,54
52_56_53_54,7287.625,0.0,7287.625,0.076,0.019,0.039,0.0,0.0,0.0,52,56,53,54
53_54_52_56,121.927,0.68,123.406,0.002,0.002,0.004,-1.102,2.908,-2.814,53,54,52,56
53_57_54_56,7287.625,0.0,7287.625,-0.5,0.017,-0.565,404.902,94.295,0.264,53,57,54,56
54_56_53_57,130.902,0.309,129.125,-0.003,0.002,-0.003,3.135,1.261,3.774,54,56,53,57
54_58_56_57,-205.505,0.282,-203.313,-0.003,0.002,-0.003,-0.705,1.123,-1.814,54,58,56,57
56_57_54_58,7009.109,1071.015,7287.625,0.108,0.037,0.112,121.49,191.912,0.0,56,57,54,58
56_59_57_58,416.917,0.359,418.906,-0.947,0.115,-1.256,1.384,0.005,1.372,56,59,57,58
57_58_56_59,-497.036,2.154,-501.906,-2.375,0.183,-2.897,1.391,0.038,1.434,57,58,56,59
60_61_62_64,12.854,1.424,13.719,-0.001,0.005,0.001,97.728,1.53,95.322,60,61,62,64
62_64_60_61,13.46,0.967,12.968,-0.004,0.002,0.0,101.253,1.183,104.73,62,64,60,61
