quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,29.268,0.461,30.5,-0.853,0.09,-1.046,1.479,0.023,1.482,1,4,2,3
2_3_1_4,44.428,0.593,42.687,-0.961,0.248,-0.905,1.454,0.034,1.426,2,3,1,4
2_5_3_4,-437.164,0.441,-443.5,-0.564,0.156,-0.863,1.105,0.009,1.108,2,5,3,4
3_4_2_5,-218.183,0.835,-225.812,-1.012,0.261,-1.446,1.12,0.014,1.184,3,4,2,5
3_6_4_5,-182.514,1.041,-187.844,-0.537,0.221,-1.012,1.238,0.018,1.235,3,6,4,5
4_5_3_6,-441.569,1.778,-441.719,-0.886,0.183,-1.181,1.283,0.03,1.249,4,5,3,6
4_7_5_6,-68.181,1.036,-70.188,-0.605,0.176,-0.887,1.345,0.023,1.334,4,7,5,6
5_6_4_7,-484.314,0.607,-488.125,-0.844,0.18,-1.253,1.363,0.009,1.364,5,6,4,7
5_9_6_7,-56.645,0.598,-59.125,-0.741,0.105,-1.001,1.755,0.02,1.738,5,9,6,7
60_61_62_64,11.042,1.061,10.438,0.0,0.002,0.001,102.464,0.761,108.666,60,61,62,64
62_64_60_61,2.557,0.994,2.75,0.002,0.004,0.004,99.424,0.879,97.676,62,64,60,61
6_10_7_9,-15.172,0.468,-19.468,-1.063,0.114,-1.364,2.411,0.018,2.419,6,10,7,9
6_7_5_9,-676.055,1.341,-679.844,-0.847,0.156,-1.19,1.786,0.027,1.739,6,7,5,9
7_11_9_10,-27.036,1.534,-31.094,-1.103,0.061,-1.285,2.265,0.057,2.323,7,11,9,10
7_9_6_10,-524.766,0.217,-529.938,-0.778,0.077,-0.938,2.41,0.01,2.42,7,9,6,10
9_10_7_11,-293.594,0.771,-295.938,-0.66,0.056,-0.808,2.209,0.041,2.152,9,10,7,11
