quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,-42.001,1.367,-41.875,-0.473,0.149,-0.756,-0.609,0.032,-0.642,25,26,27,28
25_26_28_29,244.128,1.303,244.812,-0.117,0.081,-0.282,-0.139,0.028,-0.118,25,26,28,29
25_26_29_30,108.185,0.451,108.5,-0.059,0.069,-0.21,-0.026,0.009,-0.03,25,26,29,30
25_26_30_31,-47.768,0.805,-47.5,-0.491,0.114,-0.733,-0.007,0.011,0.027,25,26,30,31
25_26_31_32,-142.888,0.4,-142.75,-0.367,0.086,-0.585,0.005,0.005,0.041,25,26,31,32
25_26_32_33,-48.064,0.589,-46.468,-0.388,0.089,-0.56,-0.001,0.008,0.008,25,26,32,33
25_26_33_34,8.007,2.033,8.093,-0.403,0.091,-0.633,-0.009,0.029,0.004,25,26,33,34
26_27_28_29,249.596,0.213,249.218,-0.72,0.144,-0.701,-0.592,0.005,-0.579,26,27,28,29
26_27_29_30,106.223,0.999,106.625,0.103,0.046,0.066,-0.12,0.021,-0.119,26,27,29,30
26_27_30_31,-45.954,0.188,-45.906,-0.263,0.12,-0.416,-0.041,0.003,-0.05,26,27,30,31
26_27_31_32,-144.25,0.156,-144.906,-0.155,0.102,-0.334,-0.022,0.003,-0.034,26,27,31,32
26_27_32_33,-42.116,0.53,-42.25,-0.155,0.109,-0.322,0.001,0.007,0.019,26,27,32,33
26_27_33_34,6.935,0.497,6.219,-0.143,0.111,-0.337,-0.004,0.007,-0.016,26,27,33,34
27_28_25_26,19.365,0.458,20.0,-0.592,0.242,-0.741,-0.571,0.011,-0.505,27,28,25,26
27_28_29_30,107.518,0.814,106.531,-0.241,0.163,-0.238,-0.464,0.013,-0.455,27,28,29,30
27_28_30_31,-46.668,0.374,-46.562,0.185,0.124,0.049,-0.086,0.005,-0.06,27,28,30,31
27_28_31_32,-146.836,0.349,-146.125,0.252,0.116,0.118,-0.036,0.005,-0.026,27,28,31,32
27_28_32_33,-34.776,2.538,-32.313,0.244,0.123,0.152,-0.035,0.035,-0.036,27,28,32,33
27_28_33_34,7.704,0.302,6.125,0.226,0.129,0.105,-0.009,0.004,-0.012,27,28,33,34
28_29_25_26,16.105,1.829,16.531,-1.339,0.193,-1.624,-0.134,0.029,-0.162,28,29,25,26
28_29_26_27,58.24,0.289,58.344,-1.24,0.195,-1.584,-0.586,0.004,-0.578,28,29,26,27
28_29_30_31,-42.88,0.44,-42.906,-1.278,0.143,-1.567,-0.43,0.009,-0.44,28,29,30,31
28_29_31_32,-150.012,1.395,-150.156,-0.936,0.104,-1.123,-0.089,0.019,-0.074,28,29,31,32
28_29_32_33,-32.585,0.583,-33.531,-0.834,0.082,-1.003,-0.019,0.008,0.024,28,29,32,33
28_29_33_34,7.085,0.604,7.062,-0.824,0.083,-0.995,-0.011,0.009,-0.001,28,29,33,34
29_30_25_26,16.053,0.469,15.875,-1.253,0.349,-1.418,-0.024,0.009,-0.013,29,30,25,26
29_30_26_27,50.608,0.437,50.562,-1.223,0.332,-1.404,-0.12,0.008,-0.14,29,30,26,27
29_30_27_28,50.846,0.375,50.281,-1.073,0.393,-1.242,-0.48,0.006,-0.483,29,30,27,28
29_30_31_32,-149.451,0.709,-150.156,-1.238,0.277,-1.44,-0.56,0.012,-0.57,29,30,31,32
29_30_32_33,-28.679,0.614,-29.218,-0.292,0.18,-0.529,-0.075,0.01,-0.043,29,30,32,33
29_30_33_34,4.148,0.537,4.531,-0.152,0.159,-0.35,-0.037,0.008,-0.024,29,30,33,34
30_31_25_26,16.967,0.209,17.656,-1.068,0.277,-1.463,-0.026,0.004,-0.049,30,31,25,26
30_31_26_27,45.939,0.49,47.375,-1.12,0.284,-1.536,-0.058,0.01,-0.076,30,31,26,27
30_31_27_28,44.117,0.403,43.812,-1.106,0.288,-1.518,-0.077,0.007,-0.056,30,31,27,28
30_31_28_29,119.873,2.175,120.5,-0.639,0.25,-1.012,-0.406,0.038,-0.4,30,31,28,29
30_31_32_33,-13.487,2.199,-14.687,-1.16,0.268,-1.573,-0.345,0.042,-0.364,30,31,32,33
30_31_33_34,3.171,0.498,3.406,-0.19,0.127,-0.339,-0.109,0.009,-0.122,30,31,33,34
31_32_25_26,17.423,0.767,17.75,-0.668,0.134,-0.688,-0.0,0.013,0.01,31,32,25,26
31_32_26_27,43.918,0.34,44.094,-0.903,0.202,-1.158,-0.004,0.007,-0.003,31,32,26,27
31_32_27_28,40.562,1.469,41.75,-0.966,0.217,-1.213,-0.039,0.028,-0.017,31,32,27,28
31_32_28_29,116.244,0.399,116.0,-0.933,0.222,-1.211,-0.115,0.008,-0.116,31,32,28,29
31_32_29_30,72.196,1.146,72.032,-0.599,0.197,-0.928,-0.547,0.017,-0.54,31,32,29,30
31_32_33_34,15.271,2.712,16.062,-0.799,0.181,-1.007,-0.738,0.053,-0.748,31,32,33,34
32_33_25_26,17.403,0.298,17.938,-1.014,0.096,-1.251,0.002,0.005,0.006,32,33,25,26
32_33_26_27,39.368,0.329,39.406,-1.156,0.128,-1.44,-0.003,0.006,-0.02,32,33,26,27
32_33_27_28,36.95,0.678,36.969,-1.138,0.134,-1.436,-0.01,0.011,-0.036,32,33,27,28
32_33_28_29,111.348,1.257,113.0,-1.127,0.138,-1.442,-0.046,0.02,-0.041,32,33,28,29
32_33_29_30,69.387,0.482,69.5,-1.144,0.149,-1.41,-0.101,0.007,-0.092,32,33,29,30
32_33_30_31,-14.581,1.257,-15.063,-0.868,0.206,-1.125,-0.384,0.027,-0.399,32,33,30,31
33_34_25_26,17.184,0.431,17.188,-0.663,0.108,-0.803,0.008,0.006,0.016,33,34,25,26
33_34_26_27,37.162,0.3,37.344,-0.653,0.087,-0.669,-0.007,0.006,0.007,33,34,26,27
33_34_27_28,33.603,1.741,34.532,-0.665,0.086,-0.715,0.016,0.034,0.023,33,34,27,28
33_34_28_29,111.844,0.657,112.344,-0.665,0.082,-0.718,-0.005,0.013,-0.006,33,34,28,29
33_34_29_30,67.669,0.653,68.468,-0.671,0.081,-0.694,-0.024,0.014,-0.016,33,34,29,30
33_34_30_31,-22.327,0.668,-22.282,-0.587,0.07,-0.613,-0.108,0.018,-0.09,33,34,30,31
33_34_31_32,-24.561,0.589,-23.969,-0.313,0.074,-0.407,-0.779,0.011,-0.774,33,34,31,32
60_61_62_64,10.001,2.551,9.031,-0.006,0.002,-0.005,97.285,2.297,101.086,60,61,62,64
62_64_60_61,11.725,0.475,11.75,-0.005,0.003,-0.005,96.6,0.756,99.642,62,64,60,61
