quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_28_26_27,-112.014,1.452,-111.812,-0.325,0.163,-0.313,1.364,0.029,1.363,25,28,26,27
26_27_25_28,-105.351,0.911,-104.782,-0.851,0.309,-0.803,1.364,0.019,1.375,26,27,25,28
26_29_27_28,-331.216,0.186,-331.374,-1.095,0.152,-1.058,1.309,0.008,1.312,26,29,27,28
27_28_26_29,-174.61,0.427,-175.469,-1.382,0.167,-1.387,1.356,0.018,1.365,27,28,26,29
27_30_28_29,94.034,0.26,94.156,-2.776,0.228,-2.775,1.356,0.007,1.357,27,30,28,29
28_29_27_30,-143.125,0.17,-142.938,-1.686,0.255,-1.667,1.388,0.012,1.371,28,29,27,30
28_31_29_30,-4.238,1.413,-5.125,-2.293,0.214,-2.252,1.358,0.028,1.366,28,31,29,30
29_30_28_31,-146.644,0.133,-147.156,-2.497,0.267,-2.466,1.386,0.012,1.387,29,30,28,31
29_32_30_31,-129.315,0.315,-129.438,-0.974,0.202,-0.966,1.094,0.011,1.099,29,32,30,31
30_31_29_32,-593.125,0.767,-592.656,-1.573,0.368,-1.577,1.125,0.009,1.129,30,31,29,32
30_33_31_32,-139.224,1.242,-139.094,0.025,0.334,0.034,1.666,0.022,1.662,30,33,31,32
31_32_30_33,-664.966,0.171,-664.75,-0.955,0.235,-0.924,1.666,0.014,1.673,31,32,30,33
31_34_32_33,-76.238,0.093,-76.75,-0.231,0.206,-0.292,1.09,0.009,1.082,31,34,32,33
32_33_31_34,-431.118,0.135,-430.937,-1.052,0.026,-1.033,0.993,0.005,1.006,32,33,31,34
60_61_62_64,-4.93,0.132,-5.5,-0.001,0.003,0.0,102.397,0.003,102.5,60,61,62,64
62_64_60_61,-6.012,0.673,-5.5,0.005,0.001,0.003,104.588,0.449,105.148,62,64,60,61
