quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,8.045,1.402,8.469,-0.196,0.038,-0.3,2.006,0.301,2.07,36,39,37,38
37_38_36_39,96.738,0.771,96.406,-0.849,0.266,-1.041,2.144,0.017,2.136,37,38,36,39
37_40_38_39,-218.702,0.528,-222.25,-0.468,0.116,-0.735,1.331,0.015,1.322,37,40,38,39
38_39_37_40,-165.166,1.158,-169.0,-0.733,0.18,-0.945,1.274,0.033,1.264,38,39,37,40
38_42_39_40,-329.128,0.446,-332.688,-0.907,0.19,-1.175,1.962,0.01,1.95,38,42,39,40
39_40_38_42,-424.061,0.561,-429.062,-0.659,0.174,-0.962,1.936,0.013,1.948,39,40,38,42
39_43_40_42,-19.483,0.587,-22.656,-0.754,0.179,-0.999,1.716,0.014,1.707,39,43,40,42
40_42_39_43,-274.873,0.59,-277.469,-1.033,0.176,-1.277,1.686,0.012,1.688,40,42,39,43
40_44_42_43,-59.004,0.634,-61.937,-0.956,0.171,-1.197,1.542,0.013,1.542,40,44,42,43
42_43_40_44,-589.344,0.381,-592.938,-0.845,0.183,-1.133,1.54,0.006,1.539,42,43,40,44
42_45_43_44,22.084,0.199,19.531,-0.753,0.071,-1.058,1.912,0.022,1.878,42,45,43,44
43_44_42_45,-427.312,1.597,-426.812,-0.821,0.133,-1.091,1.869,0.05,1.89,43,44,42,45
43_46_44_45,5.244,1.449,1.531,-0.832,0.1,-1.067,1.708,0.05,1.717,43,46,44,45
44_45_43_46,-575.451,0.574,-579.438,-0.718,0.114,-0.997,1.714,0.017,1.738,44,45,43,46
60_61_62_64,13.56,1.047,14.562,-0.006,0.001,-0.003,94.554,0.887,94.916,60,61,62,64
62_64_60_61,11.459,0.686,12.688,-0.004,0.001,-0.001,93.628,0.805,96.053,62,64,60,61
