quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,8.786,0.249,8.657,-0.501,0.046,-0.54,0.021,0.004,0.028,49,50,51,52
49_50_52_53,158.108,5.433,160.062,0.322,0.025,0.3,-0.364,0.362,-0.454,49,50,52,53
49_50_53_54,5264.269,920.529,5047.75,0.516,0.042,0.539,-305.758,132.896,-340.168,49,50,53,54
49_50_54_56,3425.125,514.718,3227.5,0.438,0.023,0.437,-199.782,106.352,-238.214,49,50,54,56
49_50_56_57,45.652,0.667,45.969,-0.032,0.019,-0.043,-0.064,0.04,-0.063,49,50,56,57
49_50_57_58,46.848,0.467,47.094,0.073,0.012,0.085,-0.07,0.028,-0.066,49,50,57,58
49_50_58_59,70.812,0.644,71.0,0.089,0.019,0.087,-0.039,0.035,-0.048,49,50,58,59
50_51_52_53,674.443,5.685,676.75,-0.018,0.089,-0.022,-136.388,0.25,-136.378,50,51,52,53
50_51_53_54,654.12,49.053,521.125,0.635,0.068,0.625,81.502,3.408,84.012,50,51,53,54
50_51_54_56,799.13,41.118,820.188,0.55,0.021,0.564,1223.769,162.294,1249.054,50,51,54,56
50_51_56_57,45.328,0.511,45.406,0.005,0.02,0.007,-0.157,0.029,-0.153,50,51,56,57
50_51_57_58,46.856,0.247,46.719,0.094,0.012,0.097,-0.102,0.015,-0.097,50,51,57,58
50_51_58_59,71.995,0.865,72.594,0.112,0.011,0.121,0.144,0.055,0.143,50,51,58,59
51_52_49_50,27.774,0.273,27.312,0.207,0.045,0.191,0.005,0.003,0.004,51,52,49,50
51_52_53_54,3869.414,384.123,3907.938,-0.191,0.035,-0.189,-38.101,4.086,-37.698,51,52,53,54
51_52_54_56,1097.125,165.848,1251.438,0.008,0.033,0.002,-4.197,1.782,-5.629,51,52,54,56
51_52_56_57,40.791,0.334,40.625,0.0,0.0,0.0,0.122,0.008,0.13,51,52,56,57
51_52_57_58,49.827,0.4,50.188,0.01,0.011,0.008,-0.001,0.004,-0.005,51,52,57,58
51_52_58_59,70.128,0.268,70.719,0.0,0.0,0.0,0.005,0.006,0.009,51,52,58,59
52_53_49_50,25.827,0.397,26.0,-0.075,0.01,-0.098,-0.566,0.019,-0.584,52,53,49,50
52_53_50_51,-309.674,1.938,-309.312,-0.082,0.01,-0.117,-177.964,0.123,-178.345,52,53,50,51
52_53_54_56,1319.644,11.696,1394.688,-0.162,0.006,-0.155,-1422.602,345.255,-1271.314,52,53,54,56
52_53_56_57,52.178,0.383,52.25,-0.204,0.093,-0.188,-0.142,0.006,-0.152,52,53,56,57
52_53_57_58,59.577,0.564,60.032,0.269,0.037,0.264,-0.122,0.028,-0.144,52,53,57,58
52_53_58_59,65.598,0.36,65.656,0.121,0.025,0.124,-0.215,0.023,-0.276,52,53,58,59
53_54_49_50,23.664,0.475,23.468,0.007,0.006,0.007,-2.039,1.737,-3.954,53,54,49,50
53_54_50_51,-13.677,0.086,-13.469,0.009,0.006,0.007,-3.904,0.266,-5.16,53,54,50,51
53_54_51_52,2.36,0.564,2.281,0.013,0.004,0.014,7.548,2.558,8.196,53,54,51,52
53_54_56_57,46.43,2.601,47.562,0.005,0.008,0.005,3.182,7.801,4.741,53,54,56,57
53_54_57_58,56.902,0.349,56.656,0.004,0.005,0.004,-4.539,1.253,-5.758,53,54,57,58
53_54_58_59,65.267,2.679,66.594,0.003,0.001,0.005,3.188,9.63,1.637,53,54,58,59
54_56_49_50,14.606,1.727,14.844,-0.011,0.008,-0.012,4.638,5.709,5.556,54,56,49,50
54_56_50_51,-34.57,0.753,-34.375,-0.005,0.0,-0.007,8.87,2.636,6.892,54,56,50,51
54_56_51_52,4.589,0.33,4.719,-0.015,0.002,-0.019,11.205,1.416,12.656,54,56,51,52
54_56_52_53,-370.548,0.46,-370.469,-0.004,0.004,-0.004,0.085,2.007,-0.345,54,56,52,53
54_56_57_58,53.858,0.105,53.282,-0.003,0.004,-0.001,-1.787,0.113,-2.965,54,56,57,58
54_56_58_59,71.945,0.298,72.126,-0.001,0.002,-0.001,-5.648,1.187,-6.676,54,56,58,59
56_57_49_50,13.683,1.679,13.812,0.181,0.006,0.182,-0.182,0.088,-0.163,56,57,49,50
56_57_50_51,-35.298,0.199,-35.313,-0.287,0.021,-0.306,0.005,0.011,-0.05,56,57,50,51
