quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,-0.44,0.308,-1.187,-0.533,0.186,-0.907,0.014,0.005,0.011,49,50,51,52
49_50_52_53,278.673,1.46,279.594,0.268,0.061,0.189,-0.433,0.03,-0.408,49,50,52,53
49_50_53_54,7263.546,212.775,7287.625,0.53,0.026,0.394,-0.996,8.81,0.0,49,50,53,54
49_50_54_56,7287.625,0.0,7287.625,0.206,0.045,0.203,39.004,3.674,1.498,49,50,54,56
49_50_56_57,83.517,0.258,83.562,-0.317,0.146,-0.654,0.013,0.004,0.046,49,50,56,57
49_50_57_58,303.426,0.253,304.062,0.185,0.057,0.043,-0.015,0.006,-0.022,49,50,57,58
49_50_58_59,-142.613,0.251,-141.344,-0.339,0.125,-0.595,0.015,0.003,-0.005,49,50,58,59
50_51_52_53,397.902,3.149,399.406,-0.946,0.253,-1.185,-44.567,0.19,-44.556,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,-0.075,0.025,-0.232,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,-0.282,0.03,-0.311,0.565,1.245,5.125,50,51,54,56
50_51_56_57,85.561,0.419,85.813,-0.247,0.231,-0.611,-0.012,0.007,-0.028,50,51,56,57
50_51_57_58,305.799,0.253,305.75,0.014,0.161,-0.274,0.015,0.004,0.034,50,51,57,58
50_51_58_59,-139.216,0.544,-138.625,-0.003,0.165,-0.198,-0.02,0.009,0.01,50,51,58,59
51_52_49_50,18.25,0.802,17.094,0.0,0.0,0.0,0.027,0.078,0.214,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,-0.005,0.054,0.0,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7287.625,0.0,7287.625,0.068,0.046,0.132,-1.388,0.004,-0.306,51,52,54,56
51_52_56_57,87.304,0.565,87.219,0.0,0.0,0.0,-0.001,0.014,0.008,51,52,56,57
51_52_57_58,307.086,0.194,307.438,0.0,0.0,0.0,-0.024,0.005,-0.061,51,52,57,58
51_52_58_59,-137.635,0.491,-137.406,0.0,0.0,0.0,-0.042,0.024,-0.079,51,52,58,59
52_53_49_50,21.014,0.254,21.125,-1.12,0.166,-1.65,-0.458,0.004,-0.465,52,53,49,50
52_53_50_51,-369.081,2.942,-370.375,-0.96,0.107,-1.457,-41.568,0.091,-41.418,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.481,0.015,-0.524,52.762,31.352,-210.749,52,53,54,56
52_53_56_57,90.189,0.382,89.844,-1.889,0.179,-2.284,-0.171,0.007,-0.176,52,53,56,57
52_53_57_58,307.974,0.437,306.688,-1.241,0.122,-1.677,-0.035,0.007,-0.045,52,53,57,58
52_53_58_59,-134.862,0.732,-135.156,-1.0,0.105,-1.375,-0.015,0.011,-0.037,52,53,58,59
53_54_49_50,18.046,0.547,17.844,-0.003,0.001,-0.004,-3.672,2.188,2.65,53,54,49,50
53_54_50_51,105.067,0.35,101.844,-0.004,0.002,-0.005,-4.905,1.394,0.226,53,54,50,51
53_54_51_52,-1.799,0.601,-1.938,-0.007,0.001,-0.006,-2.477,1.854,1.143,53,54,51,52
53_54_56_57,88.49,0.326,88.812,0.001,0.001,0.0,7.192,1.278,3.951,53,54,56,57
53_54_57_58,308.021,0.39,307.812,0.001,0.001,0.0,-4.449,1.493,1.346,53,54,57,58
53_54_58_59,-136.338,0.326,-136.937,0.001,0.001,0.002,-1.29,1.2,-8.732,53,54,58,59
54_56_49_50,19.246,0.374,19.25,-0.001,0.001,0.0,4.481,1.466,5.294,54,56,49,50
54_56_50_51,62.184,0.222,61.25,-0.001,0.002,0.001,-7.207,0.898,-1.208,54,56,50,51
54_56_51_52,-0.245,0.454,-0.438,-0.001,0.002,-0.002,1.904,1.499,2.846,54,56,51,52
54_56_52_53,-355.237,0.33,-353.687,-0.001,0.003,-0.001,-4.166,1.582,-1.405,54,56,52,53
54_56_57_58,310.597,0.534,311.0,-0.002,0.002,-0.001,1.624,2.157,4.251,54,56,57,58
54_56_58_59,-135.858,0.382,-136.188,-0.003,0.002,-0.001,-5.665,1.498,-17.462,54,56,58,59
56_57_49_50,21.099,0.368,20.562,-1.281,0.146,-1.642,-0.003,0.005,-0.02,56,57,49,50
56_57_50_51,42.603,0.344,42.406,-1.527,0.151,-2.005,-0.068,0.006,-0.05,56,57,50,51
56_57_51_52,-1.179,0.954,-1.094,-1.565,0.171,-2.057,-0.003,0.016,0.0,56,57,51,52
56_57_52_53,-337.227,0.428,-336.906,-1.61,0.195,-2.044,-0.16,0.006,-0.143,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.751,0.082,-0.699,-0.217,0.076,0.0,56,57,53,54
56_57_58_59,-125.24,0.63,-125.313,-1.51,0.143,-1.999,-0.55,0.013,-0.582,56,57,58,59
57_58_49_50,23.26,0.256,23.562,-2.918,0.193,-3.612,-0.047,0.004,-0.037,57,58,49,50
57_58_50_51,26.605,0.507,27.031,-2.915,0.25,-3.739,-0.015,0.01,-0.028,57,58,50,51
57_58_51_52,-1.622,0.712,-2.218,-2.831,0.269,-3.622,-0.009,0.015,-0.019,57,58,51,52
57_58_52_53,-321.674,0.571,-320.5,-2.804,0.314,-3.435,-0.059,0.009,-0.06,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.811,0.046,-1.099,0.0,0.0,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,-0.53,0.049,-0.657,10.169,2.696,0.0,57,58,54,56
58_59_49_50,24.239,0.315,24.406,-1.418,0.217,-1.59,-0.014,0.005,-0.028,58,59,49,50
58_59_50_51,16.849,0.463,17.282,-1.243,0.178,-1.611,-0.001,0.009,-0.01,58,59,50,51
58_59_51_52,-1.892,0.364,-2.125,-0.981,0.158,-1.399,-0.002,0.006,-0.019,58,59,51,52
58_59_52_53,-307.974,0.316,-309.25,-0.491,0.107,-0.765,-0.027,0.006,-0.019,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.491,0.074,0.491,0.0,0.0,0.0,58,59,53,54
58_59_54_56,7061.098,1180.221,7287.625,0.401,0.035,0.349,-38.5,201.728,0.0,58,59,54,56
58_59_56_57,34.995,0.486,34.531,-0.503,0.141,-1.1,-0.533,0.007,-0.574,58,59,56,57
60_61_62_64,9.725,0.381,9.406,0.001,0.015,0.002,102.236,1.158,104.131,60,61,62,64
62_64_60_61,8.275,1.643,10.344,0.0,0.022,0.001,102.564,1.951,101.04,62,64,60,61
