quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,-93.841,0.536,-93.812,-0.264,0.202,-0.52,1.47,0.015,1.462,36,39,37,38
37_38_36_39,-13.874,0.346,-14.312,-0.407,0.121,-0.326,1.434,0.054,1.419,37,38,36,39
37_40_38_39,-522.553,0.487,-526.094,-0.325,0.2,-0.744,1.077,0.014,1.084,37,40,38,39
38_39_37_40,-116.89,0.452,-120.438,-0.4,0.278,-0.744,1.075,0.005,1.079,38,39,37,40
38_42_39_40,-51.198,0.461,-54.531,-0.763,0.29,-1.102,1.342,0.005,1.341,38,42,39,40
39_40_38_42,-194.832,0.432,-199.656,-1.028,0.296,-1.6,1.346,0.011,1.33,39,40,38,42
39_43_40_42,-18.92,0.522,-21.062,-1.279,0.302,-1.853,1.49,0.01,1.484,39,43,40,42
40_42_39_43,-459.294,0.573,-464.688,-1.442,0.301,-1.875,1.492,0.008,1.507,40,42,39,43
40_44_42_43,-65.892,0.293,-70.375,-1.223,0.281,-1.712,1.25,0.01,1.268,40,44,42,43
42_43_40_44,-707.563,0.624,-711.156,-0.991,0.247,-1.47,1.234,0.007,1.233,42,43,40,44
42_45_43_44,-43.712,0.427,-47.968,-0.956,0.217,-1.423,1.503,0.007,1.506,42,45,43,44
43_44_42_45,-580.725,0.459,-585.156,-0.835,0.197,-1.129,1.507,0.009,1.501,43,44,42,45
43_46_44_45,-4.098,0.43,-6.719,-1.086,0.136,-1.592,1.457,0.012,1.458,43,46,44,45
44_45_43_46,-684.749,0.523,-688.375,-0.822,0.143,-1.054,1.432,0.008,1.44,44,45,43,46
60_61_62_64,10.994,0.604,6.781,0.0,0.003,-0.005,97.162,0.66,100.696,60,61,62,64
62_64_60_61,7.186,1.696,8.281,-0.002,0.004,-0.004,102.686,1.499,103.634,62,64,60,61
