quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,24.474,0.406,23.844,-0.259,0.113,-0.505,-0.531,0.006,-0.526,25,26,27,28
25_26_28_29,141.733,0.39,142.719,0.385,0.031,0.388,-0.15,0.012,-0.206,25,26,28,29
25_26_29_30,62.043,0.444,62.375,0.092,0.081,0.035,-0.084,0.013,-0.082,25,26,29,30
25_26_30_31,-26.561,0.316,-27.062,-0.18,0.1,-0.405,-0.018,0.004,-0.022,25,26,30,31
25_26_31_32,-148.37,1.56,-148.468,-0.162,0.082,-0.37,0.004,0.019,0.01,25,26,31,32
25_26_32_33,-26.017,0.479,-26.312,-0.187,0.078,-0.386,-0.022,0.006,-0.022,25,26,32,33
25_26_33_34,57.818,0.433,56.375,0.544,0.024,0.512,0.018,0.013,0.001,25,26,33,34
26_27_28_29,146.343,0.285,146.562,-0.713,0.127,-0.902,-0.53,0.004,-0.502,26,27,28,29
26_27_29_30,60.882,0.432,61.25,0.263,0.037,0.244,-0.083,0.012,-0.071,26,27,29,30
26_27_30_31,-25.97,0.309,-25.844,-0.342,0.123,-0.578,-0.033,0.004,-0.019,26,27,30,31
26_27_31_32,-150.652,0.234,-150.625,-0.245,0.136,-0.493,-0.011,0.003,-0.007,26,27,31,32
26_27_32_33,-17.194,0.389,-16.188,-0.229,0.125,-0.484,-0.008,0.005,0.024,26,27,32,33
26_27_33_34,56.337,0.358,56.281,0.5,0.031,0.398,-0.005,0.01,-0.027,26,27,33,34
27_28_25_26,17.485,1.118,16.531,-0.334,0.29,-0.596,-0.529,0.016,-0.534,27,28,25,26
27_28_29_30,70.62,0.443,71.094,-0.252,0.211,-0.471,-0.494,0.006,-0.51,27,28,29,30
27_28_30_31,-33.278,0.503,-32.312,0.199,0.189,0.047,-0.09,0.007,-0.108,27,28,30,31
27_28_31_32,-151.489,0.411,-151.563,0.192,0.207,0.005,-0.056,0.006,-0.079,27,28,31,32
27_28_32_33,-5.762,0.617,-5.5,0.16,0.214,0.005,-0.023,0.009,-0.002,27,28,32,33
27_28_33_34,48.996,0.274,50.188,-0.003,0.051,-0.021,-0.021,0.006,-0.037,27,28,33,34
28_29_25_26,16.406,0.72,17.468,-1.475,0.154,-1.835,-0.111,0.011,-0.096,28,29,25,26
28_29_26_27,78.346,0.363,78.125,-1.285,0.15,-1.688,-0.57,0.005,-0.55,28,29,26,27
28_29_30_31,-39.437,0.426,-40.094,-1.056,0.123,-1.395,-0.354,0.01,-0.386,28,29,30,31
28_29_31_32,-154.162,0.322,-152.875,-0.987,0.095,-1.194,-0.118,0.005,-0.128,28,29,31,32
28_29_32_33,2.994,1.0,1.626,-0.873,0.087,-1.145,-0.037,0.015,-0.048,28,29,32,33
28_29_33_34,43.049,1.235,44.938,-0.223,0.088,-0.358,0.019,0.026,0.003,28,29,33,34
29_30_25_26,16.117,0.443,15.594,-1.149,0.328,-1.358,-0.039,0.007,-0.046,29,30,25,26
29_30_26_27,67.787,0.435,68.0,-1.094,0.313,-1.288,-0.137,0.008,-0.132,29,30,26,27
29_30_27_28,27.651,0.597,26.844,-0.85,0.375,-1.057,-0.464,0.009,-0.445,29,30,27,28
29_30_31_32,-154.219,0.314,-153.25,-1.165,0.24,-1.479,-0.649,0.006,-0.614,29,30,31,32
29_30_32_33,4.535,0.371,3.594,-0.077,0.195,-0.367,-0.074,0.006,-0.011,29,30,32,33
29_30_33_34,45.036,0.103,45.688,-0.118,0.156,-0.155,-0.044,0.002,-0.079,29,30,33,34
30_31_25_26,16.104,0.531,15.125,-1.504,0.257,-2.059,-0.048,0.008,-0.056,30,31,25,26
30_31_26_27,61.338,0.275,61.625,-1.562,0.254,-2.102,-0.052,0.007,-0.032,30,31,26,27
30_31_27_28,21.433,0.306,21.594,-1.489,0.264,-2.023,-0.123,0.006,-0.132,30,31,27,28
30_31_28_29,133.073,0.438,132.219,-0.985,0.218,-1.543,-0.375,0.008,-0.368,30,31,28,29
30_31_32_33,19.398,0.744,19.25,-1.53,0.247,-2.025,-0.278,0.015,-0.202,30,31,32,33
30_31_33_34,41.98,0.265,42.5,-0.441,0.113,-0.791,-0.08,0.005,-0.048,30,31,33,34
31_32_25_26,19.352,0.745,18.781,-0.762,0.141,-0.932,-0.001,0.012,-0.007,31,32,25,26
31_32_26_27,57.199,0.465,56.187,-1.023,0.206,-1.335,-0.014,0.009,0.001,31,32,26,27
31_32_27_28,17.902,0.288,16.344,-1.09,0.222,-1.35,-0.041,0.005,-0.036,31,32,27,28
31_32_28_29,128.698,0.442,127.906,-0.984,0.221,-1.272,-0.101,0.009,-0.101,31,32,28,29
31_32_29_30,101.434,0.845,102.5,-0.51,0.184,-0.954,-0.628,0.015,-0.626,31,32,29,30
31_32_33_34,54.42,0.431,54.688,-0.905,0.188,-1.227,-0.691,0.007,-0.68,31,32,33,34
32_33_25_26,12.894,0.565,17.469,-1.487,0.122,-1.695,-0.019,0.009,-0.013,32,33,25,26
32_33_26_27,51.907,0.365,52.063,-1.616,0.116,-1.916,-0.018,0.006,-0.022,32,33,26,27
32_33_27_28,13.546,0.414,13.719,-1.514,0.096,-1.763,-0.016,0.006,-0.016,32,33,27,28
32_33_28_29,127.345,0.289,127.25,-1.506,0.113,-1.841,-0.025,0.005,-0.024,32,33,28,29
32_33_29_30,95.386,0.534,95.656,-1.434,0.126,-1.773,-0.1,0.008,-0.1,32,33,29,30
32_33_30_31,6.974,0.339,7.438,-0.703,0.099,-1.114,-0.333,0.009,-0.342,32,33,30,31
33_34_25_26,18.656,0.774,18.687,-0.409,0.107,-0.558,-0.009,0.011,-0.014,33,34,25,26
33_34_26_27,46.591,0.394,46.719,-0.563,0.074,-0.581,0.008,0.01,0.071,33,34,26,27
33_34_27_28,10.284,0.849,10.812,-0.58,0.088,-0.645,0.01,0.021,-0.019,33,34,27,28
33_34_28_29,124.998,0.553,125.235,-0.571,0.069,-0.613,0.002,0.015,0.003,33,34,28,29
33_34_29_30,91.146,0.56,90.406,-0.573,0.068,-0.572,-0.061,0.013,-0.066,33,34,29,30
33_34_30_31,-2.394,0.436,-2.875,-0.466,0.062,-0.415,-0.113,0.011,-0.115,33,34,30,31
33_34_31_32,-77.234,0.457,-75.531,-0.069,0.086,-0.141,-0.719,0.005,-0.72,33,34,31,32
60_61_62_64,11.986,0.923,11.562,0.002,0.065,0.019,101.644,6.385,98.117,60,61,62,64
62_64_60_61,13.43,0.915,13.25,-0.003,0.027,-0.002,100.551,3.536,99.272,62,64,60,61
