quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-50.963,1.23,-50.594,-0.002,0.01,0.006,106.798,1.09,107.922,49,52,50,51
50_51_49_52,65.759,0.254,66.594,0.276,0.008,0.263,69.998,2.886,70.502,50,51,49,52
50_53_51_52,-0.589,0.485,-0.531,-0.449,0.23,-0.795,-0.01,0.007,0.008,50,53,51,52
51_52_50_53,-299.451,1.917,-300.063,0.0,0.0,0.0,-0.013,0.047,-0.015,51,52,50,53
51_54_52_53,-439.503,0.427,-436.468,0.007,0.005,0.004,1.367,1.487,-2.573,51,54,52,53
52_53_51_54,7287.625,0.0,7287.625,0.132,0.03,0.098,-131.588,25.205,0.0,52,53,51,54
52_56_53_54,7287.625,0.0,7287.625,0.088,0.017,0.047,-84.217,32.425,0.0,52,56,53,54
53_54_52_56,110.653,0.407,111.968,0.004,0.003,0.002,1.12,1.527,10.357,53,54,52,56
53_57_54_56,7287.625,0.0,7287.625,-0.451,0.016,-0.489,1.496,0.361,0.0,53,57,54,56
54_56_53_57,108.087,0.303,106.438,-0.005,0.004,-0.005,2.981,1.298,12.154,54,56,53,57
54_58_56_57,-183.958,0.232,-181.094,-0.004,0.004,-0.002,-1.551,0.89,-6.375,54,58,56,57
56_57_54_58,7287.625,0.0,7287.625,0.074,0.03,0.04,0.193,0.075,0.0,56,57,54,58
56_59_57_58,397.84,1.782,398.468,-1.041,0.107,-1.492,1.412,0.034,1.368,56,59,57,58
57_58_56_59,-475.119,0.785,-481.468,-2.29,0.184,-2.891,1.404,0.012,1.398,57,58,56,59
60_61_62_64,14.533,0.775,14.187,-0.008,0.002,-0.008,96.924,0.593,91.926,60,61,62,64
62_64_60_61,15.414,0.628,15.688,-0.008,0.009,-0.003,103.29,0.976,108.079,62,64,60,61
