quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_16_14_15,17.024,0.337,16.156,0.069,0.041,0.014,2.021,0.067,2.027,13,16,14,15
14_15_13_16,76.008,0.207,74.281,-0.049,0.079,-0.152,1.976,0.017,1.922,14,15,13,16
14_17_15_16,-199.16,0.331,-199.938,-0.665,0.065,-0.774,1.001,0.014,0.986,14,17,15,16
15_16_14_17,-102.38,0.738,-100.937,-0.433,0.074,-0.453,0.947,0.041,1.026,15,16,14,17
15_18_16_17,-191.416,0.899,-190.094,-0.534,0.131,-0.533,2.067,0.032,2.008,15,18,16,17
16_17_15_18,-85.09,0.526,-90.344,-0.445,0.084,-0.489,2.084,0.041,2.111,16,17,15,18
16_19_17_18,5.39,0.541,2.844,-0.349,0.068,-0.37,1.138,0.033,1.148,16,19,17,18
17_18_16_19,-32.508,0.361,-31.188,-0.455,0.151,-0.486,1.132,0.018,1.188,17,18,16,19
17_20_18_19,16.625,0.605,15.406,-0.46,0.102,-0.505,1.17,0.033,1.164,17,20,18,19
18_19_17_20,-494.716,0.4,-497.124,-0.559,0.092,-0.65,1.089,0.014,1.11,18,19,17,20
18_21_19_20,-32.767,0.646,-33.906,-0.518,0.052,-0.568,1.028,0.03,1.062,18,21,19,20
19_20_18_21,-448.466,0.873,-449.594,-0.375,0.063,-0.43,1.14,0.041,1.133,19,20,18,21
19_22_20_21,-33.223,0.258,-37.75,-0.153,0.073,-0.237,1.102,0.011,1.111,19,22,20,21
20_21_19_22,-627.606,0.439,-629.875,-0.397,0.036,-0.42,1.195,0.022,1.169,20,21,19,22
60_61_62_64,12.552,0.65,12.782,-0.003,0.089,-0.003,98.666,9.568,99.429,60,61,62,64
62_64_60_61,12.877,0.721,10.625,-0.013,0.075,-0.039,96.838,7.021,99.246,62,64,60,61
