quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,-1.028,0.434,-1.188,-0.495,0.206,-0.774,-0.004,0.006,-0.006,49,50,51,52
49_50_52_53,38.335,0.692,37.625,-0.134,0.16,-0.387,-0.6,0.01,-0.6,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.879,0.226,0.569,-0.707,0.06,0.0,49,50,53,54
49_50_54_56,7287.625,0.0,7287.625,0.055,0.029,0.06,0.0,0.0,0.0,49,50,54,56
49_50_56_57,117.278,0.332,118.062,-0.376,0.142,-0.593,-0.012,0.006,-0.023,49,50,56,57
49_50_57_58,71.173,0.41,71.562,-0.004,0.058,-0.135,-0.026,0.01,-0.055,49,50,57,58
49_50_58_59,7.51,0.323,5.094,-0.228,0.18,-0.463,-0.006,0.004,-0.004,49,50,58,59
50_51_52_53,242.317,5.292,244.062,-1.15,0.206,-1.464,-48.096,0.139,-48.201,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.069,0.028,-0.114,-0.047,0.004,0.0,50,51,53,54
50_51_54_56,7286.543,19.107,7287.625,-0.173,0.027,-0.229,0.203,0.949,0.0,50,51,54,56
50_51_56_57,121.148,0.293,122.562,-0.423,0.2,-0.912,-0.033,0.004,-0.024,50,51,56,57
50_51_57_58,71.002,0.533,70.718,-0.153,0.153,-0.461,-0.022,0.008,0.003,50,51,57,58
50_51_58_59,13.945,0.233,15.125,-0.108,0.135,-0.341,0.001,0.004,0.022,50,51,58,59
51_52_49_50,24.537,0.474,24.688,0.0,0.0,0.0,-0.018,0.012,0.016,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,-0.005,0.018,-0.005,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7287.625,0.0,7287.625,0.003,0.055,0.0,0.0,0.0,0.0,51,52,54,56
51_52_56_57,125.011,0.984,125.468,0.0,0.0,0.0,0.025,0.024,0.008,51,52,56,57
51_52_57_58,73.162,0.437,72.875,0.0,0.0,0.0,-0.005,0.011,-0.018,51,52,57,58
51_52_58_59,16.286,0.25,17.187,0.0,0.0,0.0,-0.036,0.006,-0.127,51,52,58,59
52_53_49_50,27.485,0.388,27.687,-0.161,0.043,-0.236,-0.607,0.01,-0.646,52,53,49,50
52_53_50_51,-361.743,3.782,-357.812,-0.208,0.05,-0.356,-53.348,0.141,-53.001,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.285,0.035,-0.362,0.688,0.515,0.0,52,53,54,56
52_53_56_57,129.047,0.257,130.156,-1.285,0.077,-1.395,-0.155,0.004,-0.162,52,53,56,57
52_53_57_58,71.835,0.349,72.125,0.16,0.037,0.229,-0.008,0.01,0.062,52,53,57,58
52_53_58_59,20.203,0.72,20.0,-0.955,0.067,-1.06,-0.024,0.009,-0.023,52,53,58,59
53_54_49_50,25.375,0.24,25.25,-0.004,0.002,-0.003,0.397,0.779,-3.062,53,54,49,50
53_54_50_51,66.335,0.314,63.782,-0.002,0.001,-0.001,-1.539,1.149,-0.454,53,54,50,51
53_54_51_52,-0.077,0.915,-0.344,-0.002,0.003,0.0,-2.847,3.124,-1.621,53,54,51,52
53_54_56_57,129.086,0.302,130.25,-0.004,0.003,0.0,-2.542,1.166,0.8,53,54,56,57
53_54_57_58,68.754,0.422,67.344,-0.003,0.003,-0.001,-3.296,1.689,-6.125,53,54,57,58
53_54_58_59,19.472,0.341,18.782,-0.0,0.001,0.005,5.58,1.758,10.481,53,54,58,59
54_56_49_50,26.868,0.965,27.218,-0.002,0.004,-0.003,-0.699,3.878,1.335,54,56,49,50
54_56_50_51,33.782,0.342,33.594,-0.002,0.003,-0.006,1.501,1.206,4.337,54,56,50,51
54_56_51_52,-0.122,0.401,-0.344,-0.004,0.002,-0.003,2.636,1.599,6.152,54,56,51,52
54_56_52_53,-462.096,0.316,-461.312,-0.004,0.003,-0.003,-1.843,1.273,-8.76,54,56,52,53
54_56_57_58,75.378,0.584,74.938,-0.002,0.002,-0.003,-1.639,2.22,-2.775,54,56,57,58
54_56_58_59,23.454,0.376,23.375,-0.002,0.005,0.002,-3.277,1.453,-10.296,54,56,58,59
56_57_49_50,30.345,0.374,29.75,-0.257,0.071,-0.454,-0.009,0.008,0.004,56,57,49,50
56_57_50_51,18.372,0.752,17.75,-0.684,0.16,-0.955,-0.033,0.011,-0.025,56,57,50,51
56_57_51_52,-2.131,0.258,-2.031,-0.744,0.186,-1.014,-0.005,0.004,0.001,56,57,51,52
56_57_52_53,-449.306,0.859,-448.282,-0.857,0.127,-1.065,-0.128,0.019,-0.054,56,57,52,53
56_57_53_54,7246.778,188.234,7287.625,-0.227,0.024,-0.216,-7.827,36.149,0.0,56,57,53,54
56_57_58_59,35.775,0.398,36.218,-0.555,0.086,-0.792,-0.59,0.006,-0.594,56,57,58,59
57_58_49_50,33.06,1.389,32.938,-1.012,0.183,-1.188,0.002,0.021,-0.01,57,58,49,50
57_58_50_51,6.192,0.51,5.656,-1.194,0.226,-1.361,-0.036,0.008,-0.048,57,58,50,51
57_58_51_52,-2.061,0.362,-2.031,-1.214,0.231,-1.378,0.009,0.005,0.019,57,58,51,52
57_58_52_53,-438.921,0.208,-439.656,-1.578,0.18,-1.803,-0.056,0.005,-0.014,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.467,0.051,-0.607,0.0,0.0,0.0,57,58,53,54
57_58_54_56,7187.031,774.583,7287.625,-0.37,0.05,-0.443,8.464,153.512,0.0,57,58,54,56
58_59_49_50,33.873,0.386,33.969,-2.372,0.163,-2.529,-0.018,0.008,-0.044,58,59,49,50
58_59_50_51,-1.329,0.442,-1.281,-2.034,0.177,-2.134,-0.022,0.006,-0.016,58,59,50,51
58_59_51_52,-2.284,0.308,-2.031,-1.65,0.142,-1.783,-0.01,0.005,-0.005,58,59,51,52
58_59_52_53,-429.33,0.325,-429.718,-0.769,0.08,-0.701,-0.019,0.006,-0.012,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.402,0.059,0.307,0.0,0.0,0.0,58,59,53,54
58_59_54_56,6904.643,1875.038,7287.625,0.237,0.022,0.192,-57.119,274.991,0.0,58,59,54,56
58_59_56_57,25.891,0.453,25.531,-0.848,0.123,-1.341,-0.588,0.008,-0.593,58,59,56,57
60_61_62_64,12.073,0.745,9.125,-0.003,0.042,-0.003,97.156,2.643,97.307,60,61,62,64
62_64_60_61,13.868,0.547,14.282,0.001,0.041,0.007,99.52,4.46,97.916,62,64,60,61
