quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
10_11_1_2,-2.298,0.262,-2.407,-0.451,0.059,-0.46,0.047,0.008,0.053,10,11,1,2
10_11_2_3,112.452,0.527,112.25,-0.436,0.034,-0.435,-0.024,0.011,-0.027,10,11,2,3
10_11_3_4,-45.92,0.847,-45.625,-0.058,0.006,-0.075,-0.103,0.062,-0.061,10,11,3,4
10_11_4_5,18.046,1.917,16.157,-0.521,0.011,-0.524,0.026,0.105,0.142,10,11,4,5
10_11_5_6,8.642,1.876,9.031,-0.437,0.002,-0.456,-0.094,0.119,-0.046,10,11,5,6
10_11_6_7,26.224,0.272,26.0,-0.362,0.001,-0.33,-0.143,0.018,-0.127,10,11,6,7
10_11_7_9,-369.517,0.146,-369.344,-0.162,0.006,-0.176,-0.93,0.016,-0.927,10,11,7,9
1_2_10_11,50.786,2.765,51.406,0.194,0.04,0.178,-0.009,0.04,-0.019,1,2,10,11
1_2_3_4,6.168,0.053,6.312,-0.303,0.163,-0.309,-0.146,0.001,-0.151,1,2,3,4
1_2_4_5,-19.728,1.984,-18.719,-0.01,0.103,0.033,-0.024,0.028,-0.039,1,2,4,5
1_2_5_6,95.924,0.037,96.219,0.042,0.097,0.082,-0.026,0.001,-0.028,1,2,5,6
1_2_6_7,-71.81,1.488,-71.781,0.127,0.088,0.151,-0.004,0.021,-0.006,1,2,6,7
1_2_7_9,50.728,0.136,50.938,0.089,0.08,0.163,0.008,0.001,0.002,1,2,7,9
1_2_9_10,-103.598,0.37,-103.562,0.138,0.072,0.15,0.052,0.005,0.054,1,2,9,10
2_3_10_11,51.197,0.342,51.688,-0.225,0.045,-0.233,-0.023,0.006,-0.026,2,3,10,11
2_3_4_5,-19.238,0.139,-19.75,-1.93,0.235,-1.908,-0.313,0.004,-0.313,2,3,4,5
2_3_5_6,94.055,0.326,94.062,-0.868,0.115,-0.822,-0.053,0.005,-0.052,2,3,5,6
2_3_6_7,-69.51,0.254,-69.344,-0.447,0.017,-0.473,-0.023,0.005,-0.029,2,3,6,7
