quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,0.126,0.849,-0.25,-0.592,0.188,-0.941,0.002,0.013,-0.009,49,50,51,52
49_50_52_53,266.481,0.455,266.656,0.258,0.051,0.178,-0.424,0.009,-0.463,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.544,0.022,0.4,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7151.986,838.264,7287.625,0.194,0.048,0.172,8.023,49.7,0.0,49,50,54,56
49_50_56_57,61.967,0.664,62.281,-0.515,0.157,-0.884,-0.023,0.01,-0.022,49,50,56,57
49_50_57_58,299.174,1.109,299.938,0.332,0.044,0.259,0.02,0.022,0.014,49,50,57,58
49_50_58_59,-155.076,0.313,-155.969,-0.376,0.123,-0.662,-0.005,0.005,0.013,49,50,58,59
50_51_52_53,389.346,3.425,392.375,-0.924,0.262,-1.163,-44.529,0.211,-44.534,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,-0.035,0.023,-0.189,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,-0.309,0.033,-0.371,0.0,0.0,0.0,50,51,54,56
50_51_56_57,63.307,0.634,63.875,-0.241,0.229,-0.578,-0.059,0.01,-0.082,50,51,56,57
50_51_57_58,301.587,0.418,302.187,0.018,0.158,-0.131,-0.046,0.007,-0.04,50,51,57,58
50_51_58_59,-156.317,1.842,-156.156,-0.01,0.174,-0.236,-0.055,0.03,-0.066,50,51,58,59
51_52_49_50,17.917,0.696,18.312,0.0,0.0,0.0,-0.013,0.017,0.01,51,52,49,50
51_52_53_54,6865.375,545.696,7287.625,0.029,0.142,-0.163,-4.448,5.736,0.0,51,52,53,54
51_52_54_56,4256.297,1802.641,7108.75,-0.118,0.193,-0.135,-28.881,18.862,0.0,51,52,54,56
51_52_56_57,64.064,0.838,63.875,0.0,0.0,0.0,0.032,0.021,0.027,51,52,56,57
51_52_57_58,302.203,0.515,303.688,0.0,0.0,0.0,0.027,0.013,0.031,51,52,57,58
51_52_58_59,-152.011,0.806,-151.844,0.0,0.0,0.0,-0.025,0.02,-0.002,51,52,58,59
52_53_49_50,19.634,1.23,19.625,-1.025,0.161,-1.485,-0.46,0.022,-0.444,52,53,49,50
52_53_50_51,-378.817,3.895,-380.782,-0.871,0.162,-1.344,-41.481,0.134,-41.28,52,53,50,51
52_53_54_56,7283.944,51.931,7287.625,-0.417,0.019,-0.475,-13.199,28.68,0.0,52,53,54,56
52_53_56_57,67.723,0.433,67.906,-1.915,0.216,-2.337,-0.17,0.008,-0.2,52,53,56,57
52_53_57_58,303.426,0.271,302.844,-1.162,0.137,-1.5,-0.086,0.004,-0.099,52,53,57,58
52_53_58_59,-149.942,2.176,-149.125,-0.924,0.113,-1.155,-0.014,0.036,-0.033,52,53,58,59
53_54_49_50,16.902,0.887,17.469,-0.003,0.001,-0.001,-1.197,3.617,1.124,53,54,49,50
