quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
3_4_6_7,-40.115,0.367,-39.812,-0.854,0.082,-1.112,-0.108,0.006,-0.103,3,4,6,7
3_4_7_9,-24.074,0.319,-24.438,-0.677,0.07,-0.908,-0.033,0.005,-0.052,3,4,7,9
3_4_9_10,-81.067,0.438,-81.344,-0.638,0.078,-0.896,-0.016,0.007,-0.03,3,4,9,10
4_5_10_11,8.545,0.459,8.0,0.273,0.134,0.114,0.001,0.006,0.008,4,5,10,11
4_5_1_2,11.48,0.507,11.375,-0.459,0.243,-0.562,0.004,0.008,-0.004,4,5,1,2
4_5_2_3,171.496,0.543,171.688,-0.413,0.237,-0.624,-0.318,0.011,-0.283,4,5,2,3
4_5_6_7,-38.593,0.471,-37.0,-0.432,0.191,-0.442,-0.647,0.009,-0.669,4,5,6,7
4_5_7_9,-25.104,0.535,-25.468,0.18,0.138,0.066,-0.166,0.008,-0.167,4,5,7,9
4_5_9_10,-80.922,0.349,-81.25,0.253,0.131,0.105,-0.069,0.005,-0.103,4,5,9,10
5_6_10_11,8.926,0.224,8.89,-0.308,0.088,-0.473,-0.04,0.003,-0.026,5,6,10,11
5_6_1_2,9.571,0.2,9.687,-1.077,0.244,-1.383,-0.026,0.003,-0.033,5,6,1,2
5_6_2_3,167.86,0.369,167.094,-1.015,0.234,-1.401,-0.055,0.007,-0.06,5,6,2,3
5_6_3_4,52.356,0.225,52.344,-0.897,0.245,-1.231,-0.428,0.004,-0.458,5,6,3,4
5_6_7_9,-23.219,0.348,-23.594,-0.805,0.175,-0.979,-0.541,0.006,-0.55,5,6,7,9
5_6_9_10,-80.766,0.393,-80.688,-0.318,0.106,-0.413,-0.103,0.006,-0.092,5,6,9,10
60_61_62_64,12.645,1.601,10.906,-0.003,0.004,-0.007,98.649,1.44,99.672,60,61,62,64
62_64_60_61,9.632,1.265,7.906,-0.003,0.002,-0.003,97.772,1.309,93.932,62,64,60,61
6_7_10_11,8.831,0.307,8.375,-0.309,0.106,-0.481,-0.134,0.004,-0.136,6,7,10,11
6_7_1_2,11.806,0.592,12.032,-0.791,0.201,-1.042,-0.018,0.008,-0.016,6,7,1,2
6_7_2_3,163.534,0.543,163.531,-0.654,0.166,-0.913,-0.055,0.008,-0.011,6,7,2,3
6_7_3_4,50.442,0.64,49.531,-0.83,0.217,-1.078,-0.112,0.01,-0.082,6,7,3,4
6_7_4_5,-34.01,0.793,-33.25,-0.796,0.22,-0.987,-0.604,0.021,-0.602,6,7,4,5
6_7_9_10,-79.117,0.564,-79.094,-0.965,0.172,-1.26,-0.569,0.014,-0.556,6,7,9,10
7_9_10_11,10.164,0.311,9.875,-0.863,0.094,-0.93,-1.123,0.004,-1.126,7,9,10,11
7_9_1_2,13.095,0.383,13.25,-0.79,0.079,-0.808,0.018,0.009,0.047,7,9,1,2
7_9_2_3,159.716,1.435,160.532,-0.841,0.112,-0.956,-0.049,0.02,-0.046,7,9,2,3
7_9_3_4,46.708,0.515,46.532,-0.824,0.125,-0.982,-0.064,0.007,-0.045,7,9,3,4
7_9_4_5,-37.734,0.93,-37.469,-1.204,0.156,-1.425,-0.117,0.027,-0.1,7,9,4,5
7_9_5_6,35.975,0.546,36.406,-0.524,0.093,-0.759,-0.552,0.014,-0.556,7,9,5,6
9_10_1_2,12.735,0.352,12.782,-0.264,0.05,-0.257,-0.002,0.004,0.007,9,10,1,2
9_10_2_3,156.427,0.353,155.75,-0.362,0.07,-0.415,-0.011,0.004,-0.006,9,10,2,3
9_10_3_4,43.282,0.464,43.532,-0.337,0.054,-0.385,0.001,0.006,0.014,9,10,3,4
9_10_4_5,-39.312,0.735,-39.625,-0.544,0.065,-0.686,-0.094,0.033,-0.092,9,10,4,5
9_10_5_6,27.36,0.679,27.688,-0.316,0.055,-0.386,-0.097,0.01,-0.097,9,10,5,6
9_10_6_7,-4.512,1.215,-4.469,0.131,0.039,0.116,-0.582,0.056,-0.508,9,10,6,7
