quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,2.077,0.283,2.188,-0.65,0.167,-0.831,0.0,0.004,0.01,49,50,51,52
49_50_52_53,131.425,0.473,131.656,0.557,0.068,0.435,-0.442,0.016,-0.44,49,50,52,53
49_50_53_54,7277.159,71.422,7287.625,0.501,0.046,0.422,0.637,4.354,0.0,49,50,53,54
49_50_54_56,6426.379,2306.943,7287.625,0.182,0.021,0.179,62.86,168.167,0.0,49,50,54,56
49_50_56_57,147.437,0.363,147.032,-0.37,0.114,-0.53,-0.02,0.009,-0.038,49,50,56,57
49_50_57_58,17.886,0.188,17.375,-0.478,0.131,-0.667,-0.01,0.002,0.002,49,50,57,58
49_50_58_59,59.394,2.568,59.656,0.734,0.122,0.579,0.051,0.083,0.072,49,50,58,59
50_51_52_53,225.038,5.513,227.125,0.281,0.186,0.182,-51.648,0.108,-51.856,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.488,0.102,0.245,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7260.196,239.454,7287.625,-0.168,0.016,-0.172,1.195,12.81,0.0,50,51,54,56
50_51_56_57,149.465,0.431,149.188,0.143,0.167,-0.044,-0.042,0.008,-0.032,50,51,56,57
50_51_57_58,20.189,0.596,20.282,0.49,0.151,0.351,-0.031,0.008,-0.053,50,51,57,58
50_51_58_59,66.329,1.139,66.5,0.503,0.056,0.466,0.002,0.026,0.019,50,51,58,59
51_52_49_50,32.154,0.813,32.656,0.0,0.0,0.0,0.008,0.02,0.034,51,52,49,50
51_52_53_54,7285.713,23.568,7287.625,-0.023,0.109,-0.01,-0.021,0.254,0.0,51,52,53,54
51_52_54_56,6316.297,1396.964,7287.625,-0.102,0.124,0.139,10.981,14.915,0.0,51,52,54,56
51_52_56_57,149.145,0.704,148.25,0.0,0.0,0.0,-0.005,0.017,0.022,51,52,56,57
51_52_57_58,18.44,0.547,18.406,0.0,0.0,0.0,0.001,0.013,-0.008,51,52,57,58
51_52_58_59,67.667,1.539,68.75,0.0,0.0,0.0,0.017,0.038,0.026,51,52,58,59
52_53_49_50,32.511,1.588,32.938,-0.229,0.094,-0.48,-0.533,0.031,-0.52,52,53,49,50
52_53_50_51,-440.723,7.63,-445.438,-0.203,0.08,-0.48,-55.86,0.191,-55.322,52,53,50,51
52_53_54_56,7287.625,0.0,7287.625,-0.302,0.013,-0.39,0.0,0.0,0.0,52,53,54,56
52_53_56_57,153.592,0.725,153.218,-0.454,0.093,-0.752,-0.156,0.011,-0.128,52,53,56,57
52_53_57_58,21.917,0.484,21.031,-0.248,0.07,-0.454,-0.053,0.006,-0.048,52,53,57,58
52_53_58_59,70.98,0.9,70.813,0.112,0.037,0.082,0.002,0.019,0.017,52,53,58,59
53_54_49_50,31.327,0.367,31.625,0.002,0.002,0.002,1.974,1.406,1.895,53,54,49,50
53_54_50_51,78.609,0.435,77.656,0.003,0.003,0.004,4.209,1.665,2.356,53,54,50,51
53_54_51_52,1.352,0.347,1.25,0.004,0.003,0.004,-0.662,1.199,1.043,53,54,51,52
53_54_56_57,152.219,0.241,152.938,0.002,0.001,0.002,4.584,0.975,-0.333,53,54,56,57
53_54_57_58,19.541,0.578,18.406,0.001,0.001,0.001,-4.926,2.402,-1.055,53,54,57,58
53_54_58_59,70.253,1.161,69.875,0.001,0.001,0.001,2.483,4.858,1.03,53,54,58,59
54_56_49_50,32.391,0.746,32.188,-0.004,0.003,-0.004,-4.2,3.02,-0.296,54,56,49,50
54_56_50_51,39.746,0.218,37.437,-0.005,0.003,-0.004,-1.726,1.131,-3.346,54,56,50,51
54_56_51_52,2.64,0.286,2.657,-0.003,0.003,0.001,0.904,0.959,4.966,54,56,51,52
54_56_52_53,-536.536,0.406,-536.032,-0.003,0.002,-0.002,-0.195,1.702,1.382,54,56,52,53
54_56_57_58,23.641,0.477,23.281,-0.002,0.002,-0.002,-1.862,2.01,-1.43,54,56,57,58
54_56_58_59,72.631,0.67,71.094,-0.003,0.002,-0.002,-2.434,2.763,-0.96,54,56,58,59
56_57_49_50,35.857,0.813,35.094,-0.078,0.129,-0.294,-0.022,0.014,-0.044,56,57,49,50
56_57_50_51,19.704,0.388,20.468,-0.384,0.214,-0.673,-0.036,0.006,-0.046,56,57,50,51
56_57_51_52,0.084,0.177,0.218,-0.458,0.215,-0.773,0.005,0.003,0.008,56,57,51,52
56_57_52_53,-522.112,0.352,-521.687,-0.88,0.186,-1.128,-0.178,0.007,-0.181,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.204,0.021,-0.167,0.0,0.0,0.0,56,57,53,54
56_57_58_59,89.314,0.462,87.218,-0.262,0.17,-0.593,-0.481,0.007,-0.494,56,57,58,59
57_58_49_50,35.24,0.306,34.812,-1.828,0.175,-2.03,-0.001,0.004,0.011,57,58,49,50
57_58_50_51,5.227,0.456,5.281,-2.082,0.222,-2.443,-0.022,0.008,-0.025,57,58,50,51
57_58_51_52,-0.088,0.262,0.031,-2.08,0.23,-2.372,0.01,0.004,0.019,57,58,51,52
57_58_52_53,-509.826,0.47,-509.594,-1.826,0.188,-2.213,-0.058,0.013,-0.051,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.2,0.024,-0.328,0.0,0.0,0.0,57,58,53,54
57_58_54_56,6762.846,1706.477,7287.625,0.077,0.002,0.06,-115.445,519.429,0.0,57,58,54,56
58_59_49_50,36.968,1.26,37.156,-1.412,0.146,-1.343,-0.011,0.021,-0.022,58,59,49,50
58_59_50_51,-3.987,0.325,-4.469,-1.321,0.094,-1.267,-0.018,0.006,-0.027,58,59,50,51
58_59_51_52,0.773,0.175,0.782,-1.289,0.089,-1.273,0.018,0.003,0.053,58,59,51,52
58_59_52_53,-499.359,0.75,-499.188,-0.829,0.076,-0.821,-0.028,0.017,-0.032,58,59,52,53
58_59_53_54,6912.986,896.501,7287.625,0.555,0.064,0.499,25.027,59.277,0.0,58,59,53,54
58_59_54_56,7286.571,18.619,7287.625,0.321,0.007,0.226,-0.249,4.406,0.0,58,59,54,56
58_59_56_57,-8.017,0.599,-8.5,-0.973,0.116,-1.309,-0.464,0.009,-0.423,58,59,56,57
60_61_62_64,13.016,0.92,14.562,0.003,0.04,0.004,98.252,3.106,98.882,60,61,62,64
62_64_60_61,10.887,0.999,7.062,0.001,0.029,0.012,101.38,1.976,103.617,62,64,60,61
