quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
13_14_15_16,-21.704,0.42,-21.906,0.565,0.251,0.608,-0.349,0.006,-0.351,13,14,15,16
13_14_16_17,-4.519,0.301,-4.187,0.866,0.14,0.892,-0.16,0.004,-0.167,13,14,16,17
13_14_17_18,32.988,1.633,33.125,0.928,0.124,0.962,-0.07,0.023,-0.073,13,14,17,18
13_14_18_19,15.832,0.421,15.781,0.901,0.124,0.915,-0.027,0.006,-0.027,13,14,18,19
13_14_19_20,-49.981,0.209,-49.469,0.928,0.12,0.953,-0.011,0.003,-0.011,13,14,19,20
13_14_20_21,-40.628,0.018,-40.75,0.92,0.115,0.928,0.064,0.001,0.06,13,14,20,21
13_14_21_22,-33.921,0.042,-34.0,0.906,0.134,0.907,-0.001,0.001,0.006,13,14,21,22
14_15_16_17,0.789,0.136,0.875,-1.476,0.016,-1.448,-1.036,0.004,-1.032,14,15,16,17
14_15_17_18,26.778,0.135,26.656,-1.03,0.093,-1.027,-0.101,0.001,-0.102,14,15,17,18
14_15_18_19,19.084,0.161,19.156,-0.859,0.148,-0.847,-0.004,0.002,-0.01,14,15,18,19
14_15_19_20,-50.32,0.04,-49.937,-0.916,0.109,-0.9,0.005,0.001,0.009,14,15,19,20
14_15_20_21,-40.742,0.224,-40.281,-0.812,0.158,-0.805,-0.014,0.003,-0.013,14,15,20,21
14_15_21_22,-34.158,0.39,-34.094,-0.827,0.15,-0.838,0.032,0.005,0.029,14,15,21,22
15_16_13_14,17.332,0.001,17.188,0.561,0.177,0.578,-0.38,0.001,-0.382,15,16,13,14
15_16_17_18,27.472,0.726,27.312,0.483,0.162,0.48,-0.31,0.009,-0.309,15,16,17,18
15_16_18_19,17.995,0.082,18.219,0.743,0.1,0.739,-0.056,0.001,-0.058,15,16,18,19
15_16_19_20,-49.49,0.627,-49.562,0.722,0.079,0.726,-0.001,0.008,0.005,15,16,19,20
15_16_20_21,-41.074,0.093,-41.312,0.666,0.08,0.681,-0.016,0.001,-0.016,15,16,20,21
15_16_21_22,-34.396,0.131,-34.938,0.663,0.068,0.658,0.003,0.001,0.004,15,16,21,22
16_17_13_14,15.63,0.211,15.5,-0.48,0.089,-0.485,-0.142,0.003,-0.14,16,17,13,14
16_17_14_15,68.368,0.086,68.187,-0.525,0.054,-0.516,-1.008,0.006,-1.015,16,17,14,15
16_17_18_19,17.303,0.11,16.906,-0.483,0.1,-0.445,-0.418,0.001,-0.416,16,17,18,19
16_17_19_20,-47.306,0.775,-47.969,-0.336,0.044,-0.309,-0.136,0.011,-0.128,16,17,19,20
16_17_20_21,-38.146,0.774,-38.219,-0.347,0.036,-0.337,-0.036,0.011,-0.038,16,17,20,21
16_17_21_22,-33.459,0.422,-33.438,-0.297,0.03,-0.306,-0.027,0.006,-0.025,16,17,21,22
17_18_13_14,14.707,0.123,14.656,-0.313,0.18,-0.313,-0.028,0.001,-0.028,17,18,13,14
17_18_14_15,59.902,0.759,59.75,-0.354,0.172,-0.317,-0.138,0.01,-0.141,17,18,14,15
17_18_15_16,26.966,0.164,27.219,-0.448,0.208,-0.422,-0.382,0.002,-0.384,17,18,15,16
17_18_19_20,-48.062,0.34,-47.781,-1.174,0.156,-1.16,-0.482,0.011,-0.492,17,18,19,20
17_18_20_21,-39.978,0.199,-40.094,-0.481,0.116,-0.463,-0.105,0.006,-0.094,17,18,20,21
17_18_21_22,-33.712,0.414,-33.624,-0.138,0.106,-0.141,-0.044,0.013,-0.048,17,18,21,22
18_19_13_14,15.27,0.157,15.312,-0.606,0.117,-0.602,-0.012,0.002,-0.015,18,19,13,14
18_19_14_15,55.704,0.102,55.532,-0.734,0.178,-0.743,-0.036,0.002,-0.036,18,19,14,15
18_19_15_16,22.697,0.095,22.906,-0.785,0.179,-0.769,-0.06,0.001,-0.058,18,19,15,16
18_19_16_17,57.71,0.036,57.219,-0.632,0.134,-0.636,-0.426,0.001,-0.422,18,19,16,17
18_19_20_21,-38.673,0.127,-38.406,-0.808,0.129,-0.8,-0.258,0.008,-0.254,18,19,20,21
18_19_21_22,-33.286,0.47,-33.344,-0.302,0.059,-0.303,-0.062,0.015,-0.066,18,19,21,22
19_20_13_14,16.423,0.606,17.0,-0.362,0.118,-0.326,-0.02,0.008,-0.02,19,20,13,14
19_20_14_15,52.676,0.153,52.438,-0.576,0.163,-0.547,0.018,0.001,0.023,19,20,14,15
19_20_15_16,21.038,0.258,21.312,-0.659,0.187,-0.63,-0.038,0.003,-0.044,19,20,15,16
19_20_16_17,50.108,0.211,50.375,-0.658,0.176,-0.656,-0.094,0.003,-0.09,19,20,16,17
19_20_17_18,40.077,0.48,39.875,-0.957,0.095,-0.936,-0.45,0.019,-0.44,19,20,17,18
19_20_21_22,-33.683,0.136,-34.188,-1.021,0.109,-1.018,-0.336,0.001,-0.33,19,20,21,22
20_21_13_14,15.984,0.346,15.782,-0.868,0.019,-0.823,-0.004,0.004,-0.007,20,21,13,14
20_21_14_15,49.466,0.072,49.25,-1.017,0.003,-0.986,0.024,0.001,0.03,20,21,14,15
20_21_15_16,19.33,0.147,19.813,-1.074,0.016,-1.037,-0.014,0.003,-0.015,20,21,15,16
20_21_16_17,46.546,0.515,47.094,-1.158,0.02,-1.08,-0.058,0.008,-0.058,20,21,16,17
20_21_17_18,35.245,0.02,35.281,-0.976,0.023,-0.928,-0.084,0.0,-0.082,20,21,17,18
20_21_18_19,43.214,0.351,43.719,-1.055,0.045,-1.063,-0.392,0.004,-0.392,20,21,18,19
21_22_13_14,15.284,0.215,15.406,-0.026,0.351,-0.004,-0.008,0.003,-0.003,21,22,13,14
21_22_14_15,48.226,0.12,48.875,0.37,0.323,0.405,0.017,0.001,0.022,21,22,14,15
21_22_15_16,17.815,0.892,17.469,0.543,0.272,0.564,0.021,0.012,0.022,21,22,15,16
21_22_16_17,43.402,0.453,43.062,-0.085,0.127,-0.077,0.013,0.011,0.011,21,22,16,17
21_22_17_18,29.62,0.265,29.469,0.509,0.274,0.555,0.007,0.004,0.009,21,22,17,18
21_22_18_19,36.464,0.317,35.844,0.489,0.295,0.474,-0.087,0.004,-0.088,21,22,18,19
21_22_19_20,63.622,0.091,63.875,0.553,0.004,0.538,-0.318,0.001,-0.302,21,22,19,20
60_61_62_64,-7.671,0.084,-6.906,-0.002,0.004,-0.003,102.998,0.202,103.014,60,61,62,64
62_64_60_61,-7.988,0.707,-7.75,-0.001,0.001,-0.004,102.633,0.044,102.391,62,64,60,61
