quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
10_11_1_2,12.454,1.427,12.688,-0.369,0.046,-0.328,-0.003,0.023,0.024,10,11,1,2
10_11_2_3,148.246,1.014,148.25,-0.445,0.036,-0.505,-0.072,0.054,-0.161,10,11,2,3
10_11_3_4,41.922,0.436,42.312,-0.468,0.032,-0.531,0.012,0.022,0.048,10,11,3,4
10_11_4_5,-44.595,0.37,-43.75,-0.338,0.03,-0.392,-0.122,0.025,-0.234,10,11,4,5
10_11_5_6,22.216,0.781,22.297,-0.458,0.033,-0.502,0.009,0.049,0.095,10,11,5,6
10_11_6_7,-22.765,0.839,-22.188,-0.251,0.028,-0.304,-0.152,0.058,-0.049,10,11,6,7
10_11_7_9,42.069,0.239,44.0,-0.18,0.022,-0.248,-1.116,0.015,-1.152,10,11,7,9
1_2_10_11,2.788,0.235,2.938,0.071,0.077,-0.006,-0.003,0.003,0.001,1,2,10,11
1_2_3_4,-6.632,0.802,-6.156,-0.05,0.109,-0.133,-0.194,0.012,-0.229,1,2,3,4
1_2_4_5,-13.2,0.42,-13.094,0.024,0.072,-0.062,-0.041,0.006,-0.028,1,2,4,5
1_2_5_6,71.884,0.495,72.5,0.204,0.054,0.184,-0.029,0.012,-0.021,1,2,5,6
1_2_6_7,-43.266,0.957,-43.094,0.0,0.089,-0.013,-0.007,0.013,-0.018,1,2,6,7
1_2_7_9,-27.195,0.221,-27.531,0.078,0.074,0.09,0.002,0.003,0.031,1,2,7,9
1_2_9_10,-76.187,0.285,-76.188,0.064,0.079,0.062,-0.012,0.004,-0.01,1,2,9,10
2_3_10_11,3.337,0.455,2.75,-0.18,0.143,-0.328,-0.019,0.008,0.007,2,3,10,11
2_3_4_5,-14.25,0.876,-14.125,-0.896,0.208,-1.16,-0.301,0.016,-0.31,2,3,4,5
2_3_5_6,71.832,1.078,71.656,-0.24,0.146,-0.442,-0.043,0.018,-0.018,2,3,5,6
2_3_6_7,-43.597,1.182,-44.312,-0.198,0.132,-0.328,-0.012,0.02,0.016,2,3,6,7
2_3_7_9,-28.289,0.346,-28.75,-0.17,0.138,-0.235,-0.047,0.006,-0.094,2,3,7,9
2_3_9_10,-75.543,0.487,-75.25,-0.178,0.144,-0.284,-0.009,0.008,0.012,2,3,9,10
3_4_10_11,2.963,0.438,3.781,-0.598,0.072,-0.868,0.003,0.008,0.016,3,4,10,11
3_4_1_2,10.343,0.304,10.344,-1.789,0.605,-1.928,-0.125,0.005,-0.098,3,4,1,2
3_4_5_6,73.468,0.478,73.906,-1.351,0.142,-1.684,-0.424,0.009,-0.418,3,4,5,6
3_4_6_7,-40.092,0.575,-39.812,-0.776,0.073,-0.985,-0.125,0.009,-0.14,3,4,6,7
3_4_7_9,-29.341,0.555,-29.875,-0.637,0.068,-0.831,-0.073,0.01,-0.099,3,4,7,9
3_4_9_10,-76.888,0.333,-77.219,-0.629,0.072,-0.896,-0.018,0.005,-0.024,3,4,9,10
4_5_10_11,2.755,0.497,3.219,0.284,0.132,0.103,-0.012,0.007,0.022,4,5,10,11
4_5_1_2,10.52,0.281,9.968,-0.431,0.252,-0.549,-0.083,0.005,-0.137,4,5,1,2
4_5_2_3,169.186,0.431,168.125,-0.405,0.23,-0.583,-0.291,0.009,-0.239,4,5,2,3
4_5_6_7,-40.344,0.42,-40.281,-0.253,0.195,-0.238,-0.669,0.007,-0.696,4,5,6,7
4_5_7_9,-31.327,0.221,-31.375,0.222,0.141,0.086,-0.139,0.003,-0.142,4,5,7,9
4_5_9_10,-76.384,0.522,-76.656,0.28,0.14,0.164,-0.078,0.008,-0.096,4,5,9,10
5_6_10_11,3.657,0.255,3.406,-0.313,0.09,-0.428,-0.041,0.003,-0.038,5,6,10,11
5_6_1_2,10.32,0.331,10.625,-1.105,0.249,-1.341,-0.001,0.006,0.06,5,6,1,2
5_6_2_3,162.7,0.462,161.468,-0.986,0.235,-1.108,-0.121,0.009,-0.126,5,6,2,3
5_6_3_4,50.94,0.781,50.938,-0.866,0.246,-1.151,-0.41,0.011,-0.415,5,6,3,4
5_6_7_9,-28.797,0.093,-28.375,-0.801,0.174,-0.919,-0.558,0.002,-0.552,5,6,7,9
5_6_9_10,-76.454,0.332,-77.687,-0.366,0.103,-0.54,-0.143,0.005,-0.132,5,6,9,10
60_61_62_64,7.716,0.815,8.938,-0.006,0.001,-0.005,93.335,0.748,100.142,60,61,62,64
62_64_60_61,7.534,0.991,4.391,-0.007,0.002,-0.005,101.447,1.128,100.643,62,64,60,61
6_7_10_11,4.626,0.34,4.25,-0.285,0.105,-0.433,-0.15,0.004,-0.163,6,7,10,11
6_7_1_2,11.732,0.292,11.375,-0.777,0.203,-0.969,-0.016,0.004,-0.042,6,7,1,2
6_7_2_3,158.495,1.083,159.406,-0.616,0.16,-0.842,-0.07,0.015,-0.088,6,7,2,3
6_7_3_4,49.684,0.178,49.718,-0.805,0.212,-1.097,-0.116,0.003,-0.1,6,7,3,4
6_7_4_5,-35.167,0.472,-35.218,-0.792,0.211,-0.986,-0.668,0.009,-0.692,6,7,4,5
6_7_9_10,-75.364,0.319,-75.438,-0.946,0.174,-1.213,-0.615,0.007,-0.616,6,7,9,10
7_9_10_11,5.065,0.34,5.656,-0.792,0.083,-0.819,-1.084,0.005,-1.102,7,9,10,11
7_9_1_2,11.379,1.229,11.844,-0.807,0.071,-0.812,0.003,0.037,0.016,7,9,1,2
7_9_2_3,156.056,0.494,156.313,-0.747,0.099,-0.832,-0.036,0.007,-0.048,7,9,2,3
7_9_3_4,46.308,0.385,46.156,-0.737,0.107,-0.851,-0.066,0.005,-0.078,7,9,3,4
7_9_4_5,-39.952,0.636,-39.438,-1.154,0.147,-1.335,-0.16,0.021,-0.162,7,9,4,5
7_9_5_6,38.564,0.352,38.094,-0.492,0.078,-0.679,-0.578,0.011,-0.575,7,9,5,6
9_10_1_2,12.698,0.591,13.25,-0.196,0.048,-0.143,0.024,0.008,0.028,9,10,1,2
9_10_2_3,150.178,1.076,149.938,-0.314,0.058,-0.319,-0.014,0.015,-0.01,9,10,2,3
9_10_3_4,43.256,0.203,42.782,-0.308,0.052,-0.343,-0.024,0.003,-0.032,9,10,3,4
9_10_4_5,-43.542,1.017,-42.766,-0.503,0.057,-0.608,0.006,0.065,0.079,9,10,4,5
9_10_5_6,28.866,0.455,29.281,-0.271,0.049,-0.311,-0.143,0.007,-0.153,9,10,5,6
9_10_6_7,-21.775,1.494,-23.687,0.13,0.031,0.114,-0.549,0.076,-0.578,9,10,6,7
