quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,46.654,0.331,47.0,-0.154,0.131,-0.291,-0.477,0.005,-0.463,36,37,38,39
36_37_39_40,-56.777,0.704,-57.906,-0.003,0.108,-0.158,-0.147,0.009,-0.148,36,37,39,40
36_37_40_42,109.326,0.228,109.437,0.556,0.048,0.403,-0.031,0.007,-0.027,36,37,40,42
36_37_42_43,6.718,0.331,7.156,-0.062,0.126,-0.214,-0.015,0.004,-0.001,36,37,42,43
36_37_43_44,1.254,0.267,1.062,0.014,0.102,-0.14,-0.017,0.003,-0.043,36,37,43,44
36_37_44_45,-10.365,0.265,-11.406,0.02,0.111,-0.07,0.013,0.003,0.057,36,37,44,45
36_37_45_46,-45.769,0.727,-46.281,0.029,0.113,0.026,-0.003,0.009,-0.032,36,37,45,46
37_38_39_40,-52.254,0.808,-52.844,-0.977,0.117,-1.175,-0.903,0.022,-0.896,37,38,39,40
37_38_40_42,102.429,1.824,102.875,-0.478,0.061,-0.527,-0.103,0.043,-0.086,37,38,40,42
37_38_42_43,5.799,0.804,6.312,-0.67,0.103,-0.848,-0.044,0.01,-0.04,37,38,42,43
37_38_43_44,0.536,0.365,0.688,-0.49,0.076,-0.6,-0.029,0.005,-0.034,37,38,43,44
37_38_44_45,-10.66,0.103,-10.657,-0.515,0.086,-0.58,-0.016,0.002,-0.006,37,38,44,45
37_38_45_46,-38.874,0.467,-40.468,-0.46,0.076,-0.557,0.008,0.007,0.057,37,38,45,46
38_39_36_37,46.737,0.783,46.344,-0.603,0.185,-0.87,-0.468,0.019,-0.467,38,39,36,37
38_39_40_42,111.735,0.382,111.5,-0.39,0.145,-0.448,-0.426,0.006,-0.434,38,39,40,42
38_39_42_43,4.155,0.585,3.219,-0.124,0.092,-0.349,-0.111,0.008,-0.083,38,39,42,43
38_39_43_44,0.693,0.573,0.406,-0.138,0.089,-0.337,-0.017,0.008,-0.003,38,39,43,44
38_39_44_45,-14.015,0.403,-14.875,-0.123,0.093,-0.182,-0.01,0.006,0.02,38,39,44,45
38_39_45_46,-29.259,0.497,-27.812,-0.091,0.081,-0.229,0.0,0.007,0.016,38,39,45,46
39_40_36_37,44.759,0.877,45.406,-0.527,0.156,-0.812,-0.134,0.013,-0.128,39,40,36,37
39_40_37_38,84.379,0.293,83.656,-0.563,0.235,-0.81,-0.881,0.004,-0.899,39,40,37,38
39_40_42_43,5.785,1.409,6.782,-0.371,0.12,-0.57,-0.561,0.021,-0.542,39,40,42,43
39_40_43_44,2.39,0.327,2.562,-0.147,0.077,-0.312,-0.153,0.004,-0.165,39,40,43,44
39_40_44_45,-15.806,0.365,-14.593,-0.134,0.075,-0.292,-0.045,0.005,-0.057,39,40,44,45
39_40_45_46,-25.61,0.321,-25.094,-0.117,0.067,-0.279,-0.007,0.004,0.007,39,40,45,46
40_42_36_37,44.789,0.325,44.562,-0.802,0.281,-0.919,-0.03,0.004,-0.019,40,42,36,37
40_42_37_38,77.299,0.644,77.656,-0.741,0.267,-0.898,-0.124,0.009,-0.11,40,42,37,38
40_42_38_39,25.833,1.814,25.156,-1.215,0.191,-1.37,-0.399,0.04,-0.421,40,42,38,39
40_42_43_44,6.267,0.333,7.062,-0.553,0.209,-0.745,-0.796,0.004,-0.816,40,42,43,44
40_42_44_45,-10.687,0.28,-11.312,-0.336,0.097,-0.446,-0.166,0.006,-0.244,40,42,44,45
40_42_45_46,-22.515,0.417,-21.812,-0.138,0.157,-0.316,-0.029,0.006,0.003,40,42,45,46
42_43_36_37,47.066,1.868,46.719,-0.62,0.18,-0.844,-0.011,0.027,-0.017,42,43,36,37
42_43_37_38,76.219,0.558,76.625,-0.691,0.193,-0.896,-0.05,0.008,-0.046,42,43,37,38
42_43_38_39,21.939,1.558,22.156,-0.606,0.184,-0.759,-0.112,0.023,-0.11,42,43,38,39
42_43_39_40,21.963,1.75,23.281,-0.511,0.137,-0.626,-0.564,0.036,-0.57,42,43,39,40
42_43_44_45,-2.598,2.318,-2.687,-0.578,0.147,-0.758,-0.558,0.034,-0.58,42,43,44,45
42_43_45_46,-11.841,1.872,-11.125,-0.164,0.09,-0.305,-0.12,0.024,-0.11,42,43,45,46
43_44_36_37,49.037,2.15,49.063,-0.951,0.083,-1.082,0.012,0.03,0.002,43,44,36,37
43_44_37_38,77.047,0.363,77.656,-1.244,0.182,-1.542,-0.027,0.006,-0.023,43,44,37,38
43_44_38_39,21.21,0.455,21.125,-1.355,0.221,-1.646,-0.042,0.007,-0.057,43,44,38,39
43_44_39_40,9.791,0.416,10.156,-1.334,0.25,-1.614,-0.157,0.006,-0.174,43,44,39,40
43_44_40_42,100.7,0.362,100.625,-1.326,0.409,-1.342,-0.814,0.005,-0.814,43,44,40,42
43_44_45_46,12.746,2.722,14.938,-1.037,0.126,-1.309,-0.599,0.042,-0.58,43,44,45,46
44_45_36_37,51.743,0.498,51.782,-0.738,0.119,-0.923,-0.005,0.008,-0.002,44,45,36,37
44_45_37_38,75.437,2.186,76.812,-0.92,0.156,-1.202,-0.034,0.034,-0.02,44,45,37,38
44_45_38_39,21.135,0.459,21.032,-0.856,0.143,-1.108,-0.015,0.007,-0.045,44,45,38,39
44_45_39_40,8.552,2.6,8.844,-0.839,0.144,-1.092,-0.034,0.039,-0.037,44,45,39,40
44_45_40_42,100.021,0.467,99.687,-0.805,0.145,-1.111,-0.124,0.007,-0.111,44,45,40,42
44_45_42_43,33.947,0.366,33.312,-0.53,0.25,-0.604,-0.562,0.01,-0.56,44,45,42,43
45_46_36_37,51.77,2.593,52.812,-0.722,0.095,-0.769,-0.035,0.039,-0.086,45,46,36,37
45_46_37_38,76.666,0.239,76.906,-0.699,0.059,-0.722,-0.01,0.006,0.016,45,46,37,38
45_46_38_39,18.795,2.243,19.718,-0.725,0.054,-0.75,-0.044,0.056,-0.062,45,46,38,39
45_46_39_40,7.813,0.508,7.719,-0.736,0.058,-0.765,-0.025,0.012,-0.05,45,46,39,40
45_46_40_42,99.897,0.513,100.25,-0.732,0.055,-0.75,-0.033,0.013,-0.042,45,46,40,42
45_46_42_43,24.358,1.716,24.5,-0.582,0.049,-0.622,-0.088,0.042,-0.124,45,46,42,43
45_46_43_44,140.117,0.264,139.156,-0.325,0.039,-0.395,-0.542,0.007,-0.546,45,46,43,44
60_61_62_64,10.19,2.183,14.562,-0.004,0.002,-0.002,101.408,2.444,103.785,60,61,62,64
62_64_60_61,11.256,0.9,13.25,-0.006,0.001,-0.005,98.736,0.936,97.102,62,64,60,61
