quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,-115.199,0.286,-113.5,-0.268,0.221,-0.505,1.415,0.007,1.412,36,39,37,38
37_38_36_39,3.689,0.737,3.687,-0.181,0.074,-0.143,1.208,0.062,1.253,37,38,36,39
37_40_38_39,-514.466,0.414,-516.25,-0.532,0.212,-1.048,1.064,0.006,1.072,37,40,38,39
38_39_37_40,-96.502,1.025,-97.656,-0.565,0.291,-0.994,1.07,0.019,1.076,38,39,37,40
38_42_39_40,-28.656,0.568,-32.219,-1.11,0.272,-1.509,1.308,0.01,1.314,38,42,39,40
39_40_38_42,-213.194,1.35,-219.812,-1.105,0.303,-1.793,1.337,0.021,1.327,39,40,38,42
39_43_40_42,-19.458,0.632,-21.906,-1.263,0.296,-1.652,1.469,0.013,1.477,39,43,40,42
40_42_39_43,-357.764,0.588,-361.562,-1.609,0.298,-2.035,1.45,0.017,1.442,40,42,39,43
40_44_42_43,-52.02,0.582,-54.437,-1.426,0.284,-1.898,1.181,0.017,1.168,40,44,42,43
42_43_40_44,-668.62,0.711,-672.532,-1.041,0.255,-1.395,1.278,0.014,1.241,42,43,40,44
42_45_43_44,-29.855,2.117,-30.249,-1.044,0.205,-1.483,1.42,0.046,1.395,42,45,43,44
43_44_42_45,-605.827,0.873,-607.656,-0.914,0.205,-1.2,1.492,0.014,1.468,43,44,42,45
43_46_44_45,-13.696,0.532,-18.906,-1.112,0.17,-1.629,1.492,0.014,1.449,43,46,44,45
44_45_43_46,-663.324,0.321,-668.125,-0.91,0.148,-1.11,1.414,0.007,1.405,44,45,43,46
60_61_62_64,11.908,1.776,9.032,0.004,0.021,-0.005,95.455,1.825,93.482,60,61,62,64
62_64_60_61,13.646,1.49,16.156,0.0,0.017,-0.002,103.089,2.024,106.672,62,64,60,61
