quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,41.549,0.584,41.375,-0.157,0.134,-0.272,-0.456,0.008,-0.446,36,37,38,39
36_37_39_40,-52.888,0.299,-51.906,-0.022,0.112,-0.174,-0.152,0.004,-0.156,36,37,39,40
36_37_40_42,104.877,1.0,104.094,0.548,0.05,0.369,-0.023,0.03,-0.026,36,37,40,42
36_37_42_43,6.756,0.482,6.781,-0.101,0.125,-0.253,-0.017,0.006,-0.006,36,37,42,43
36_37_43_44,-7.669,0.885,-7.656,-0.02,0.116,-0.165,0.015,0.011,0.017,36,37,43,44
36_37_44_45,-4.614,0.493,-3.437,-0.006,0.111,-0.158,-0.018,0.006,-0.008,36,37,44,45
36_37_45_46,-43.229,1.866,-43.094,-0.017,0.114,-0.12,-0.014,0.022,-0.007,36,37,45,46
37_38_39_40,-48.666,0.54,-49.562,-0.957,0.113,-1.148,-0.931,0.013,-0.93,37,38,39,40
37_38_40_42,101.813,0.833,102.125,-0.499,0.065,-0.608,-0.145,0.02,-0.164,37,38,40,42
37_38_42_43,5.369,1.843,6.218,-0.689,0.097,-0.806,-0.064,0.024,-0.037,37,38,42,43
37_38_43_44,-0.786,0.277,-1.281,-0.586,0.084,-0.697,-0.033,0.003,-0.036,37,38,43,44
37_38_44_45,-9.13,2.03,-7.656,-0.56,0.08,-0.809,-0.011,0.026,-0.02,37,38,44,45
37_38_45_46,-40.799,2.344,-39.719,-0.555,0.078,-0.747,-0.013,0.031,-0.004,37,38,45,46
38_39_36_37,52.891,0.256,53.844,-0.608,0.19,-0.814,-0.467,0.006,-0.444,38,39,36,37
38_39_40_42,109.713,0.379,110.188,-0.331,0.149,-0.454,-0.428,0.006,-0.43,38,39,40,42
38_39_42_43,3.184,2.022,3.782,-0.057,0.116,-0.258,-0.133,0.028,-0.106,38,39,42,43
38_39_43_44,-1.812,0.958,0.406,-0.016,0.097,-0.178,-0.062,0.013,-0.06,38,39,43,44
38_39_44_45,-13.039,0.364,-13.375,-0.049,0.097,-0.258,-0.02,0.005,-0.026,38,39,44,45
38_39_45_46,-32.826,0.315,-33.438,-0.019,0.091,-0.167,0.003,0.004,0.007,38,39,45,46
39_40_36_37,52.364,0.476,50.937,-0.54,0.171,-0.844,-0.126,0.007,-0.112,39,40,36,37
39_40_37_38,79.002,0.398,80.375,-0.62,0.276,-0.876,-0.926,0.01,-0.897,39,40,37,38
39_40_42_43,6.292,1.221,6.875,-0.369,0.117,-0.557,-0.576,0.019,-0.57,39,40,42,43
39_40_43_44,-0.886,2.21,-0.625,-0.141,0.073,-0.338,-0.163,0.03,-0.152,39,40,43,44
39_40_44_45,-8.72,1.31,-9.437,-0.118,0.069,-0.299,-0.074,0.018,-0.061,39,40,44,45
39_40_45_46,-24.954,1.003,-25.094,-0.114,0.069,-0.277,-0.03,0.013,-0.016,39,40,45,46
40_42_36_37,50.946,2.093,50.844,-0.773,0.28,-0.934,-0.043,0.03,-0.047,40,42,36,37
40_42_37_38,74.123,0.891,73.438,-0.727,0.266,-0.905,-0.124,0.013,-0.133,40,42,37,38
40_42_38_39,26.189,0.438,26.281,-1.233,0.18,-1.389,-0.427,0.011,-0.42,40,42,38,39
40_42_43_44,5.775,1.037,4.907,-0.56,0.21,-0.727,-0.8,0.016,-0.795,40,42,43,44
40_42_44_45,-7.576,0.804,-5.688,-0.126,0.16,-0.293,-0.129,0.01,-0.144,40,42,44,45
40_42_45_46,-22.492,1.729,-23.031,-0.081,0.155,-0.203,-0.051,0.022,-0.072,40,42,45,46
42_43_36_37,51.828,1.736,51.969,-0.646,0.181,-0.846,-0.035,0.025,-0.05,42,43,36,37
42_43_37_38,73.31,0.42,72.688,-0.643,0.18,-0.898,-0.051,0.006,-0.046,42,43,37,38
42_43_38_39,24.261,0.333,23.562,-0.601,0.187,-0.804,-0.098,0.005,-0.082,42,43,38,39
42_43_39_40,20.605,0.594,20.562,-0.512,0.141,-0.726,-0.545,0.013,-0.556,42,43,39,40
42_43_44_45,5.38,0.311,7.531,-0.588,0.148,-0.752,-0.572,0.005,-0.588,42,43,44,45
42_43_45_46,-14.955,0.399,-13.562,-0.172,0.088,-0.381,-0.098,0.005,-0.098,42,43,45,46
43_44_36_37,54.178,2.15,54.594,-0.803,0.108,-0.967,-0.004,0.043,0.022,43,44,36,37
43_44_37_38,74.837,0.627,74.844,-1.219,0.178,-1.552,-0.011,0.01,0.016,43,44,37,38
43_44_38_39,20.314,1.873,20.656,-1.305,0.224,-1.556,-0.063,0.029,-0.036,43,44,38,39
43_44_39_40,13.316,0.76,12.313,-1.328,0.267,-1.59,-0.159,0.01,-0.148,43,44,39,40
43_44_40_42,95.543,0.488,96.125,-1.365,0.45,-1.335,-0.854,0.01,-0.851,43,44,40,42
43_44_45_46,6.976,2.732,1.531,-1.018,0.129,-1.275,-0.586,0.04,-0.589,43,44,45,46
44_45_36_37,57.052,0.886,57.219,-0.69,0.115,-0.906,-0.013,0.014,-0.013,44,45,36,37
44_45_37_38,72.632,1.792,73.812,-0.901,0.164,-1.209,-0.007,0.027,-0.014,44,45,37,38
44_45_38_39,20.724,1.34,21.125,-0.848,0.147,-1.077,-0.022,0.02,-0.006,44,45,38,39
44_45_39_40,9.811,0.288,9.125,-0.818,0.147,-1.014,-0.044,0.004,-0.036,44,45,39,40
44_45_40_42,94.566,0.587,94.625,-0.773,0.146,-0.99,-0.13,0.009,-0.134,44,45,40,42
44_45_42_43,30.496,1.581,29.75,-0.526,0.263,-0.6,-0.584,0.045,-0.554,44,45,42,43
45_46_36_37,56.239,0.401,55.812,-0.712,0.092,-0.774,0.02,0.006,0.01,45,46,36,37
45_46_37_38,71.502,0.11,71.375,-0.693,0.058,-0.734,-0.011,0.004,-0.019,45,46,37,38
45_46_38_39,20.195,0.481,20.0,-0.725,0.063,-0.755,-0.001,0.012,0.01,45,46,38,39
45_46_39_40,7.648,0.992,7.719,-0.729,0.057,-0.756,-0.023,0.025,0.008,45,46,39,40
45_46_40_42,93.448,0.864,93.594,-0.731,0.058,-0.739,-0.044,0.022,-0.048,45,46,40,42
45_46_42_43,23.364,0.465,23.468,-0.583,0.053,-0.657,-0.102,0.013,-0.102,45,46,42,43
45_46_43_44,137.607,0.456,138.126,-0.315,0.042,-0.431,-0.562,0.013,-0.562,45,46,43,44
60_61_62_64,12.332,2.688,13.718,-0.003,0.002,-0.001,96.164,2.549,98.53,60,61,62,64
62_64_60_61,9.851,1.164,10.343,-0.005,0.002,-0.004,98.057,1.073,99.24,62,64,60,61
