quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,18.56,0.601,18.218,-0.222,0.047,-0.372,2.406,0.071,2.528,36,39,37,38
37_38_36_39,82.156,2.783,83.938,-0.89,0.295,-0.938,2.306,0.055,2.274,37,38,36,39
37_40_38_39,-314.203,0.677,-318.438,-0.456,0.122,-0.726,1.296,0.016,1.307,37,40,38,39
38_39_37_40,-154.764,0.792,-156.156,-0.665,0.185,-0.885,1.271,0.026,1.235,38,39,37,40
38_42_39_40,-242.011,0.375,-245.032,-0.879,0.188,-1.065,2.078,0.016,2.117,38,42,39,40
39_40_38_42,-456.813,1.262,-465.156,-0.633,0.182,-0.922,2.083,0.033,2.115,39,40,38,42
39_43_40_42,-14.294,0.551,-16.844,-0.722,0.191,-0.982,1.748,0.015,1.757,39,43,40,42
40_42_39_43,-543.943,0.485,-547.0,-1.009,0.179,-1.23,1.721,0.008,1.725,40,42,39,43
40_44_42_43,-71.658,0.501,-75.718,-0.893,0.181,-1.114,1.602,0.016,1.558,40,44,42,43
42_43_40_44,-603.907,0.52,-609.625,-0.739,0.17,-1.106,1.589,0.019,1.6,42,43,40,44
42_45_43_44,27.42,0.645,24.875,-0.684,0.053,-0.985,2.01,0.08,1.843,42,45,43,44
43_44_42_45,-363.842,1.013,-367.468,-0.815,0.129,-1.067,1.935,0.019,1.924,43,44,42,45
43_46_44_45,30.188,0.235,26.938,-0.648,0.049,-0.909,1.612,0.037,1.665,43,46,44,45
44_45_43_46,-551.43,0.338,-556.656,-0.708,0.117,-0.943,1.627,0.003,1.604,44,45,43,46
60_61_62_64,13.391,0.791,14.844,-0.004,0.003,-0.006,101.073,0.818,100.388,60,61,62,64
62_64_60_61,10.3,1.875,11.187,-0.005,0.002,-0.009,98.886,1.571,98.869,62,64,60,61
