quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,19.312,0.263,19.625,-0.089,0.118,-0.294,-0.462,0.004,-0.452,36,37,38,39
36_37_39_40,-104.602,0.425,-103.094,-0.009,0.079,-0.206,-0.13,0.005,-0.11,36,37,39,40
36_37_40_42,140.627,0.511,140.844,0.495,0.018,0.388,-0.08,0.016,-0.162,36,37,40,42
36_37_42_43,-1.474,0.507,-1.656,-0.068,0.096,-0.259,-0.037,0.006,-0.048,36,37,42,43
36_37_43_44,-4.856,0.429,-4.469,-0.015,0.077,-0.15,-0.012,0.005,-0.013,36,37,43,44
36_37_44_45,-15.56,0.316,-14.406,-0.006,0.075,-0.137,-0.016,0.004,-0.029,36,37,44,45
36_37_45_46,-50.943,0.271,-52.375,-0.006,0.082,-0.131,-0.002,0.003,0.009,36,37,45,46
37_38_39_40,-101.699,0.338,-101.687,-1.014,0.12,-1.226,-0.902,0.011,-0.952,37,38,39,40
37_38_40_42,133.329,0.355,133.719,-0.497,0.057,-0.632,-0.15,0.008,-0.148,37,38,40,42
37_38_42_43,0.602,0.216,0.219,-0.835,0.105,-1.031,-0.06,0.003,-0.071,37,38,42,43
37_38_43_44,0.022,0.294,0.5,-0.743,0.095,-1.005,-0.022,0.004,-0.021,37,38,43,44
37_38_44_45,-20.236,0.481,-20.781,-0.714,0.089,-0.943,0.006,0.007,0.043,37,38,44,45
37_38_45_46,-47.388,0.422,-45.531,-0.693,0.09,-0.956,-0.004,0.005,-0.031,37,38,45,46
38_39_36_37,44.058,1.709,44.0,-0.589,0.15,-0.911,-0.468,0.039,-0.468,38,39,36,37
38_39_40_42,139.654,0.452,139.813,-0.353,0.165,-0.455,-0.45,0.007,-0.46,38,39,40,42
38_39_42_43,-2.37,0.63,-3.812,0.016,0.166,-0.213,-0.091,0.009,-0.088,38,39,42,43
38_39_43_44,-0.903,0.525,-1.469,0.041,0.152,-0.165,-0.028,0.008,-0.046,38,39,43,44
38_39_44_45,-24.38,0.27,-23.782,0.008,0.152,-0.197,-0.019,0.004,-0.014,38,39,44,45
38_39_45_46,-38.874,0.431,-38.688,0.012,0.149,-0.182,0.008,0.006,0.036,38,39,45,46
39_40_36_37,43.106,0.366,43.438,-0.612,0.137,-0.968,-0.134,0.006,-0.108,39,40,36,37
39_40_37_38,93.405,0.556,93.782,-0.52,0.142,-0.927,-0.886,0.008,-0.891,39,40,37,38
39_40_42_43,1.157,0.59,1.719,-0.41,0.108,-0.655,-0.528,0.009,-0.521,39,40,42,43
39_40_43_44,1.114,0.364,1.906,-0.178,0.063,-0.359,-0.147,0.005,-0.172,39,40,43,44
39_40_44_45,-22.74,0.52,-22.0,-0.149,0.055,-0.332,-0.041,0.007,-0.051,39,40,44,45
39_40_45_46,-36.108,0.408,-35.218,-0.15,0.055,-0.336,-0.026,0.006,-0.026,39,40,45,46
40_42_36_37,44.218,0.353,45.125,-0.947,0.262,-1.148,-0.051,0.005,-0.055,40,42,36,37
40_42_37_38,88.101,0.295,88.531,-0.906,0.259,-1.076,-0.128,0.004,-0.09,40,42,37,38
40_42_38_39,18.988,0.55,19.812,-1.231,0.185,-1.44,-0.423,0.011,-0.434,40,42,38,39
40_42_43_44,6.612,0.295,6.594,-0.721,0.206,-0.934,-0.808,0.004,-0.829,40,42,43,44
40_42_44_45,-22.68,0.45,-22.282,-0.219,0.134,-0.364,-0.141,0.006,-0.162,40,42,44,45
40_42_45_46,-29.932,0.251,-29.781,-0.14,0.143,-0.291,-0.041,0.003,-0.021,40,42,45,46
42_43_36_37,45.072,0.715,45.594,-0.817,0.192,-1.007,-0.034,0.011,-0.038,42,43,36,37
42_43_37_38,85.007,0.294,85.438,-0.766,0.186,-0.979,-0.052,0.004,-0.039,42,43,37,38
42_43_38_39,14.504,0.167,14.938,-0.752,0.195,-0.97,-0.114,0.003,-0.114,42,43,38,39
42_43_39_40,9.867,0.459,10.062,-0.498,0.139,-0.726,-0.551,0.01,-0.548,42,43,39,40
42_43_44_45,-14.139,0.242,-12.906,-0.752,0.16,-1.02,-0.554,0.003,-0.559,42,43,44,45
42_43_45_46,-22.667,0.667,-20.875,-0.161,0.097,-0.349,-0.113,0.008,-0.119,42,43,45,46
43_44_36_37,48.087,0.686,48.406,-0.952,0.092,-1.127,-0.019,0.014,-0.007,43,44,36,37
43_44_37_38,84.472,0.549,84.594,-1.501,0.149,-1.857,-0.016,0.009,-0.03,43,44,37,38
43_44_38_39,13.282,0.453,13.531,-1.57,0.167,-1.956,-0.044,0.007,-0.039,43,44,38,39
43_44_39_40,3.621,0.429,3.407,-1.514,0.182,-1.898,-0.144,0.007,-0.16,43,44,39,40
43_44_40_42,120.536,0.465,120.406,-1.231,0.202,-1.468,-0.792,0.01,-0.774,43,44,40,42
43_44_45_46,-7.678,0.533,-7.657,-1.362,0.118,-1.652,-0.576,0.007,-0.585,43,44,45,46
44_45_36_37,49.33,0.348,49.437,-0.918,0.107,-1.213,-0.015,0.005,-0.013,44,45,36,37
44_45_37_38,82.404,2.073,83.188,-1.09,0.137,-1.423,-0.014,0.031,-0.034,44,45,37,38
44_45_38_39,11.944,0.267,11.75,-1.015,0.128,-1.341,-0.02,0.005,-0.026,44,45,38,39
44_45_39_40,-2.289,0.541,-1.844,-1.002,0.128,-1.342,-0.068,0.008,-0.111,44,45,39,40
44_45_40_42,119.004,0.435,118.437,-0.94,0.129,-1.354,-0.138,0.006,-0.15,44,45,40,42
44_45_42_43,21.08,0.698,18.969,-0.455,0.145,-0.647,-0.527,0.015,-0.488,44,45,42,43
45_46_36_37,49.826,0.273,50.937,-0.842,0.125,-0.938,-0.007,0.004,-0.025,45,46,36,37
45_46_37_38,81.752,1.229,82.438,-0.837,0.057,-0.876,0.011,0.029,0.008,45,46,37,38
45_46_38_39,12.204,0.973,12.782,-0.871,0.056,-0.926,-0.016,0.026,0.018,45,46,38,39
45_46_39_40,-4.912,0.432,-4.375,-0.862,0.055,-0.951,-0.061,0.01,-0.115,45,46,39,40
