quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,4.924,0.247,5.188,-0.122,0.022,-0.174,3.872,0.054,3.609,36,39,37,38
37_38_36_39,5.769,0.275,5.281,-0.161,0.034,-0.17,3.748,0.135,3.866,37,38,36,39
37_40_38_39,-356.335,0.232,-360.438,-0.272,0.06,-0.46,2.447,0.016,2.55,37,40,38,39
38_39_37_40,-223.688,0.393,-226.656,-0.159,0.074,-0.36,2.556,0.019,2.586,38,39,37,40
38_42_39_40,-226.197,0.41,-229.094,-0.536,0.078,-0.722,3.744,0.018,3.772,38,42,39,40
39_40_38_42,-171.108,0.27,-176.875,-0.369,0.082,-0.559,3.808,0.017,3.771,39,40,38,42
39_43_40_42,22.034,0.176,20.469,-0.302,0.03,-0.417,3.4,0.059,3.146,39,43,40,42
40_42_39_43,-110.941,0.37,-114.156,-0.788,0.082,-0.996,3.458,0.02,3.436,40,42,39,43
40_44_42_43,17.962,0.258,14.563,-0.636,0.045,-0.844,3.07,0.038,3.241,40,44,42,43
42_43_40_44,-539.925,0.389,-544.75,-0.507,0.09,-0.706,3.086,0.011,3.082,42,43,40,44
42_45_43_44,-99.762,0.23,-103.656,-0.419,0.072,-0.575,3.686,0.025,3.668,42,45,43,44
43_44_42_45,-553.505,0.256,-557.5,-0.525,0.066,-0.708,3.689,0.015,3.662,43,44,42,45
43_46_44_45,-71.682,0.338,-73.937,-0.171,0.044,-0.297,3.271,0.012,3.402,43,46,44,45
44_45_43_46,-578.048,0.555,-581.594,-0.418,0.054,-0.482,3.214,0.019,3.227,44,45,43,46
60_61_62_64,-2.709,0.618,-2.125,-0.001,0.012,-0.002,204.463,1.758,201.762,60,61,62,64
62_64_60_61,-4.441,1.024,-4.562,-0.001,0.004,-0.001,206.198,1.343,209.039,62,64,60,61
