quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-182.072,4.805,-182.75,-0.058,0.049,-0.059,176.682,1.055,176.79,49,52,50,51
50_51_49_52,-225.712,5.44,-224.875,-0.129,0.006,-0.119,181.382,0.871,181.596,50,51,49,52
50_53_51_52,1.424,0.737,1.344,-0.083,0.019,-0.056,0.03,0.044,0.008,50,53,51,52
51_52_50_53,-449.392,0.948,-449.312,0.0,0.0,0.0,-0.023,0.023,-0.019,51,52,50,53
51_54_52_53,-244.231,0.324,-244.469,0.004,0.005,0.003,4.176,1.704,5.056,51,54,52,53
52_53_51_54,1123.26,5.596,1129.188,-0.018,0.003,-0.029,150.185,5.631,143.519,52,53,51,54
52_56_53_54,837.183,37.848,796.719,-0.403,0.039,-0.388,-22.862,5.232,-29.365,52,56,53,54
53_54_52_56,236.065,0.011,235.906,0.003,0.001,0.004,11.411,0.225,10.602,53,54,52,56
53_57_54_56,-5288.116,334.903,-5343.5,-0.503,0.031,-0.503,-93.356,54.814,-102.929,53,57,54,56
54_56_53_57,251.649,0.732,252.5,-0.005,0.005,-0.005,2.411,3.405,1.999,54,56,53,57
54_58_56_57,-43.548,0.601,-43.656,-0.008,0.006,-0.009,-2.61,2.065,-4.079,54,58,56,57
56_57_54_58,-5899.221,0.006,-5899.25,0.274,0.019,0.276,-30.706,1.357,-30.679,56,57,54,58
56_59_57_58,169.956,0.167,170.375,-0.662,0.035,-0.647,1.582,0.0,1.588,56,59,57,58
57_58_56_59,-546.676,0.381,-546.344,-0.601,0.093,-0.586,1.476,0.014,1.483,57,58,56,59
60_61_62_64,-2.385,0.567,-3.906,-0.002,0.005,-0.002,101.894,0.117,101.773,60,61,62,64
62_64_60_61,-4.844,0.293,-3.906,-0.004,0.005,-0.002,102.252,0.069,102.407,62,64,60,61
