quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
43_44_39_40,-15.95,0.354,-16.0,-1.579,0.225,-1.572,-0.135,0.005,-0.136,43,44,39,40
43_44_40_42,85.906,0.291,86.094,-0.831,0.147,-0.818,-0.833,0.004,-0.834,43,44,40,42
43_44_45_46,-35.096,0.684,-35.781,-1.625,0.209,-1.592,-0.571,0.01,-0.572,43,44,45,46
44_45_36_37,10.928,0.37,11.562,-1.315,0.218,-1.352,-0.003,0.006,-0.006,44,45,36,37
44_45_37_38,71.288,1.408,71.468,-1.359,0.245,-1.358,-0.104,0.02,-0.106,44,45,37,38
44_45_38_39,-3.496,0.533,-3.25,-1.698,0.236,-1.68,0.005,0.015,0.019,44,45,38,39
44_45_39_40,-12.444,0.409,-11.593,-1.503,0.153,-1.509,-0.043,0.013,-0.052,44,45,39,40
44_45_40_42,75.551,0.154,75.594,-1.225,0.18,-1.228,-0.13,0.001,-0.128,44,45,40,42
44_45_42_43,2.649,0.576,2.468,-0.679,0.153,-0.669,-0.576,0.007,-0.572,44,45,42,43
45_46_36_37,0.846,0.761,0.406,-1.432,0.16,-1.404,0.001,0.01,0.003,45,46,36,37
45_46_37_38,63.089,0.076,62.937,-1.172,0.096,-1.146,-0.011,0.0,-0.01,45,46,37,38
45_46_38_39,-13.764,1.009,-13.843,-0.592,0.016,-0.578,-0.06,0.029,-0.06,45,46,38,39
45_46_39_40,-26.795,0.728,-27.344,-0.774,0.001,-0.772,-0.01,0.021,-0.011,45,46,39,40
45_46_40_42,83.354,0.778,83.75,-0.984,0.009,-0.979,-0.036,0.02,-0.042,45,46,40,42
45_46_42_43,4.164,0.378,4.438,-0.848,0.01,-0.855,-0.068,0.011,-0.068,45,46,42,43
45_46_43_44,85.358,0.089,85.156,-0.399,0.016,-0.367,-0.527,0.001,-0.524,45,46,43,44
60_61_62_64,-2.377,0.052,-1.938,-0.002,0.0,0.0,103.158,0.047,102.995,60,61,62,64
62_64_60_61,-4.663,1.254,-4.656,0.001,0.001,0.002,104.194,0.668,104.469,62,64,60,61
