quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,-35.001,0.71,-34.468,-0.228,0.116,-0.312,-0.604,0.025,-0.594,25,26,27,28
25_26_28_29,191.858,0.517,192.5,0.011,0.066,-0.095,-0.11,0.017,-0.061,25,26,28,29
25_26_29_30,187.31,0.519,187.719,0.077,0.051,-0.028,-0.051,0.017,-0.054,25,26,29,30
25_26_30_31,-153.935,0.35,-155.218,-0.183,0.093,-0.261,-0.015,0.005,-0.015,25,26,30,31
25_26_31_32,-74.151,0.377,-74.875,-0.197,0.081,-0.307,-0.015,0.005,-0.02,25,26,31,32
25_26_32_33,-53.274,0.379,-53.031,-0.216,0.08,-0.288,0.02,0.005,0.065,25,26,32,33
25_26_33_34,43.971,0.504,43.438,0.655,0.044,0.499,-0.02,0.015,-0.028,25,26,33,34
26_27_28_29,198.79,0.332,199.062,-0.028,0.145,0.023,-0.571,0.005,-0.563,26,27,28,29
26_27_29_30,182.328,1.381,182.75,0.66,0.09,0.555,-0.087,0.042,-0.106,26,27,29,30
26_27_30_31,-154.94,0.356,-154.844,0.075,0.15,0.026,-0.033,0.005,-0.026,26,27,30,31
26_27_31_32,-76.841,2.121,-77.5,0.182,0.14,0.164,-0.012,0.027,0.012,26,27,31,32
26_27_32_33,-48.582,0.332,-46.937,0.151,0.156,0.064,0.014,0.004,0.015,26,27,32,33
26_27_33_34,45.477,0.285,46.25,0.142,0.162,0.072,0.006,0.004,-0.003,26,27,33,34
27_28_25_26,58.672,0.517,59.0,-0.577,0.22,-0.718,-0.599,0.013,-0.632,27,28,25,26
27_28_29_30,186.91,0.379,187.718,0.055,0.181,0.04,-0.483,0.006,-0.485,27,28,29,30
27_28_30_31,-154.476,0.703,-154.375,0.392,0.149,0.263,-0.09,0.01,-0.082,27,28,30,31
27_28_31_32,-75.476,0.443,-74.125,0.443,0.15,0.311,-0.045,0.006,-0.06,27,28,31,32
27_28_32_33,-39.002,0.373,-40.75,0.435,0.147,0.356,-0.026,0.005,-0.044,27,28,32,33
27_28_33_34,42.264,0.384,44.938,0.567,0.213,0.308,0.006,0.011,0.004,27,28,33,34
28_29_25_26,57.507,0.26,57.219,-1.207,0.151,-1.417,-0.117,0.004,-0.101,28,29,25,26
28_29_26_27,42.705,0.917,43.156,-1.19,0.257,-1.433,-0.578,0.018,-0.57,28,29,26,27
28_29_30_31,-156.243,0.576,-155.781,-0.896,0.113,-1.112,-0.406,0.015,-0.403,28,29,30,31
28_29_31_32,-77.928,0.341,-77.312,-0.861,0.083,-0.962,-0.118,0.005,-0.098,28,29,31,32
28_29_32_33,-37.651,1.007,-34.469,-0.787,0.065,-0.891,-0.013,0.014,0.021,28,29,32,33
28_29_33_34,40.897,0.769,42.032,-0.165,0.064,-0.171,-0.053,0.019,-0.096,28,29,33,34
29_30_25_26,55.87,0.499,55.438,-0.841,0.387,-0.908,-0.056,0.008,-0.046,29,30,25,26
29_30_26_27,37.073,0.708,37.156,-0.716,0.364,-0.856,-0.118,0.01,-0.142,29,30,26,27
29_30_27_28,20.748,1.541,21.5,-1.177,0.348,-1.243,-0.511,0.035,-0.524,29,30,27,28
29_30_31_32,-78.159,0.35,-79.094,-1.261,0.255,-1.431,-0.578,0.009,-0.565,29,30,31,32
29_30_32_33,-34.658,1.794,-36.812,-0.143,0.23,-0.303,-0.055,0.025,-0.048,29,30,32,33
29_30_33_34,35.096,0.388,35.562,-0.156,0.119,-0.21,-0.049,0.008,-0.014,29,30,33,34
30_31_25_26,57.45,2.867,58.625,-0.96,0.249,-1.3,-0.013,0.054,0.022,30,31,25,26
30_31_26_27,33.945,0.352,33.5,-1.019,0.26,-1.38,-0.019,0.006,-0.032,30,31,26,27
30_31_27_28,15.804,0.312,15.312,-0.94,0.274,-1.234,-0.084,0.005,-0.066,30,31,27,28
30_31_28_29,138.531,0.244,138.875,-0.721,0.284,-0.977,-0.426,0.004,-0.432,30,31,28,29
30_31_32_33,-16.464,0.436,-18.625,-0.863,0.215,-1.2,-0.274,0.009,-0.182,30,31,32,33
30_31_33_34,34.53,0.457,32.938,-0.188,0.103,-0.39,-0.073,0.008,-0.056,30,31,33,34
31_32_25_26,58.089,2.454,59.282,-0.491,0.101,-0.581,0.019,0.036,0.039,31,32,25,26
31_32_26_27,30.258,0.54,30.031,-0.721,0.151,-0.934,-0.027,0.009,-0.03,31,32,26,27
31_32_27_28,13.044,0.987,13.625,-0.773,0.165,-0.984,-0.027,0.015,-0.036,31,32,27,28
31_32_28_29,135.975,0.397,136.25,-0.796,0.181,-1.033,-0.108,0.006,-0.138,31,32,28,29
31_32_29_30,73.1,0.368,73.156,-0.676,0.196,-0.913,-0.561,0.006,-0.546,31,32,29,30
31_32_33_34,51.79,0.336,50.469,-0.607,0.13,-0.75,-0.707,0.006,-0.716,31,32,33,34
32_33_25_26,58.79,0.464,58.718,-0.869,0.077,-0.97,0.0,0.007,0.014,32,33,25,26
32_33_26_27,26.992,0.589,27.313,-1.075,0.127,-1.262,-0.004,0.008,-0.01,32,33,26,27
32_33_27_28,9.344,0.359,9.125,-1.005,0.111,-1.176,-0.017,0.005,-0.014,32,33,27,28
32_33_28_29,134.684,0.29,134.188,-0.983,0.115,-1.163,-0.047,0.004,-0.06,32,33,28,29
32_33_29_30,68.792,0.289,69.125,-0.962,0.116,-1.202,-0.09,0.004,-0.094,32,33,29,30
32_33_30_31,-35.383,0.457,-35.968,-0.358,0.169,-0.351,-0.331,0.012,-0.303,32,33,30,31
33_34_25_26,58.855,0.328,59.188,-0.383,0.1,-0.443,-0.005,0.005,-0.006,33,34,25,26
33_34_26_27,23.917,0.701,23.844,-0.514,0.08,-0.495,-0.02,0.016,-0.032,33,34,26,27
33_34_27_28,8.451,0.219,8.469,-0.527,0.077,-0.556,-0.008,0.005,0.006,33,34,27,28
33_34_28_29,133.746,0.484,134.282,-0.541,0.073,-0.568,-0.003,0.013,0.001,33,34,28,29
33_34_29_30,65.564,0.508,65.563,-0.551,0.059,-0.581,-0.044,0.013,-0.02,33,34,29,30
33_34_30_31,-46.128,0.408,-46.562,-0.389,0.053,-0.44,-0.079,0.014,-0.093,33,34,30,31
33_34_31_32,4.865,0.339,6.781,-0.213,0.077,-0.3,-0.703,0.005,-0.68,33,34,31,32
60_61_62_64,13.459,0.895,14.282,-0.002,0.006,-0.001,98.912,1.09,102.128,60,61,62,64
62_64_60_61,12.629,0.77,13.343,-0.003,0.003,-0.003,99.712,0.687,99.056,62,64,60,61
