quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,36.572,1.069,38.75,-0.215,0.136,-0.364,-0.489,0.014,-0.506,36,37,38,39
36_37_39_40,-56.023,1.375,-56.312,-0.012,0.119,-0.12,-0.135,0.017,-0.134,36,37,39,40
36_37_40_42,109.017,0.728,109.25,0.568,0.059,0.386,0.011,0.023,0.003,36,37,40,42
36_37_42_43,1.972,0.207,0.969,-0.1,0.135,-0.203,-0.009,0.003,0.01,36,37,42,43
36_37_43_44,-8.038,2.442,-7.188,-0.028,0.11,-0.193,-0.011,0.03,-0.057,36,37,43,44
36_37_44_45,-7.556,0.295,-7.0,-0.039,0.116,-0.176,0.01,0.004,0.016,36,37,44,45
36_37_45_46,-50.552,1.869,-51.25,-0.01,0.117,-0.095,0.003,0.023,0.014,36,37,45,46
37_38_39_40,-52.576,0.307,-51.906,-0.965,0.115,-1.172,-0.952,0.01,-0.97,37,38,39,40
37_38_40_42,104.068,0.239,103.813,-0.49,0.057,-0.56,-0.157,0.006,-0.124,37,38,40,42
37_38_42_43,4.352,0.885,5.281,-0.713,0.094,-0.846,-0.077,0.012,-0.072,37,38,42,43
37_38_43_44,-4.164,0.498,-4.563,-0.633,0.078,-0.842,-0.021,0.006,-0.022,37,38,43,44
37_38_44_45,-11.707,1.784,-11.688,-0.571,0.079,-0.774,-0.019,0.024,-0.008,37,38,44,45
37_38_45_46,-40.547,0.239,-39.812,-0.586,0.072,-0.739,-0.009,0.003,-0.018,37,38,45,46
38_39_36_37,51.234,0.947,50.375,-0.643,0.209,-0.923,-0.429,0.022,-0.443,38,39,36,37
38_39_40_42,112.23,0.376,112.25,-0.318,0.146,-0.429,-0.407,0.006,-0.389,38,39,40,42
38_39_42_43,2.172,1.095,0.5,-0.037,0.115,-0.205,-0.111,0.015,-0.121,38,39,42,43
38_39_43_44,-8.381,0.41,-7.938,0.001,0.099,-0.202,-0.07,0.006,-0.088,38,39,43,44
38_39_44_45,-12.762,0.583,-13.0,0.004,0.106,-0.235,-0.015,0.008,-0.002,38,39,44,45
38_39_45_46,-30.604,0.4,-29.406,0.01,0.096,-0.214,-0.013,0.006,-0.03,38,39,45,46
39_40_36_37,47.715,1.882,47.656,-0.546,0.184,-0.851,-0.132,0.029,-0.126,39,40,36,37
39_40_37_38,75.149,0.399,75.218,-0.606,0.27,-0.771,-0.888,0.01,-0.892,39,40,37,38
39_40_42_43,10.201,0.562,10.063,-0.364,0.109,-0.548,-0.564,0.009,-0.562,39,40,42,43
39_40_43_44,-4.653,0.766,-4.281,-0.149,0.076,-0.291,-0.145,0.01,-0.15,39,40,43,44
39_40_44_45,-13.728,0.802,-13.656,-0.127,0.073,-0.303,-0.061,0.011,-0.07,39,40,44,45
39_40_45_46,-32.819,0.262,-33.062,-0.106,0.073,-0.302,-0.015,0.004,0.02,39,40,45,46
40_42_36_37,48.406,1.401,49.344,-0.784,0.281,-0.926,-0.043,0.02,-0.018,40,42,36,37
40_42_37_38,72.507,0.363,72.36,-0.715,0.268,-0.872,-0.146,0.005,-0.152,40,42,37,38
40_42_38_39,28.319,0.49,28.062,-1.232,0.185,-1.351,-0.408,0.013,-0.422,40,42,38,39
40_42_43_44,-0.396,0.587,0.359,-0.555,0.21,-0.768,-0.796,0.011,-0.781,40,42,43,44
40_42_44_45,-9.697,1.369,-10.562,-0.107,0.162,-0.279,-0.134,0.018,-0.15,40,42,44,45
40_42_45_46,-23.489,0.426,-24.625,-0.079,0.151,-0.24,-0.011,0.005,0.007,40,42,45,46
42_43_36_37,50.012,0.558,50.094,-0.659,0.18,-0.936,-0.017,0.008,0.013,42,43,36,37
42_43_37_38,71.398,0.91,71.375,-0.701,0.199,-0.968,-0.054,0.014,-0.071,42,43,37,38
42_43_38_39,24.973,0.546,25.719,-0.638,0.191,-0.862,-0.116,0.008,-0.117,42,43,38,39
42_43_39_40,21.24,0.548,20.094,-0.523,0.14,-0.683,-0.558,0.01,-0.554,42,43,39,40
42_43_44_45,-1.15,0.508,-1.281,-0.614,0.155,-0.867,-0.569,0.008,-0.585,42,43,44,45
42_43_45_46,-13.143,0.421,-12.812,-0.159,0.085,-0.331,-0.102,0.006,-0.101,42,43,45,46
43_44_36_37,53.066,0.312,53.281,-0.907,0.086,-1.067,-0.014,0.005,0.012,43,44,36,37
43_44_37_38,72.38,0.346,72.782,-1.199,0.188,-1.504,-0.021,0.005,-0.012,43,44,37,38
