quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
30_31_33_34,62.829,0.346,62.188,-0.996,0.002,-0.968,-0.148,0.003,-0.146,30,31,33,34
31_32_25_26,-27.07,0.182,-27.344,-0.415,0.247,-0.424,-0.032,0.003,-0.027,31,32,25,26
31_32_26_27,-4.296,1.061,-3.532,-0.785,0.331,-0.742,-0.021,0.019,-0.027,31,32,26,27
31_32_27_28,79.279,0.421,78.875,-0.875,0.332,-0.836,-0.061,0.006,-0.075,31,32,27,28
31_32_28_29,118.668,1.326,119.562,-0.77,0.315,-0.729,-0.106,0.021,-0.118,31,32,28,29
31_32_29_30,102.291,0.229,102.5,0.04,0.195,0.021,-0.506,0.001,-0.517,31,32,29,30
31_32_33_34,65.354,0.645,64.812,-0.494,0.334,-0.517,-0.682,0.014,-0.68,31,32,33,34
32_33_25_26,-28.736,0.429,-29.218,-2.443,0.223,-2.458,0.03,0.005,0.032,32,33,25,26
32_33_26_27,-12.315,0.986,-12.625,-2.074,0.271,-2.057,-0.013,0.018,-0.022,32,33,26,27
32_33_27_28,76.848,0.37,77.094,-1.982,0.247,-1.937,-0.018,0.004,-0.024,32,33,27,28
32_33_28_29,118.164,0.341,118.156,-2.029,0.33,-2.044,-0.007,0.008,-0.008,32,33,28,29
32_33_29_30,100.25,1.878,100.062,-1.816,0.272,-1.858,-0.082,0.027,-0.086,32,33,29,30
32_33_30_31,-6.972,0.432,-6.344,-0.872,0.168,-0.805,-0.276,0.007,-0.278,32,33,30,31
33_34_25_26,-30.452,0.466,-30.906,-2.386,0.222,-2.439,0.02,0.011,0.018,33,34,25,26
33_34_26_27,-15.87,0.224,-15.625,-1.692,0.062,-1.704,-0.038,0.001,-0.025,33,34,26,27
33_34_27_28,73.704,0.18,73.718,-1.81,0.107,-1.763,-0.01,0.001,-0.015,33,34,27,28
33_34_28_29,118.344,0.005,118.25,-1.587,0.07,-1.543,-0.025,0.001,-0.023,33,34,28,29
33_34_29_30,95.324,0.134,95.938,-1.401,0.073,-1.362,-0.005,0.001,0.01,33,34,29,30
33_34_30_31,-12.272,0.303,-11.594,-1.017,0.036,-0.973,-0.124,0.004,-0.128,33,34,30,31
33_34_31_32,-136.166,1.518,-136.281,-0.402,0.103,-0.393,-0.702,0.018,-0.699,33,34,31,32
60_61_62_64,12.861,1.049,12.875,-0.001,0.001,-0.004,101.425,0.155,101.415,60,61,62,64
62_64_60_61,3.082,0.062,3.688,-0.002,0.004,-0.002,104.608,0.199,104.176,62,64,60,61
