quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
18_19_16_17,85.837,0.499,84.125,-0.62,0.163,-0.688,-0.422,0.02,-0.414,18,19,16,17
18_19_20_21,-30.103,0.999,-28.094,-0.722,0.063,-0.861,-0.44,0.046,-0.418,18,19,20,21
18_19_21_22,-18.932,2.535,-18.718,-0.576,0.058,-0.626,-0.03,0.057,-0.039,18,19,21,22
19_20_13_14,10.472,0.698,11.093,-0.261,0.058,-0.255,-0.019,0.027,-0.022,19,20,13,14
19_20_14_15,79.421,2.451,80.0,-0.401,0.099,-0.331,-0.038,0.031,-0.037,19,20,14,15
19_20_15_16,79.644,0.25,79.344,-0.426,0.085,-0.406,-0.03,0.003,-0.024,19,20,15,16
19_20_16_17,85.0,3.055,86.188,-0.436,0.091,-0.428,-0.088,0.038,-0.11,19,20,16,17
19_20_17_18,45.9,0.384,44.844,-1.02,0.182,-0.912,-0.461,0.014,-0.484,19,20,17,18
19_20_21_22,-4.045,2.409,-3.531,-0.257,0.055,-0.238,-0.314,0.03,-0.312,19,20,21,22
20_21_13_14,10.143,0.3,10.344,0.355,0.035,0.4,-0.007,0.004,0.008,20,21,13,14
20_21_14_15,76.965,2.596,77.938,0.244,0.058,0.271,-0.026,0.032,-0.002,20,21,14,15
20_21_15_16,79.923,0.595,80.75,0.212,0.066,0.191,-0.008,0.007,0.006,20,21,15,16
20_21_16_17,86.081,2.624,85.344,0.226,0.045,0.154,-0.037,0.033,-0.05,20,21,16,17
20_21_17_18,42.044,1.658,42.312,0.252,0.047,0.17,-0.109,0.021,-0.114,20,21,17,18
20_21_18_19,84.802,0.375,86.282,-0.574,0.204,-0.548,-0.38,0.017,-0.374,20,21,18,19
21_22_13_14,8.235,0.426,8.656,-0.242,0.032,-0.223,-0.01,0.006,-0.022,21,22,13,14
21_22_14_15,77.699,0.629,77.281,0.415,0.147,0.517,-0.012,0.018,0.002,21,22,14,15
21_22_15_16,81.782,0.663,81.969,0.366,0.157,0.528,-0.01,0.02,-0.028,21,22,15,16
21_22_16_17,91.045,0.85,91.25,0.313,0.15,0.406,-0.089,0.025,-0.123,21,22,16,17
21_22_17_18,41.418,0.252,41.562,0.312,0.148,0.454,-0.022,0.007,-0.014,21,22,17,18
21_22_18_19,76.03,0.173,77.188,0.383,0.142,0.455,-0.074,0.006,-0.022,21,22,18,19
21_22_19_20,91.226,2.223,91.625,0.464,0.14,0.514,-0.243,0.072,-0.265,21,22,19,20
60_61_62_64,12.375,1.222,13.25,0.012,0.071,0.009,100.382,5.434,99.657,60,61,62,64
62_64_60_61,8.316,1.836,6.688,-0.004,0.062,0.002,100.924,3.945,103.653,62,64,60,61
