quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,36.536,1.119,36.781,-0.578,0.112,-0.586,2.077,0.013,2.063,36,39,37,38
37_38_36_39,-2.464,0.033,-2.782,-0.711,0.193,-0.696,2.008,0.01,2.024,37,38,36,39
37_40_38_39,-356.544,0.371,-357.062,-0.667,0.093,-0.677,1.251,0.004,1.266,37,40,38,39
38_39_37_40,-183.409,0.82,-182.687,-1.249,0.245,-1.236,1.247,0.015,1.232,38,39,37,40
38_42_39_40,-127.995,0.247,-128.125,-1.718,0.103,-1.731,1.836,0.021,1.843,38,42,39,40
39_40_38_42,-239.19,0.113,-239.219,-1.207,0.233,-1.173,1.836,0.004,1.831,39,40,38,42
39_43_40_42,46.668,0.962,46.532,-1.495,0.093,-1.508,1.744,0.017,1.732,39,43,40,42
40_42_39_43,-225.863,0.585,-225.812,-2.133,0.137,-2.11,1.748,0.027,1.747,40,42,39,43
40_44_42_43,-71.969,0.04,-72.25,-1.54,0.134,-1.534,1.626,0.001,1.646,40,44,42,43
42_43_40_44,-363.755,0.245,-362.968,-1.29,0.241,-1.282,1.516,0.026,1.502,42,43,40,44
42_45_43_44,-17.052,0.31,-17.032,-0.601,0.224,-0.56,1.693,0.004,1.692,42,45,43,44
43_44_42_45,-361.851,0.422,-361.656,-1.049,0.135,-1.035,1.878,0.003,1.886,43,44,42,45
43_46_44_45,-65.926,0.424,-65.406,-0.395,0.112,-0.408,1.656,0.009,1.642,43,46,44,45
44_45_43_46,-375.69,1.443,-376.282,-1.014,0.081,-1.005,1.663,0.025,1.686,44,45,43,46
60_61_62_64,-0.942,1.174,-0.062,-0.003,0.001,-0.001,102.517,0.19,102.73,60,61,62,64
62_64_60_61,-3.005,0.278,-2.781,-0.006,0.008,-0.01,102.715,0.021,102.742,62,64,60,61
