quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,8.766,0.377,9.312,0.04,0.029,0.105,0.021,0.011,0.05,49,50,51,52
49_50_52_53,10.72,0.632,10.531,-0.047,0.025,-0.065,-0.599,0.022,-0.615,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.447,0.046,0.321,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7192.161,691.585,7287.625,0.151,0.026,0.11,-20.835,151.053,0.0,49,50,54,56
49_50_56_57,38.222,0.315,39.5,-0.062,0.021,-0.109,-0.004,0.027,-0.024,49,50,56,57
49_50_57_58,49.028,0.712,50.282,-0.005,0.009,-0.044,-0.112,0.067,-0.125,49,50,57,58
49_50_58_59,19.433,0.319,21.312,-0.048,0.016,-0.095,0.026,0.026,0.034,49,50,58,59
50_51_52_53,695.683,0.19,696.25,-0.081,0.032,-0.084,-220.215,0.248,-221.361,50,51,52,53
50_51_53_54,7279.662,51.981,7287.625,0.376,0.052,0.221,-1.404,9.177,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,0.07,0.021,0.044,0.0,0.0,0.0,50,51,54,56
50_51_56_57,54.742,2.581,57.875,-0.062,0.024,-0.079,-0.072,0.246,-0.63,50,51,56,57
50_51_57_58,49.17,0.315,50.938,-0.003,0.012,-0.035,-0.065,0.033,0.065,50,51,57,58
50_51_58_59,26.375,0.136,27.312,-0.02,0.02,-0.059,-0.069,0.011,-0.087,50,51,58,59
51_52_49_50,39.504,1.595,38.844,0.0,0.0,0.0,0.009,0.039,0.012,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,-0.024,0.125,0.04,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7287.625,0.0,7287.625,-0.026,0.104,-0.034,0.0,0.0,0.0,51,52,54,56
51_52_56_57,57.442,0.625,58.344,0.0,0.0,0.0,0.01,0.015,-0.003,51,52,56,57
51_52_57_58,48.398,0.727,48.125,0.0,0.0,0.0,0.002,0.018,0.01,51,52,57,58
51_52_58_59,30.361,0.595,30.875,0.0,0.0,0.0,-0.008,0.015,-0.006,51,52,58,59
52_53_49_50,41.986,0.255,42.5,0.055,0.034,0.006,-0.634,0.02,-0.603,52,53,49,50
52_53_50_51,-343.827,0.595,-343.438,0.069,0.031,0.038,-295.397,0.872,-292.878,52,53,50,51
52_53_54_56,7280.101,83.627,7287.625,-0.09,0.005,-0.09,7.67,85.516,0.0,52,53,54,56
52_53_56_57,76.886,0.911,78.032,0.028,0.023,0.05,-0.189,0.024,-0.17,52,53,56,57
52_53_57_58,51.214,0.346,51.031,0.232,0.006,0.186,-0.024,0.029,-0.014,52,53,57,58
52_53_58_59,36.19,0.392,37.25,0.093,0.021,0.081,-0.146,0.033,-0.111,52,53,58,59
53_54_49_50,40.793,0.297,41.0,0.001,0.002,-0.001,-3.486,1.062,-4.842,53,54,49,50
53_54_50_51,62.275,0.442,56.844,0.007,0.003,0.005,0.829,1.393,0.502,53,54,50,51
53_54_51_52,5.764,0.258,4.531,0.004,0.003,0.002,-4.293,0.727,-4.13,53,54,51,52
53_54_56_57,76.805,0.455,76.906,-0.002,0.003,-0.003,-0.011,1.746,-1.061,53,54,56,57
53_54_57_58,43.597,0.374,44.844,-0.001,0.003,-0.001,0.337,1.542,2.474,53,54,57,58
53_54_58_59,38.943,0.527,40.344,-0.001,0.004,0.003,0.841,1.981,-1.462,53,54,58,59
54_56_49_50,43.95,0.675,43.906,-0.01,0.003,-0.008,0.463,2.265,1.128,54,56,49,50
54_56_50_51,28.768,0.372,28.625,-0.008,0.004,-0.006,-2.37,1.13,-3.187,54,56,50,51
54_56_51_52,3.653,0.62,3.688,0.0,0.006,0.007,2.351,2.273,2.788,54,56,51,52
54_56_52_53,-418.823,0.126,-418.656,-0.004,0.002,-0.005,-0.188,0.676,-2.839,54,56,52,53
54_56_57_58,55.106,0.586,55.718,0.017,0.006,0.011,0.298,2.062,-0.887,54,56,57,58
54_56_58_59,45.302,1.876,46.156,0.01,0.01,0.003,3.72,5.634,-0.683,54,56,58,59
56_57_49_50,47.546,1.173,47.282,0.092,0.022,0.094,-0.009,0.114,-0.064,56,57,49,50
56_57_50_51,15.346,1.615,16.062,-0.071,0.051,-0.017,-0.027,0.05,0.021,56,57,50,51
56_57_51_52,3.483,0.754,2.469,-0.354,0.093,-0.292,0.078,0.062,0.14,56,57,51,52
56_57_52_53,-403.102,0.884,-403.75,-0.478,0.083,-0.36,-0.016,0.105,-0.032,56,57,52,53
56_57_53_54,7281.103,62.424,7287.625,-0.304,0.032,-0.362,1.593,15.231,0.0,56,57,53,54
56_57_58_59,72.066,0.438,73.532,-0.034,0.016,-0.058,-0.645,0.011,-0.656,56,57,58,59
57_58_49_50,50.693,0.53,50.469,-0.089,0.071,-0.058,-0.007,0.012,-0.02,57,58,49,50
57_58_50_51,10.531,1.456,9.593,-0.297,0.132,-0.195,-0.016,0.034,-0.016,57,58,50,51
57_58_51_52,5.042,0.289,6.125,-0.182,0.096,-0.11,0.023,0.007,0.009,57,58,51,52
57_58_52_53,-388.279,0.718,-389.594,-0.408,0.041,-0.464,0.031,0.07,0.009,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.106,0.006,-0.153,0.0,0.0,0.0,57,58,53,54
57_58_54_56,6980.024,1560.277,7287.625,-0.168,0.023,-0.231,65.372,330.924,0.0,57,58,54,56
58_59_49_50,56.507,1.234,56.937,0.412,0.03,0.457,0.008,0.018,0.012,58,59,49,50
58_59_50_51,8.559,0.451,8.75,-0.579,0.034,-0.569,-0.065,0.026,-0.069,58,59,50,51
58_59_51_52,0.729,0.573,0.968,-0.723,0.032,-0.763,-0.02,0.029,-0.066,58,59,51,52
58_59_52_53,-375.012,1.185,-374.594,-0.496,0.028,-0.516,-0.048,0.068,-0.004,58,59,52,53
58_59_53_54,7272.162,105.947,7287.625,0.115,0.011,0.095,-2.803,19.202,0.0,58,59,53,54
58_59_54_56,6904.308,1385.209,7287.625,0.094,0.005,0.079,198.267,714.638,0.0,58,59,54,56
58_59_56_57,34.078,0.957,33.594,0.146,0.033,0.199,-0.635,0.017,-0.642,58,59,56,57
60_61_62_64,17.95,2.862,17.375,-0.004,0.004,-0.003,97.684,2.552,97.91,60,61,62,64
62_64_60_61,17.516,1.522,18.032,-0.003,0.005,-0.005,98.643,1.67,96.045,62,64,60,61
