quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_2_10_11,101.245,0.275,101.844,-0.076,0.054,-0.119,0.026,0.004,0.024,1,2,10,11
1_2_3_4,-85.13,0.019,-85.468,-0.899,0.229,-0.874,-0.085,0.0,-0.09,1,2,3,4
1_2_4_5,-12.07,0.074,-12.25,-0.437,0.156,-0.409,-0.053,0.001,-0.05,1,2,4,5
1_2_5_6,20.786,0.35,20.469,-0.145,0.069,-0.13,-0.014,0.006,-0.007,1,2,5,6
1_2_6_7,-223.18,0.885,-223.0,-0.005,0.04,-0.01,-0.023,0.013,-0.031,1,2,6,7
1_2_7_9,-14.19,0.54,-14.031,0.081,0.004,0.094,-0.04,0.008,-0.034,1,2,7,9
1_2_9_10,66.168,0.441,66.406,0.018,0.026,0.022,0.066,0.007,0.07,1,2,9,10
2_3_10_11,101.606,0.807,101.844,-0.605,0.1,-0.639,-0.018,0.012,-0.014,2,3,10,11
2_3_4_5,-9.748,0.741,-9.344,-2.87,0.238,-2.874,-0.288,0.013,-0.295,2,3,4,5
2_3_5_6,23.216,0.173,23.844,-1.344,0.028,-1.365,-0.092,0.003,-0.087,2,3,5,6
2_3_6_7,-222.502,1.058,-221.874,-0.977,0.018,-0.955,-0.098,0.018,-0.075,2,3,6,7
2_3_7_9,-13.389,0.945,-13.281,-0.753,0.076,-0.763,-0.064,0.016,-0.072,2,3,7,9
2_3_9_10,66.024,0.547,66.5,-0.68,0.063,-0.707,0.004,0.007,-0.003,2,3,9,10
3_4_10_11,100.091,0.098,99.875,-0.708,0.142,-0.663,-0.003,0.002,-0.005,3,4,10,11
3_4_5_6,25.387,1.17,25.063,-3.661,0.298,-3.621,-0.434,0.021,-0.444,3,4,5,6
3_4_6_7,-226.252,0.363,-226.656,-1.815,0.039,-1.809,-0.118,0.002,-0.122,3,4,6,7
3_4_7_9,-11.096,0.186,-11.125,-1.01,0.114,-0.988,-0.052,0.001,-0.052,3,4,7,9
3_4_9_10,63.464,0.648,62.844,-0.736,0.158,-0.758,-0.008,0.008,-0.001,3,4,9,10
4_5_10_11,102.948,0.11,102.5,-0.052,0.045,-0.084,-0.039,0.001,-0.025,4,5,10,11
4_5_6_7,-221.89,0.642,-221.782,-2.472,0.239,-2.491,-0.576,0.015,-0.578,4,5,6,7
4_5_7_9,-13.67,1.458,-13.656,-1.016,0.125,-0.983,-0.15,0.022,-0.148,4,5,7,9
4_5_9_10,64.885,1.061,65.375,-0.32,0.04,-0.332,-0.052,0.015,-0.05,4,5,9,10
5_6_10_11,100.366,0.356,100.156,-0.413,0.109,-0.383,-0.006,0.006,-0.001,5,6,10,11
5_6_7_9,-10.281,0.655,-10.468,-2.456,0.286,-2.415,-0.501,0.013,-0.51,5,6,7,9
5_6_9_10,62.591,0.008,62.188,-1.002,0.196,-0.976,-0.121,0.003,-0.132,5,6,9,10
60_61_62_64,14.227,0.687,16.344,-0.005,0.005,-0.009,103.548,0.647,102.562,60,61,62,64
6_7_10_11,102.198,0.672,101.844,-0.647,0.011,-0.65,-0.174,0.016,-0.185,6,7,10,11
6_7_9_10,62.216,1.305,62.656,-2.265,0.166,-2.233,-0.649,0.016,-0.645,6,7,9,10
7_9_10_11,99.752,0.665,99.406,-1.424,0.333,-1.445,-0.99,0.011,-0.987,7,9,10,11
