quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_28_26_27,-125.742,0.78,-126.062,-0.342,0.284,-0.75,1.179,0.01,1.18,25,28,26,27
26_27_25_28,-25.795,0.553,-25.0,0.162,0.167,0.04,1.167,0.046,1.185,26,27,25,28
26_29_27_28,-410.646,0.504,-416.969,-1.392,0.269,-1.991,1.193,0.004,1.176,26,29,27,28
27_28_26_29,-7.198,1.234,-8.875,-1.249,0.193,-1.673,1.245,0.033,1.258,27,28,26,29
27_30_28_29,56.146,0.458,51.125,-1.995,0.165,-2.55,1.216,0.019,1.224,27,30,28,29
28_29_27_30,27.77,1.147,24.875,-1.614,0.174,-2.3,1.233,0.032,1.204,28,29,27,30
28_31_29_30,-13.221,0.462,-18.812,-2.549,0.255,-3.219,1.288,0.007,1.284,28,31,29,30
29_30_28_31,-100.23,0.45,-106.094,-3.155,0.441,-3.867,1.266,0.005,1.242,29,30,28,31
29_32_30_31,-212.102,0.264,-216.719,-1.736,0.204,-2.265,1.061,0.005,1.045,29,32,30,31
30_31_29_32,-559.166,0.745,-562.656,-1.929,0.38,-2.432,1.055,0.008,1.06,30,31,29,32
30_33_31_32,-43.391,0.614,-45.625,-0.461,0.261,-0.838,1.573,0.007,1.574,30,33,31,32
31_32_30_33,-732.294,0.761,-736.094,-1.716,0.202,-2.038,1.583,0.014,1.576,31,32,30,33
31_34_32_33,-120.899,0.381,-122.406,-0.64,0.178,-0.912,1.042,0.01,1.035,31,34,32,33
32_33_31_34,-711.276,0.649,-714.625,-1.344,0.218,-1.567,1.016,0.011,1.022,32,33,31,34
60_61_62_64,12.741,0.959,10.062,-0.001,0.005,-0.002,98.352,0.739,99.244,60,61,62,64
62_64_60_61,15.737,0.474,9.781,-0.002,0.025,-0.003,98.986,1.611,99.97,62,64,60,61
