quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,68.655,0.491,69.594,-0.262,0.122,-0.556,-0.507,0.006,-0.505,25,26,27,28
25_26_28_29,112.25,0.337,111.969,0.367,0.046,0.354,-0.11,0.011,-0.147,25,26,28,29
25_26_29_30,116.89,0.57,116.656,0.118,0.065,-0.024,-0.06,0.018,-0.064,25,26,29,30
25_26_30_31,-84.502,0.306,-85.0,-0.205,0.103,-0.449,-0.013,0.004,-0.022,25,26,30,31
25_26_31_32,-166.048,0.216,-166.188,-0.137,0.082,-0.383,-0.014,0.003,-0.01,25,26,31,32
25_26_32_33,-32.46,0.816,-33.906,-0.122,0.089,-0.319,-0.016,0.01,-0.047,25,26,32,33
25_26_33_34,85.386,0.376,83.187,0.498,0.025,0.43,-0.042,0.012,-0.14,25,26,33,34
26_27_28_29,116.887,0.341,116.938,-0.748,0.154,-0.943,-0.551,0.005,-0.542,26,27,28,29
26_27_29_30,114.188,0.399,113.75,0.2,0.028,0.201,-0.119,0.011,-0.129,26,27,29,30
26_27_30_31,-82.591,0.32,-82.938,-0.373,0.131,-0.524,-0.039,0.005,-0.05,26,27,30,31
26_27_31_32,-173.278,0.605,-173.406,-0.287,0.108,-0.505,-0.014,0.008,0.001,26,27,31,32
26_27_32_33,-22.725,0.684,-25.094,-0.214,0.105,-0.439,-0.005,0.009,0.02,26,27,32,33
26_27_33_34,84.362,0.502,84.969,0.474,0.031,0.417,-0.018,0.013,-0.055,26,27,33,34
27_28_25_26,15.913,1.255,15.688,-0.378,0.314,-0.682,-0.516,0.019,-0.515,27,28,25,26
27_28_29_30,117.327,0.664,118.532,-0.218,0.215,-0.527,-0.478,0.011,-0.484,27,28,29,30
27_28_30_31,-84.557,0.486,-84.063,0.247,0.211,0.081,-0.075,0.007,-0.078,27,28,30,31
27_28_31_32,-176.435,0.46,-175.844,0.231,0.222,0.063,-0.05,0.007,-0.039,27,28,31,32
27_28_32_33,-16.197,0.507,-15.156,0.201,0.236,-0.01,-0.015,0.007,-0.039,27,28,32,33
27_28_33_34,83.669,0.324,83.282,-0.084,0.09,-0.164,-0.01,0.007,0.032,27,28,33,34
28_29_25_26,13.736,0.253,13.344,-1.594,0.163,-2.056,-0.134,0.005,-0.142,28,29,25,26
28_29_26_27,76.749,0.329,76.438,-1.372,0.157,-1.854,-0.572,0.006,-0.577,28,29,26,27
28_29_30_31,-82.174,0.319,-82.75,-1.143,0.129,-1.584,-0.362,0.009,-0.372,28,29,30,31
28_29_31_32,-179.036,0.306,-178.375,-1.113,0.107,-1.361,-0.13,0.004,-0.151,28,29,31,32
28_29_32_33,-7.657,0.353,-6.625,-0.973,0.105,-1.166,-0.016,0.005,-0.004,28,29,32,33
28_29_33_34,80.077,0.345,79.718,-0.25,0.109,-0.381,0.004,0.007,0.083,28,29,33,34
29_30_25_26,12.45,0.503,12.407,-1.195,0.314,-1.53,-0.046,0.008,-0.053,29,30,25,26
29_30_26_27,65.01,0.282,64.906,-1.195,0.312,-1.468,-0.123,0.005,-0.138,29,30,26,27
29_30_27_28,29.893,0.98,30.968,-0.906,0.338,-1.243,-0.472,0.015,-0.472,29,30,27,28
29_30_31_32,-180.86,0.374,-181.469,-1.27,0.214,-1.596,-0.658,0.007,-0.641,29,30,31,32
29_30_32_33,-9.72,0.423,-12.25,-0.255,0.172,-0.536,-0.074,0.006,-0.028,29,30,32,33
29_30_33_34,79.637,0.241,78.031,-0.201,0.14,-0.353,-0.034,0.004,-0.01,29,30,33,34
30_31_25_26,15.39,0.406,15.875,-1.546,0.252,-2.2,-0.038,0.008,-0.058,30,31,25,26
30_31_26_27,58.945,0.471,59.094,-1.619,0.259,-2.194,-0.017,0.009,-0.042,30,31,26,27
30_31_27_28,23.192,0.242,23.938,-1.504,0.254,-2.128,-0.064,0.005,-0.04,30,31,27,28
