quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_52_50_51,-57.324,0.652,-56.969,-0.002,0.015,-0.007,858.874,29.438,846.858,49,52,50,51
50_51_49_52,12.621,0.526,14.281,-0.003,0.008,-0.006,720.192,14.658,723.568,50,51,49,52
50_53_51_52,-0.026,0.162,0.312,-0.004,0.016,-0.03,-0.097,0.026,-0.208,50,53,51,52
51_52_50_53,-281.859,0.277,-279.906,0.0,0.0,0.0,-0.015,0.027,0.039,51,52,50,53
51_54_52_53,-393.541,0.342,-390.438,0.011,0.008,0.005,19.612,2.851,10.223,51,54,52,53
52_53_51_54,-1614.888,69.859,-1607.125,-0.037,0.019,-0.067,451.237,12.43,490.425,52,53,51,54
52_56_53_54,-2091.218,50.121,-2111.031,-0.072,0.017,-0.111,0.175,10.492,68.452,52,56,53,54
53_54_52_56,56.275,0.301,60.219,-0.003,0.008,0.006,-1.658,2.27,-7.584,53,54,52,56
53_57_54_56,-2947.55,0.029,-2947.656,-0.148,0.018,-0.192,-43.781,4.718,25.738,53,57,54,56
54_56_53_57,120.97,0.355,120.5,-0.011,0.006,-0.011,-2.003,2.913,-1.037,54,56,53,57
54_58_56_57,-38.485,0.231,-33.812,-0.003,0.003,-0.006,7.2,1.496,3.838,54,58,56,57
56_57_54_58,-2510.274,129.699,-2490.719,0.003,0.014,-0.03,-2.212,16.267,-4.69,56,57,54,58
56_59_57_58,301.77,0.493,302.375,0.009,0.027,-0.003,3.025,0.016,3.01,56,59,57,58
57_58_56_59,-564.062,0.334,-561.719,-0.257,0.035,-0.278,2.93,0.067,2.878,57,58,56,59
60_61_62_64,-4.23,1.004,-3.25,-0.001,0.004,0.001,205.595,1.127,212.08,60,61,62,64
62_64_60_61,-4.535,1.089,-4.188,0.0,0.005,-0.0,204.465,1.024,204.778,62,64,60,61
