quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,88.651,0.727,88.344,-0.849,0.213,-1.485,-0.412,0.012,-0.421,25,26,27,28
25_26_28_29,267.472,0.377,267.5,-0.395,0.138,-0.813,-0.097,0.006,-0.107,25,26,28,29
25_26_29_30,26.04,0.251,26.094,-0.305,0.138,-0.684,-0.04,0.004,-0.048,25,26,29,30
25_26_30_31,-184.465,0.622,-185.125,-0.27,0.117,-0.621,-0.011,0.01,-0.046,25,26,30,31
25_26_31_32,17.807,0.261,16.906,-0.279,0.123,-0.617,0.004,0.004,0.001,25,26,31,32
25_26_32_33,-196.135,0.411,-195.718,-0.33,0.118,-0.67,0.003,0.007,0.01,25,26,32,33
25_26_33_34,1.041,0.321,1.906,-0.259,0.106,-0.502,-0.004,0.006,-0.027,25,26,33,34
26_27_28_29,270.798,0.604,270.5,-1.258,0.262,-1.74,-0.405,0.011,-0.413,26,27,28,29
26_27_29_30,26.073,0.502,25.906,0.074,0.138,-0.229,-0.102,0.008,-0.114,26,27,29,30
26_27_30_31,-182.27,0.243,-182.406,0.331,0.099,0.221,-0.042,0.005,-0.052,26,27,30,31
26_27_31_32,19.334,0.322,19.718,0.29,0.113,0.116,-0.017,0.005,-0.013,26,27,31,32
26_27_32_33,-193.65,0.265,-192.062,0.322,0.102,0.119,0.024,0.005,0.032,26,27,32,33
26_27_33_34,0.831,1.382,1.062,0.272,0.121,-0.064,-0.0,0.023,0.008,26,27,33,34
27_28_25_26,-7.615,0.288,-7.75,-1.49,0.276,-2.04,-0.402,0.006,-0.402,27,28,25,26
27_28_29_30,28.982,0.426,29.094,-2.056,0.291,-2.601,-0.413,0.007,-0.414,27,28,29,30
27_28_30_31,-182.05,0.395,-182.406,-0.724,0.123,-0.864,-0.061,0.007,-0.042,27,28,30,31
27_28_31_32,19.543,0.377,20.094,-0.61,0.133,-0.8,-0.05,0.007,-0.042,27,28,31,32
27_28_32_33,-190.841,0.536,-189.718,-0.649,0.142,-0.86,-0.017,0.008,-0.01,27,28,32,33
27_28_33_34,3.074,0.62,2.188,-0.615,0.144,-0.855,-0.04,0.01,-0.03,27,28,33,34
28_29_25_26,-9.281,0.146,-9.343,-2.649,0.369,-3.311,-0.091,0.004,-0.072,28,29,25,26
28_29_26_27,32.087,0.268,31.718,-2.309,0.347,-2.928,-0.409,0.005,-0.406,28,29,26,27
28_29_30_31,-179.641,0.355,-179.968,-2.734,0.293,-3.39,-0.356,0.006,-0.335,28,29,30,31
28_29_31_32,18.922,0.329,18.031,-1.327,0.13,-1.663,-0.108,0.006,-0.11,28,29,31,32
28_29_32_33,-186.497,2.118,-186.25,-1.213,0.135,-1.548,-0.015,0.03,-0.03,28,29,32,33
28_29_33_34,3.015,0.487,3.688,-1.1,0.125,-1.468,-0.012,0.007,-0.017,28,29,33,34
29_30_25_26,-9.294,0.443,-9.907,-3.697,0.547,-4.471,-0.042,0.007,-0.038,29,30,25,26
29_30_26_27,22.302,0.347,21.312,-3.392,0.444,-4.21,-0.095,0.004,-0.096,29,30,26,27
29_30_27_28,84.504,0.592,84.969,-3.177,0.783,-3.675,-0.405,0.009,-0.418,29,30,27,28
29_30_31_32,20.938,0.457,20.562,-3.426,0.299,-4.232,-0.453,0.009,-0.448,29,30,31,32
29_30_32_33,-180.972,2.602,-182.968,-1.6,0.122,-2.074,-0.075,0.037,-0.066,29,30,32,33
29_30_33_34,2.396,0.437,3.5,-1.482,0.134,-1.994,-0.048,0.007,-0.046,29,30,33,34
30_31_25_26,-8.234,0.39,-7.937,-2.03,0.409,-2.689,-0.023,0.005,-0.028,30,31,25,26
30_31_26_27,17.138,0.475,16.438,-2.059,0.389,-2.621,-0.032,0.006,-0.032,30,31,26,27
30_31_27_28,79.942,0.213,79.812,-1.741,0.409,-2.394,-0.085,0.003,-0.075,30,31,27,28
30_31_28_29,157.82,0.448,156.782,-1.189,0.573,-1.678,-0.349,0.005,-0.316,30,31,28,29
30_31_32_33,-172.82,0.441,-172.468,-2.015,0.351,-2.605,-0.311,0.005,-0.324,30,31,32,33
30_31_33_34,0.424,0.589,0.875,-0.198,0.143,-0.507,-0.094,0.008,-0.086,30,31,33,34
31_32_25_26,-9.238,0.407,-9.437,-1.872,0.184,-2.258,-0.012,0.007,-0.011,31,32,25,26
31_32_26_27,12.284,0.442,11.75,-1.989,0.232,-2.46,-0.012,0.009,-0.009,31,32,26,27
31_32_27_28,76.056,0.246,75.875,-1.979,0.249,-2.509,-0.044,0.006,-0.038,31,32,27,28
31_32_28_29,154.066,0.298,153.312,-1.759,0.248,-2.35,-0.103,0.004,-0.11,31,32,28,29
31_32_29_30,117.731,0.427,117.125,-1.641,0.432,-2.254,-0.466,0.007,-0.48,31,32,29,30
31_32_33_34,13.049,1.193,12.875,-2.015,0.211,-2.475,-0.677,0.023,-0.7,31,32,33,34
32_33_25_26,-9.737,0.468,-9.531,-1.398,0.259,-1.713,-0.007,0.009,-0.008,32,33,25,26
32_33_26_27,8.388,0.698,8.938,-1.404,0.261,-1.693,-0.011,0.012,-0.01,32,33,26,27
32_33_27_28,72.771,0.368,73.156,-1.436,0.27,-1.761,-0.02,0.008,-0.018,32,33,27,28
32_33_28_29,151.897,0.36,152.469,-1.479,0.275,-1.727,-0.029,0.006,-0.027,32,33,28,29
32_33_29_30,107.694,0.362,108.688,-1.348,0.275,-1.59,-0.094,0.006,-0.092,32,33,29,30
32_33_30_31,-30.524,0.304,-30.25,-0.985,0.326,-1.421,-0.326,0.005,-0.334,32,33,30,31
33_34_25_26,-9.696,1.119,-9.157,-1.457,0.177,-1.79,-0.024,0.022,-0.004,33,34,25,26
33_34_26_27,3.432,1.116,3.969,-1.326,0.136,-1.47,-0.007,0.018,-0.008,33,34,26,27
33_34_27_28,69.934,0.272,69.688,-1.209,0.138,-1.376,-0.013,0.003,-0.01,33,34,27,28
33_34_28_29,150.735,0.397,150.5,-1.142,0.131,-1.292,-0.026,0.007,-0.024,33,34,28,29
33_34_29_30,101.416,0.345,100.438,-1.062,0.124,-1.136,-0.044,0.005,-0.038,33,34,29,30
33_34_30_31,-43.489,0.355,-42.531,-0.723,0.097,-0.81,-0.1,0.006,-0.086,33,34,30,31
33_34_31_32,50.048,0.587,51.594,-0.315,0.081,-0.55,-0.689,0.008,-0.68,33,34,31,32
60_61_62_64,12.635,0.787,15.312,-0.002,0.022,-0.001,100.818,1.175,103.548,60,61,62,64
62_64_60_61,14.45,1.21,15.688,-0.01,0.033,-0.018,101.592,2.276,99.077,62,64,60,61
