quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,215.537,0.268,214.906,-0.238,0.134,-0.343,-0.348,0.004,-0.343,36,37,38,39
36_37_39_40,-184.647,0.474,-185.594,-0.013,0.091,-0.133,-0.104,0.007,-0.094,36,37,39,40
36_37_40_42,17.963,0.142,18.5,0.041,0.099,-0.066,-0.044,0.002,-0.058,36,37,40,42
36_37_42_43,112.169,0.296,111.875,0.259,0.029,0.289,-0.038,0.006,-0.067,36,37,42,43
36_37_43_44,15.077,1.027,14.094,-0.008,0.114,0.111,0.002,0.014,-0.009,36,37,43,44
36_37_44_45,-154.14,0.462,-152.125,0.009,0.103,0.081,-0.013,0.006,-0.048,36,37,44,45
36_37_45_46,148.262,0.382,148.344,0.27,0.079,0.277,0.045,0.009,0.06,36,37,45,46
37_38_39_40,-180.25,0.37,-180.062,-0.909,0.167,-1.201,-0.54,0.008,-0.544,37,38,39,40
37_38_40_42,17.685,0.439,18.688,-0.398,0.104,-0.621,-0.12,0.007,-0.116,37,38,40,42
37_38_42_43,109.953,0.289,108.782,-0.275,0.092,-0.427,-0.043,0.005,-0.054,37,38,42,43
37_38_43_44,12.222,0.813,13.438,-0.215,0.091,-0.328,-0.023,0.013,0.003,37,38,43,44
37_38_44_45,-158.335,1.204,-157.563,-0.188,0.08,-0.238,-0.007,0.02,-0.013,37,38,44,45
37_38_45_46,154.256,0.425,152.938,-0.217,0.091,-0.351,0.001,0.007,-0.018,37,38,45,46
38_39_36_37,40.36,1.607,40.062,-0.672,0.303,-0.99,-0.349,0.029,-0.326,38,39,36,37
38_39_40_42,21.178,0.844,21.219,-0.819,0.303,-1.161,-0.397,0.018,-0.391,38,39,40,42
38_39_42_43,109.246,0.345,108.782,-0.2,0.176,-0.223,-0.09,0.006,-0.113,38,39,42,43
38_39_43_44,14.937,0.215,15.407,-0.124,0.16,-0.193,-0.038,0.004,-0.001,38,39,43,44
38_39_44_45,-160.864,1.064,-158.687,-0.122,0.153,-0.238,-0.019,0.02,-0.018,38,39,44,45
38_39_45_46,158.888,0.291,158.938,-0.154,0.174,-0.32,-0.019,0.005,0.01,38,39,45,46
39_40_36_37,39.257,0.64,39.032,-1.044,0.305,-1.684,-0.104,0.013,-0.09,39,40,36,37
39_40_37_38,63.125,0.247,62.656,-0.636,0.199,-1.248,-0.527,0.006,-0.515,39,40,37,38
39_40_42_43,112.279,0.435,112.531,-0.964,0.284,-1.491,-0.369,0.007,-0.41,39,40,42,43
39_40_43_44,13.537,0.336,12.968,-0.245,0.091,-0.491,-0.09,0.006,-0.088,39,40,43,44
39_40_44_45,-154.776,0.304,-154.187,-0.22,0.102,-0.521,-0.042,0.005,-0.059,39,40,44,45
39_40_45_46,167.38,0.233,168.687,-0.207,0.089,-0.502,-0.016,0.004,-0.006,39,40,45,46
40_42_36_37,39.184,0.335,38.562,-1.6,0.299,-2.034,-0.039,0.007,-0.013,40,42,36,37
40_42_37_38,57.63,0.539,57.218,-1.523,0.29,-2.0,-0.102,0.012,-0.04,40,42,37,38
40_42_38_39,36.927,0.434,37.531,-1.192,0.223,-1.527,-0.4,0.009,-0.45,40,42,38,39
40_42_43_44,20.313,0.418,20.375,-1.41,0.271,-1.893,-0.63,0.008,-0.641,40,42,43,44
40_42_44_45,-161.433,0.37,-161.032,-0.474,0.121,-0.755,-0.116,0.006,-0.09,40,42,44,45
40_42_45_46,165.942,1.752,166.906,-0.375,0.102,-0.54,-0.059,0.029,-0.054,40,42,45,46
42_43_36_37,43.019,0.562,43.531,-1.119,0.268,-1.425,-0.017,0.01,0.002,42,43,36,37
42_43_37_38,53.809,0.354,54.219,-1.212,0.279,-1.588,-0.04,0.006,0.0,42,43,37,38
42_43_38_39,36.501,0.253,36.406,-1.212,0.278,-1.607,-0.096,0.004,-0.102,42,43,38,39
42_43_39_40,-8.664,0.578,-10.0,-0.64,0.196,-0.902,-0.378,0.009,-0.371,42,43,39,40
42_43_44_45,-153.342,0.422,-154.187,-1.201,0.247,-1.622,-0.492,0.007,-0.517,42,43,44,45
42_43_45_46,172.204,0.494,171.5,-0.292,0.105,-0.398,-0.105,0.008,-0.083,42,43,45,46
43_44_36_37,44.139,0.477,44.468,-0.832,0.186,-1.077,-0.016,0.008,-0.018,43,44,36,37
43_44_37_38,51.172,0.424,51.875,-1.324,0.312,-1.802,-0.029,0.009,-0.058,43,44,37,38
43_44_38_39,37.894,0.501,38.0,-1.388,0.314,-1.862,-0.036,0.011,-0.036,43,44,38,39
43_44_39_40,-12.944,0.493,-13.469,-1.406,0.323,-1.96,-0.095,0.01,-0.082,43,44,39,40
43_44_40_42,77.498,0.259,78.968,-0.942,0.2,-1.215,-0.65,0.004,-0.624,43,44,40,42
43_44_45_46,187.716,0.509,188.844,-1.404,0.293,-1.834,-0.45,0.013,-0.407,43,44,45,46
44_45_36_37,44.463,0.364,45.312,-1.095,0.177,-1.425,0.024,0.007,0.096,44,45,36,37
44_45_37_38,49.906,1.42,50.282,-1.11,0.22,-1.64,-0.023,0.033,0.004,44,45,37,38
44_45_38_39,37.847,0.399,38.094,-1.158,0.25,-1.646,-0.014,0.008,-0.014,44,45,38,39
44_45_39_40,-17.068,0.415,-15.812,-1.175,0.268,-1.699,-0.045,0.008,0.006,44,45,39,40
44_45_40_42,75.111,0.361,74.375,-1.181,0.271,-1.72,-0.142,0.008,-0.111,44,45,40,42
44_45_42_43,30.082,0.779,30.218,-0.804,0.28,-1.202,-0.46,0.015,-0.469,44,45,42,43
45_46_36_37,45.404,0.436,45.125,-1.091,0.114,-1.414,-0.034,0.009,-0.045,45,46,36,37
45_46_37_38,47.472,0.437,47.281,-0.951,0.097,-1.1,-0.012,0.007,-0.018,45,46,37,38
45_46_38_39,38.512,0.562,39.032,-0.905,0.089,-0.945,-0.01,0.009,-0.017,45,46,38,39
45_46_39_40,-18.936,0.465,-19.094,-0.883,0.087,-0.874,-0.024,0.008,-0.03,45,46,39,40
45_46_40_42,74.776,0.738,75.031,-0.885,0.088,-0.981,-0.059,0.012,-0.04,45,46,40,42
45_46_42_43,24.655,0.31,24.312,-0.874,0.093,-1.012,-0.088,0.005,-0.088,45,46,42,43
45_46_43_44,93.533,0.274,93.594,-0.519,0.081,-0.698,-0.403,0.004,-0.411,45,46,43,44
60_61_62_64,15.275,0.554,15.593,-0.002,0.06,-0.011,96.476,5.568,98.93,60,61,62,64
62_64_60_61,15.449,0.733,16.157,0.001,0.007,0.001,99.393,0.853,101.398,62,64,60,61
