quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
10_11_1_2,9.667,0.19,9.312,-0.372,0.049,-0.352,-0.003,0.003,0.014,10,11,1,2
10_11_2_3,158.964,0.443,159.312,-0.581,0.05,-0.649,-0.017,0.02,-0.056,10,11,2,3
10_11_3_4,43.661,0.884,43.438,-0.64,0.046,-0.726,0.007,0.035,-0.058,10,11,3,4
10_11_4_5,-42.426,0.598,-41.875,-0.487,0.041,-0.556,-0.037,0.03,-0.036,10,11,4,5
10_11_5_6,21.386,0.393,22.062,-0.64,0.045,-0.727,-0.056,0.015,0.044,10,11,5,6
10_11_6_7,4.526,0.81,4.531,-0.437,0.04,-0.518,-0.15,0.038,-0.125,10,11,6,7
10_11_7_9,30.211,0.326,31.25,-0.273,0.03,-0.366,-1.139,0.013,-1.094,10,11,7,9
1_2_10_11,15.57,0.266,15.688,-0.027,0.087,-0.092,-0.0,0.004,-0.005,1,2,10,11
1_2_3_4,2.992,0.483,3.125,-0.073,0.118,-0.113,-0.154,0.007,-0.122,1,2,3,4
1_2_4_5,-21.864,1.384,-21.25,-0.005,0.075,-0.103,-0.069,0.02,-0.076,1,2,4,5
1_2_5_6,75.645,0.39,75.969,0.183,0.059,0.226,-0.016,0.009,-0.021,1,2,5,6
1_2_6_7,-44.165,0.42,-44.312,-0.032,0.092,-0.058,-0.015,0.006,-0.018,1,2,6,7
1_2_7_9,-12.814,0.417,-12.812,0.012,0.082,-0.004,-0.007,0.006,-0.019,1,2,7,9
1_2_9_10,-75.751,0.331,-75.532,0.019,0.083,-0.002,-0.005,0.005,-0.015,1,2,9,10
2_3_10_11,15.868,0.286,15.968,-0.027,0.157,-0.14,-0.036,0.005,-0.021,2,3,10,11
2_3_4_5,-21.688,0.489,-21.906,-0.813,0.233,-1.052,-0.325,0.01,-0.311,2,3,4,5
2_3_5_6,73.177,0.526,73.156,-0.125,0.16,-0.285,-0.087,0.009,-0.07,2,3,5,6
2_3_6_7,-41.872,0.659,-41.594,-0.061,0.151,-0.195,-0.042,0.011,-0.054,2,3,6,7
2_3_7_9,-14.477,0.622,-14.593,-0.035,0.155,-0.098,-0.03,0.011,-0.037,2,3,7,9
2_3_9_10,-76.271,0.412,-76.562,-0.041,0.153,-0.159,-0.012,0.007,-0.007,2,3,9,10
3_4_10_11,16.198,0.292,16.344,-0.807,0.087,-1.105,-0.005,0.005,0.019,3,4,10,11
3_4_1_2,6.417,1.03,6.594,-1.622,0.403,-1.994,-0.162,0.017,-0.162,3,4,1,2
3_4_5_6,74.376,1.161,74.656,-1.683,0.161,-2.154,-0.467,0.024,-0.491,3,4,5,6
3_4_6_7,-41.124,0.555,-41.031,-0.999,0.086,-1.275,-0.12,0.01,-0.142,3,4,6,7
3_4_7_9,-15.183,0.215,-15.344,-0.838,0.077,-1.076,-0.049,0.004,-0.068,3,4,7,9
3_4_9_10,-76.252,0.524,-76.282,-0.843,0.087,-1.099,-0.02,0.009,-0.024,3,4,9,10
4_5_10_11,16.333,0.265,16.438,0.217,0.1,0.152,-0.022,0.004,-0.005,4,5,10,11
4_5_1_2,5.618,0.688,6.032,-0.671,0.235,-0.845,-0.035,0.012,0.033,4,5,1,2
4_5_2_3,177.496,0.448,177.5,-0.39,0.23,-0.696,-0.351,0.007,-0.374,4,5,2,3
4_5_6_7,-39.464,0.475,-39.437,-0.583,0.186,-0.61,-0.648,0.01,-0.653,4,5,6,7
4_5_7_9,-16.403,0.259,-17.406,0.091,0.134,-0.071,-0.154,0.003,-0.186,4,5,7,9
4_5_9_10,-76.263,0.342,-76.75,0.239,0.093,0.118,-0.061,0.006,-0.104,4,5,9,10
5_6_10_11,17.483,0.351,16.906,-0.278,0.084,-0.285,-0.05,0.005,-0.043,5,6,10,11
5_6_1_2,6.064,0.588,5.938,-1.036,0.239,-1.198,0.01,0.011,0.075,5,6,1,2
5_6_2_3,171.838,0.551,172.062,-0.993,0.23,-1.176,-0.082,0.01,-0.082,5,6,2,3
5_6_3_4,57.642,0.26,58.344,-0.853,0.236,-1.145,-0.436,0.004,-0.45,5,6,3,4
5_6_7_9,-14.163,0.375,-15.344,-0.746,0.171,-0.84,-0.533,0.007,-0.581,5,6,7,9
5_6_9_10,-76.166,0.387,-76.094,-0.3,0.109,-0.467,-0.106,0.006,-0.071,5,6,9,10
60_61_62_64,7.791,1.549,8.937,-0.005,0.002,-0.004,103.392,1.513,99.723,60,61,62,64
62_64_60_61,9.517,0.719,10.718,-0.003,0.002,-0.004,98.559,0.585,99.778,62,64,60,61
