quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
1_4_2_3,16.791,1.738,17.468,-1.23,0.054,-1.23,1.516,0.059,1.538,1,4,2,3
2_3_1_4,-96.762,0.853,-96.25,-1.956,0.344,-1.916,1.384,0.004,1.385,2,3,1,4
2_5_3_4,-424.353,0.462,-424.375,-1.657,0.145,-1.654,0.992,0.006,0.994,2,5,3,4
3_4_2_5,-441.329,1.384,-440.5,-1.34,0.276,-1.322,0.954,0.019,0.958,3,4,2,5
3_6_4_5,-118.173,0.047,-117.719,-1.488,0.215,-1.507,1.302,0.012,1.3,3,6,4,5
4_5_3_6,-506.658,0.907,-506.219,-1.658,0.2,-1.671,1.243,0.031,1.25,4,5,3,6
4_7_5_6,-13.245,0.501,-13.188,-1.46,0.159,-1.438,1.306,0.013,1.316,4,7,5,6
5_6_4_7,-335.644,0.932,-335.406,-1.634,0.187,-1.607,1.308,0.011,1.31,5,6,4,7
5_9_6_7,-31.209,0.688,-31.188,-0.993,0.145,-0.973,1.412,0.017,1.418,5,9,6,7
60_61_62_64,-9.365,0.849,-10.094,0.001,0.0,0.0,102.198,0.175,102.114,60,61,62,64
62_64_60_61,-7.029,0.96,-6.906,-0.004,0.006,-0.001,105.098,0.268,105.28,62,64,60,61
6_10_7_9,-55.238,1.986,-56.125,-0.591,0.052,-0.606,1.812,0.084,1.79,6,10,7,9
6_7_5_9,-322.086,0.519,-321.531,-1.648,0.107,-1.661,1.41,0.004,1.408,6,7,5,9
7_11_9_10,-17.666,0.153,-17.875,-0.519,0.068,-0.518,1.578,0.001,1.57,7,11,9,10
7_9_6_10,-216.25,0.129,-215.968,-0.816,0.063,-0.833,1.902,0.011,1.892,7,9,6,10
9_10_7_11,-140.767,0.397,-140.406,-0.668,0.012,-0.681,1.588,0.025,1.601,9,10,7,11
