quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,13.899,0.328,14.282,-0.504,0.218,-0.456,-0.448,0.001,-0.458,25,26,27,28
25_26_28_29,203.894,0.99,202.906,0.072,0.12,0.034,-0.107,0.012,-0.103,25,26,28,29
25_26_29_30,216.572,0.472,216.782,0.332,0.087,0.371,-0.044,0.008,-0.035,25,26,29,30
25_26_30_31,-0.099,1.239,-0.062,0.169,0.095,0.206,0.009,0.018,0.019,25,26,30,31
25_26_31_32,-427.144,1.111,-426.906,0.282,0.076,0.316,0.019,0.016,0.018,25,26,31,32
25_26_32_33,-67.108,0.624,-66.625,0.285,0.086,0.314,-0.032,0.008,-0.034,25,26,32,33
25_26_33_34,69.27,0.281,69.875,0.6,0.035,0.64,0.004,0.005,0.008,25,26,33,34
26_27_28_29,202.748,1.388,202.344,-1.038,0.233,-1.001,-0.468,0.021,-0.473,26,27,28,29
26_27_29_30,212.598,1.951,212.75,0.04,0.074,0.066,-0.07,0.033,-0.078,26,27,29,30
26_27_30_31,0.89,0.724,1.25,-0.005,0.086,-0.011,0.004,0.01,0.014,26,27,30,31
26_27_31_32,-425.002,0.239,-424.468,0.16,0.072,0.182,-0.026,0.002,-0.022,26,27,31,32
26_27_32_33,-61.836,0.187,-61.562,0.334,0.073,0.358,0.004,0.003,0.006,26,27,32,33
26_27_33_34,70.012,0.416,69.031,0.753,0.004,0.774,0.001,0.007,-0.004,26,27,33,34
27_28_25_26,-24.07,0.045,-24.062,-1.492,0.156,-1.489,-0.418,0.002,-0.428,27,28,25,26
27_28_29_30,214.164,0.214,213.875,-2.304,0.199,-2.31,-0.432,0.004,-0.436,27,28,29,30
27_28_30_31,0.507,0.385,-0.062,-1.041,0.092,-1.037,-0.086,0.004,-0.082,27,28,30,31
27_28_31_32,-427.238,0.653,-426.719,-0.709,0.064,-0.75,-0.008,0.009,-0.007,27,28,31,32
27_28_32_33,-60.25,0.63,-59.875,-0.352,0.027,-0.41,-0.028,0.009,-0.034,27,28,32,33
27_28_33_34,67.279,0.197,67.813,-0.335,0.04,-0.39,-0.014,0.003,-0.022,27,28,33,34
28_29_25_26,-28.144,0.419,-28.094,-2.161,0.316,-2.178,-0.144,0.011,-0.136,28,29,25,26
28_29_26_27,36.104,0.231,36.219,-1.501,0.21,-1.516,-0.532,0.003,-0.532,28,29,26,27
28_29_30_31,1.51,0.364,1.344,-2.558,0.185,-2.542,-0.392,0.006,-0.392,28,29,30,31
28_29_31_32,-428.032,0.186,-427.844,-1.158,0.09,-1.169,-0.132,0.001,-0.116,28,29,31,32
28_29_32_33,-60.026,6.785,-56.594,-1.029,0.106,-1.024,-0.159,0.105,-0.115,28,29,32,33
28_29_33_34,67.971,0.273,68.375,-0.614,0.01,-0.611,-0.002,0.005,0.0,28,29,33,34
29_30_25_26,-28.339,0.054,-28.0,-2.745,0.277,-2.752,-0.009,0.004,-0.018,29,30,25,26
29_30_26_27,27.738,0.669,27.781,-2.74,0.293,-2.677,-0.132,0.016,-0.128,29,30,26,27
29_30_27_28,66.846,0.721,66.875,-2.219,0.228,-2.128,-0.399,0.013,-0.396,29,30,27,28
29_30_31_32,-426.993,0.366,-426.437,-3.536,0.291,-3.538,-0.458,0.004,-0.47,29,30,31,32
29_30_32_33,-57.084,0.819,-57.25,-1.875,0.07,-1.798,-0.062,0.014,-0.06,29,30,32,33
29_30_33_34,68.267,0.305,68.281,-1.376,0.037,-1.365,-0.061,0.003,-0.056,29,30,33,34
30_31_25_26,-27.264,0.736,-27.344,-1.848,0.283,-1.791,-0.021,0.01,-0.014,30,31,25,26
30_31_26_27,20.555,0.704,20.468,-1.826,0.293,-1.776,-0.028,0.015,-0.019,30,31,26,27
30_31_27_28,61.25,0.002,61.531,-1.634,0.283,-1.624,-0.074,0.004,-0.076,30,31,27,28
30_31_28_29,129.709,0.238,130.25,-1.048,0.168,-1.011,-0.392,0.011,-0.395,30,31,28,29
30_31_32_33,-50.096,0.679,-49.094,-2.775,0.41,-2.718,-0.332,0.014,-0.332,30,31,32,33
30_31_33_34,66.594,1.025,66.781,-0.741,0.028,-0.797,-0.11,0.016,-0.116,30,31,33,34
31_32_25_26,-27.762,2.082,-28.375,-0.514,0.256,-0.505,0.012,0.03,0.017,31,32,25,26
31_32_26_27,17.0,0.172,17.188,-0.726,0.315,-0.716,-0.02,0.003,-0.025,31,32,26,27
31_32_27_28,58.87,0.943,58.719,-0.951,0.362,-0.902,-0.04,0.017,-0.04,31,32,27,28
31_32_28_29,128.426,0.205,128.844,-0.71,0.342,-0.662,-0.092,0.004,-0.09,31,32,28,29
31_32_29_30,102.45,1.017,102.688,-0.038,0.277,-0.015,-0.486,0.014,-0.494,31,32,29,30
31_32_33_34,70.221,0.583,70.25,-0.724,0.359,-0.679,-0.708,0.006,-0.7,31,32,33,34
32_33_25_26,-25.62,0.381,-25.938,-1.96,0.144,-1.956,0.015,0.008,0.017,32,33,25,26
32_33_26_27,10.582,0.618,10.156,-1.965,0.237,-1.897,-0.009,0.011,-0.019,32,33,26,27
32_33_27_28,54.463,0.262,54.312,-1.64,0.211,-1.68,-0.009,0.002,-0.014,32,33,27,28
32_33_28_29,126.788,0.343,127.344,-1.667,0.246,-1.644,-0.039,0.003,-0.04,32,33,28,29
32_33_29_30,101.05,0.066,101.094,-1.464,0.234,-1.45,-0.082,0.001,-0.086,32,33,29,30
32_33_30_31,1.091,0.653,0.969,-0.72,0.187,-0.684,-0.326,0.008,-0.328,32,33,30,31
33_34_25_26,-27.87,1.315,-27.25,-1.81,0.136,-1.789,0.036,0.024,0.039,33,34,25,26
33_34_26_27,4.3,0.5,4.438,-1.762,0.093,-1.767,-0.008,0.007,-0.003,33,34,26,27
33_34_27_28,50.504,1.493,50.282,-1.442,0.01,-1.438,-0.02,0.028,-0.026,33,34,27,28
33_34_28_29,126.522,0.522,126.312,-1.239,0.009,-1.294,0.02,0.008,0.017,33,34,28,29
33_34_29_30,98.389,0.214,98.0,-1.173,0.013,-1.206,-0.064,0.001,-0.064,33,34,29,30
33_34_30_31,-4.274,0.327,-4.094,-0.986,0.006,-0.997,-0.102,0.006,-0.098,33,34,30,31
