quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,-50.846,0.118,-50.782,-0.509,0.134,-0.488,-0.473,0.007,-0.477,36,37,38,39
36_37_39_40,-174.87,0.704,-174.906,-0.422,0.149,-0.409,-0.158,0.013,-0.149,36,37,39,40
36_37_40_42,207.06,0.204,207.125,0.14,0.024,0.135,-0.05,0.007,-0.044,36,37,40,42
36_37_42_43,-10.98,0.704,-9.718,-0.221,0.146,-0.218,-0.002,0.009,-0.002,36,37,42,43
36_37_43_44,-9.236,0.846,-9.157,-0.062,0.091,-0.048,-0.003,0.011,-0.002,36,37,43,44
36_37_44_45,-26.702,0.174,-26.5,-0.029,0.097,-0.021,-0.004,0.003,-0.008,36,37,44,45
36_37_45_46,-42.718,0.242,-43.0,-0.058,0.109,-0.064,0.026,0.004,0.03,36,37,45,46
37_38_39_40,-174.755,0.662,-174.531,-1.367,0.162,-1.361,-0.78,0.01,-0.777,37,38,39,40
37_38_40_42,190.914,0.551,190.625,-0.837,0.133,-0.831,-0.15,0.006,-0.153,37,38,40,42
37_38_42_43,-10.08,0.768,-9.438,-0.521,0.053,-0.522,-0.036,0.011,-0.042,37,38,42,43
37_38_43_44,-10.253,0.098,-9.344,-0.364,0.028,-0.36,-0.023,0.001,-0.025,37,38,43,44
37_38_44_45,-28.873,0.138,-28.938,-0.374,0.04,-0.309,-0.022,0.002,-0.025,37,38,44,45
37_38_45_46,-41.565,0.014,-41.406,-0.329,0.011,-0.298,-0.009,0.0,-0.016,37,38,45,46
38_39_36_37,16.077,1.422,16.625,-0.777,0.247,-0.772,-0.444,0.019,-0.448,38,39,36,37
38_39_40_42,190.864,0.214,190.625,-0.948,0.243,-0.922,-0.431,0.001,-0.43,38,39,40,42
38_39_42_43,-19.036,0.197,-19.188,-0.303,0.107,-0.326,-0.106,0.004,-0.108,38,39,42,43
38_39_43_44,-10.996,1.083,-10.75,-0.101,0.061,-0.064,-0.038,0.015,-0.033,38,39,43,44
