quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,16.994,0.289,17.188,-0.134,0.129,-0.349,-0.449,0.003,-0.449,36,37,38,39
36_37_39_40,-99.962,0.559,-98.688,0.02,0.083,-0.18,-0.138,0.007,-0.154,36,37,39,40
36_37_40_42,133.274,0.368,133.25,0.503,0.037,0.379,-0.053,0.01,-0.004,36,37,40,42
36_37_42_43,-2.362,0.271,-2.593,-0.048,0.105,-0.165,-0.012,0.003,0.014,36,37,42,43
36_37_43_44,-10.621,0.442,-11.968,0.009,0.083,-0.15,-0.032,0.006,-0.063,36,37,43,44
36_37_44_45,-9.579,1.029,-8.312,0.015,0.078,-0.227,-0.023,0.013,-0.024,36,37,44,45
36_37_45_46,-60.394,0.24,-59.688,0.031,0.083,-0.118,-0.004,0.003,0.007,36,37,45,46
37_38_39_40,-97.231,0.139,-97.75,-0.999,0.12,-1.19,-0.901,0.006,-0.882,37,38,39,40
37_38_40_42,129.79,0.312,130.156,-0.526,0.061,-0.579,-0.15,0.007,-0.137,37,38,40,42
37_38_42_43,-1.454,0.241,-2.031,-0.779,0.084,-0.98,-0.056,0.004,-0.048,37,38,42,43
37_38_43_44,-8.628,0.202,-8.312,-0.685,0.078,-0.847,-0.03,0.002,-0.032,37,38,43,44
37_38_44_45,-11.222,0.506,-10.374,-0.658,0.085,-0.828,-0.011,0.006,-0.008,37,38,44,45
37_38_45_46,-56.517,0.28,-56.968,-0.643,0.086,-0.896,0.0,0.004,0.019,37,38,45,46
38_39_36_37,45.515,0.347,45.406,-0.607,0.145,-0.776,-0.459,0.008,-0.452,38,39,36,37
38_39_40_42,137.171,0.268,138.687,-0.359,0.15,-0.477,-0.463,0.004,-0.483,38,39,40,42
38_39_42_43,-4.225,0.325,-3.062,0.001,0.145,-0.231,-0.118,0.004,-0.12,38,39,42,43
38_39_43_44,-9.312,0.773,-8.969,0.023,0.129,-0.12,-0.045,0.011,-0.015,38,39,43,44
38_39_44_45,-9.49,0.567,-8.968,0.014,0.138,-0.035,-0.002,0.008,0.006,38,39,44,45
38_39_45_46,-54.251,0.57,-56.406,0.015,0.124,-0.069,-0.003,0.008,0.001,38,39,45,46
39_40_36_37,44.198,0.475,44.75,-0.515,0.132,-0.823,-0.138,0.007,-0.161,39,40,36,37
39_40_37_38,88.306,0.274,88.531,-0.506,0.158,-0.853,-0.877,0.004,-0.884,39,40,37,38
39_40_42_43,-3.567,0.496,-2.875,-0.345,0.109,-0.566,-0.55,0.007,-0.55,39,40,42,43
39_40_43_44,-10.026,0.202,-11.5,-0.11,0.063,-0.287,-0.137,0.003,-0.156,39,40,43,44
39_40_44_45,-12.014,0.263,-13.469,-0.08,0.062,-0.27,-0.043,0.004,-0.054,39,40,44,45
39_40_45_46,-47.052,0.96,-48.718,-0.091,0.047,-0.24,-0.051,0.014,-0.062,39,40,45,46
40_42_36_37,44.152,0.326,44.375,-0.872,0.271,-1.026,-0.062,0.005,-0.082,40,42,36,37
40_42_37_38,84.635,0.495,84.125,-0.826,0.259,-1.016,-0.136,0.007,-0.164,40,42,37,38
40_42_38_39,16.848,0.395,17.094,-1.197,0.193,-1.357,-0.47,0.007,-0.487,40,42,38,39
40_42_43_44,-0.107,1.203,0.968,-0.668,0.221,-0.857,-0.801,0.019,-0.787,40,42,43,44
40_42_44_45,-11.17,0.668,-12.812,-0.177,0.143,-0.305,-0.116,0.009,-0.106,40,42,44,45
40_42_45_46,-42.683,0.309,-43.188,-0.162,0.132,-0.273,-0.049,0.005,-0.046,40,42,45,46
42_43_36_37,45.604,0.248,45.406,-0.738,0.181,-0.862,-0.02,0.004,0.002,42,43,36,37
42_43_37_38,81.292,0.338,81.032,-0.702,0.175,-0.892,-0.048,0.005,-0.046,42,43,37,38
42_43_38_39,12.814,0.9,13.344,-0.676,0.187,-0.834,-0.099,0.013,-0.04,42,43,38,39
42_43_39_40,11.722,0.304,11.282,-0.46,0.14,-0.571,-0.511,0.006,-0.518,42,43,39,40
42_43_44_45,-3.281,0.375,-1.468,-0.7,0.154,-0.849,-0.553,0.006,-0.531,42,43,44,45
42_43_45_46,-35.568,0.71,-35.313,-0.137,0.089,-0.332,-0.097,0.009,-0.079,42,43,45,46
43_44_36_37,47.369,1.313,48.172,-0.896,0.095,-0.996,0.044,0.025,0.046,43,44,36,37
43_44_37_38,79.891,0.281,80.282,-1.415,0.143,-1.796,-0.017,0.005,-0.007,43,44,37,38
43_44_38_39,11.865,0.553,12.593,-1.485,0.154,-1.84,-0.061,0.008,-0.071,43,44,38,39
43_44_39_40,4.549,0.371,5.094,-1.421,0.181,-1.77,-0.132,0.006,-0.119,43,44,39,40
43_44_40_42,113.889,0.687,114.032,-1.191,0.221,-1.438,-0.829,0.014,-0.836,43,44,40,42
43_44_45_46,-19.319,0.563,-19.187,-1.245,0.115,-1.59,-0.548,0.009,-0.52,43,44,45,46
44_45_36_37,48.546,0.304,48.688,-0.835,0.105,-1.037,-0.027,0.005,-0.034,44,45,36,37
44_45_37_38,80.516,0.86,80.938,-1.009,0.13,-1.365,-0.009,0.015,0.013,44,45,37,38
44_45_38_39,10.963,1.216,11.0,-0.938,0.119,-1.212,0.012,0.018,0.034,44,45,38,39
44_45_39_40,0.082,0.454,-0.156,-0.941,0.124,-1.243,-0.044,0.007,-0.042,44,45,39,40
44_45_40_42,112.284,1.32,111.36,-0.85,0.12,-1.166,-0.085,0.019,-0.064,44,45,40,42
44_45_42_43,26.226,0.211,26.0,-0.487,0.165,-0.688,-0.544,0.005,-0.593,44,45,42,43
45_46_36_37,49.019,1.882,50.094,-0.777,0.117,-0.885,-0.03,0.028,-0.01,45,46,36,37
45_46_37_38,80.106,0.595,80.0,-0.789,0.051,-0.825,-0.044,0.015,-0.088,45,46,37,38
45_46_38_39,10.424,0.362,10.156,-0.814,0.058,-0.875,-0.033,0.009,0.008,45,46,38,39
45_46_39_40,-3.937,0.248,-4.094,-0.808,0.053,-0.866,-0.031,0.006,-0.044,45,46,39,40
45_46_40_42,113.775,0.659,113.562,-0.813,0.055,-0.852,-0.042,0.016,-0.052,45,46,40,42
45_46_42_43,17.749,0.418,17.468,-0.661,0.05,-0.688,-0.125,0.012,-0.128,45,46,42,43
45_46_43_44,133.043,0.681,134.0,-0.371,0.038,-0.454,-0.605,0.021,-0.607,45,46,43,44
60_61_62_64,11.886,0.557,11.468,0.0,0.002,0.001,98.158,0.609,101.033,60,61,62,64
62_64_60_61,12.966,0.899,13.062,-0.004,0.002,-0.005,99.642,1.066,100.198,62,64,60,61
