quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_37_38_39,19.424,1.255,20.0,-0.45,0.165,-0.441,-0.392,0.016,-0.381,36,37,38,39
36_37_39_40,-179.788,0.05,-181.094,-0.254,0.134,-0.218,-0.106,0.0,-0.108,36,37,39,40
36_37_40_42,231.32,0.039,231.125,0.636,0.042,0.62,0.018,0.004,0.026,36,37,40,42
36_37_42_43,-33.452,0.474,-33.812,-0.078,0.062,-0.049,-0.014,0.007,-0.017,36,37,42,43
36_37_43_44,29.433,0.942,29.562,0.472,0.022,0.498,-0.019,0.025,-0.009,36,37,43,44
36_37_44_45,-22.541,0.814,-23.218,-0.158,0.124,-0.111,0.041,0.011,0.043,36,37,44,45
36_37_45_46,29.288,0.211,29.094,-0.127,0.103,-0.094,0.011,0.002,0.008,36,37,45,46
37_38_39_40,-178.108,0.553,-177.718,-1.367,0.183,-1.369,-0.772,0.005,-0.792,37,38,39,40
37_38_40_42,227.952,0.129,227.656,-0.871,0.231,-0.847,-0.194,0.001,-0.187,37,38,40,42
37_38_42_43,-40.39,4.245,-42.25,-0.305,0.085,-0.289,-0.132,0.06,-0.152,37,38,42,43
37_38_43_44,26.217,0.658,26.937,0.398,0.014,0.325,-0.128,0.012,-0.136,37,38,43,44
37_38_44_45,-24.87,0.478,-25.469,-0.192,0.074,-0.183,0.054,0.007,0.052,37,38,44,45
37_38_45_46,32.728,1.189,32.937,-0.125,0.057,-0.127,-0.003,0.016,-0.002,37,38,45,46
38_39_36_37,18.486,1.043,18.5,-0.924,0.194,-0.911,-0.429,0.016,-0.437,38,39,36,37
38_39_40_42,230.116,0.32,230.188,-1.144,0.22,-1.131,-0.46,0.006,-0.459,38,39,40,42
38_39_42_43,-30.358,0.199,-30.812,-0.586,0.095,-0.61,-0.118,0.004,-0.11,38,39,42,43
38_39_43_44,26.462,1.124,26.375,-0.132,0.029,-0.181,-0.043,0.019,-0.048,38,39,43,44
38_39_44_45,-24.481,0.18,-23.968,-0.285,0.027,-0.263,-0.034,0.003,-0.034,38,39,44,45
38_39_45_46,32.144,0.023,33.125,-0.021,0.04,0.045,-0.007,0.001,-0.006,38,39,45,46
39_40_36_37,18.471,0.967,18.312,-1.195,0.186,-1.138,-0.128,0.014,-0.132,39,40,36,37
39_40_37_38,92.18,0.302,91.812,-0.869,0.106,-0.872,-0.816,0.007,-0.819,39,40,37,38
39_40_42_43,-27.87,0.55,-27.812,-1.065,0.134,-1.038,-0.5,0.008,-0.504,39,40,42,43
39_40_43_44,18.565,5.953,15.687,-0.558,0.083,-0.548,-0.267,0.084,-0.309,39,40,43,44
39_40_44_45,-23.738,0.34,-23.782,-0.269,0.021,-0.274,-0.006,0.005,-0.009,39,40,44,45
39_40_45_46,35.404,0.204,35.094,0.168,0.081,0.144,-0.011,0.004,-0.008,39,40,45,46
