quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,2.471,0.531,2.469,-0.278,0.185,-0.326,-0.002,0.007,0.001,49,50,51,52
49_50_52_53,279.616,0.286,280.25,0.313,0.038,0.248,-0.532,0.01,-0.54,49,50,52,53
49_50_53_54,7287.625,0.0,7287.625,0.327,0.057,0.23,0.0,0.0,0.0,49,50,53,54
49_50_54_56,7287.037,10.382,7287.625,0.07,0.021,0.042,0.054,0.947,0.0,49,50,54,56
49_50_56_57,122.912,0.418,125.0,-0.274,0.089,-0.392,0.019,0.014,0.048,49,50,56,57
49_50_57_58,28.494,0.544,27.125,-0.229,0.166,-0.358,-0.005,0.007,0.03,49,50,57,58
49_50_58_59,51.361,0.34,51.875,0.718,0.138,0.515,-0.011,0.013,0.03,49,50,58,59
50_51_52_53,273.291,10.007,270.062,-0.184,0.125,-0.303,-69.716,0.168,-69.908,50,51,52,53
50_51_53_54,7286.068,27.493,7287.625,0.61,0.128,0.359,-0.072,1.262,0.0,50,51,53,54
50_51_54_56,5642.644,0.127,7287.625,-0.051,0.018,-0.061,-109.858,7.897,0.0,50,51,54,56
50_51_56_57,124.871,1.939,125.0,-0.127,0.12,-0.351,-0.063,0.046,-0.068,50,51,56,57
50_51_57_58,27.34,1.523,27.594,-0.075,0.119,-0.262,-0.034,0.02,-0.042,50,51,57,58
50_51_58_59,52.017,0.613,51.218,0.452,0.028,0.328,-0.047,0.017,-0.16,50,51,58,59
51_52_49_50,51.553,0.553,50.562,-0.059,0.11,-0.008,-0.001,0.006,0.008,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,0.066,0.072,0.088,0.0,0.0,0.0,51,52,53,54
51_52_54_56,6465.15,2138.996,7287.625,0.141,0.253,0.083,8.836,22.984,0.0,51,52,54,56
51_52_56_57,128.14,0.729,127.438,0.002,0.049,0.0,0.003,0.008,0.001,51,52,56,57
51_52_57_58,26.278,0.562,26.468,-0.027,0.067,0.002,0.016,0.006,0.057,51,52,57,58
51_52_58_59,55.647,0.348,56.75,0.0,0.0,0.0,0.015,0.008,0.026,51,52,58,59
52_53_49_50,55.682,0.256,55.625,-0.34,0.084,-0.554,-0.662,0.008,-0.722,52,53,49,50
52_53_50_51,-380.619,4.183,-383.0,-0.285,0.074,-0.487,-81.967,0.229,-81.544,52,53,50,51
52_53_54_56,707.896,0.185,708.438,-0.344,0.01,-0.398,-879.335,291.41,0.0,52,53,54,56
52_53_56_57,136.124,0.64,137.188,-0.469,0.121,-0.7,-0.178,0.008,-0.182,52,53,56,57
52_53_57_58,26.608,0.351,26.094,-0.08,0.037,-0.092,-0.016,0.009,-0.02,52,53,57,58
52_53_58_59,60.585,0.459,61.719,-0.1,0.037,-0.197,0.022,0.013,0.114,52,53,58,59
53_54_49_50,52.273,1.606,52.532,0.003,0.002,0.001,8.545,6.254,20.004,53,54,49,50
53_54_50_51,80.802,0.416,79.532,0.004,0.004,0.004,4.155,1.617,2.056,53,54,50,51
53_54_51_52,1.281,0.183,1.719,0.007,0.004,0.004,1.277,0.66,9.574,53,54,51,52
53_54_56_57,135.238,2.101,136.438,0.004,0.004,0.001,-0.771,7.928,-8.4,53,54,56,57
53_54_57_58,19.356,0.395,18.875,0.005,0.003,0.004,4.403,1.408,14.516,53,54,57,58
53_54_58_59,60.923,1.312,60.875,0.004,0.003,0.003,-3.128,4.949,-7.415,53,54,58,59
54_56_49_50,55.557,0.286,56.469,-0.005,0.003,-0.003,-1.935,1.081,-3.02,54,56,49,50
54_56_50_51,36.401,0.47,36.218,-0.006,0.004,-0.004,2.386,1.837,-1.87,54,56,50,51
54_56_51_52,1.449,1.24,2.188,-0.008,0.004,-0.008,-3.961,4.892,-2.955,54,56,51,52
54_56_52_53,-294.503,0.515,-293.125,-0.004,0.003,-0.003,3.664,1.865,11.422,54,56,52,53
54_56_57_58,25.716,0.414,25.344,-0.005,0.003,-0.003,0.322,1.448,-2.069,54,56,57,58
54_56_58_59,60.533,0.476,59.282,-0.004,0.003,-0.003,3.746,1.833,14.381,54,56,58,59
56_57_49_50,59.36,1.334,59.562,0.228,0.069,0.212,0.011,0.039,0.09,56,57,49,50
56_57_50_51,14.823,0.573,15.688,0.022,0.109,-0.092,-0.038,0.008,-0.034,56,57,50,51
56_57_51_52,-1.325,0.257,-1.469,-0.404,0.129,-0.525,-0.004,0.008,0.02,56,57,51,52
56_57_52_53,-276.025,0.181,-275.875,-0.558,0.12,-0.681,-0.149,0.007,-0.16,56,57,52,53
56_57_53_54,7287.625,0.0,7287.625,-0.239,0.026,-0.247,0.0,0.0,0.0,56,57,53,54
56_57_58_59,80.793,0.677,81.406,0.192,0.08,0.195,-0.662,0.008,-0.716,56,57,58,59
57_58_49_50,60.64,0.446,59.656,-0.614,0.127,-0.75,-0.009,0.006,0.01,57,58,49,50
57_58_50_51,5.14,2.302,6.031,-0.875,0.179,-0.986,-0.03,0.031,-0.025,57,58,50,51
57_58_51_52,-1.373,0.305,-1.75,-0.687,0.155,-0.795,0.007,0.004,0.008,57,58,51,52
57_58_52_53,-258.438,2.339,-257.031,-0.878,0.115,-1.029,-0.04,0.074,-0.124,57,58,52,53
57_58_53_54,7287.625,0.0,7287.625,-0.143,0.015,-0.214,0.0,0.0,0.0,57,58,53,54
57_58_54_56,7287.625,0.0,7287.625,-0.03,0.013,-0.054,0.0,0.0,0.0,57,58,54,56
58_59_49_50,62.196,3.384,63.688,-1.084,0.117,-1.082,-0.007,0.046,0.025,58,59,49,50
58_59_50_51,-0.022,0.475,0.032,-1.308,0.058,-1.32,-0.012,0.013,-0.012,58,59,50,51
58_59_51_52,-0.961,0.213,-0.906,-1.332,0.058,-1.367,-0.02,0.007,-0.044,58,59,51,52
58_59_52_53,-243.045,0.351,-243.438,-0.895,0.053,-0.932,-0.022,0.015,0.023,58,59,52,53
58_59_53_54,7287.625,0.0,7287.625,0.199,0.023,0.171,0.0,0.0,0.0,58,59,53,54
58_59_54_56,7287.625,0.0,7287.625,0.174,0.009,0.137,0.0,0.0,0.0,58,59,54,56
58_59_56_57,18.461,0.65,17.938,-0.868,0.097,-1.093,-0.639,0.009,-0.651,58,59,56,57
60_61_62_64,10.817,1.021,9.218,-0.005,0.003,-0.004,100.069,1.019,99.646,60,61,62,64
62_64_60_61,9.493,1.627,9.875,-0.004,0.002,-0.004,99.166,1.413,102.11,62,64,60,61
