quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,1.046,0.544,1.344,-0.632,0.225,-0.941,-0.005,0.007,-0.002,49,50,51,52
49_50_52_53,352.498,0.787,353.281,0.234,0.031,0.19,-0.563,0.025,-0.562,49,50,52,53
49_50_53_54,7129.047,396.729,7287.625,0.331,0.069,0.158,-8.443,21.435,0.0,49,50,53,54
49_50_54_56,7279.987,80.291,7287.625,0.025,0.025,0.015,0.497,5.223,0.0,49,50,54,56
49_50_56_57,25.457,0.403,26.468,-0.455,0.111,-0.76,-0.052,0.01,-0.09,49,50,56,57
49_50_57_58,230.894,0.455,230.938,-0.157,0.069,-0.384,-0.002,0.012,-0.012,49,50,57,58
49_50_58_59,-22.62,0.458,-21.344,-0.502,0.204,-0.761,0.002,0.006,0.017,49,50,58,59
50_51_52_53,441.129,8.251,436.562,-0.417,0.218,-0.685,-54.106,0.104,-54.176,50,51,52,53
50_51_53_54,7287.625,0.0,7287.625,0.361,0.034,0.165,0.0,0.0,0.0,50,51,53,54
50_51_54_56,7275.794,170.043,7287.625,-0.122,0.032,-0.165,0.602,8.651,0.0,50,51,54,56
50_51_56_57,31.235,2.242,32.0,0.025,0.181,-0.403,-0.026,0.032,-0.043,50,51,56,57
50_51_57_58,231.588,0.453,232.062,0.166,0.063,0.075,-0.007,0.01,-0.011,50,51,57,58
50_51_58_59,-17.597,0.448,-17.312,0.118,0.159,-0.218,-0.001,0.006,0.01,50,51,58,59
51_52_49_50,15.885,0.44,14.844,0.004,0.097,-0.053,0.002,0.005,0.013,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,0.083,0.109,0.136,0.0,0.0,0.0,51,52,53,54
51_52_54_56,7263.555,220.518,7287.625,0.174,0.123,-0.044,0.267,2.449,0.0,51,52,54,56
51_52_56_57,35.928,1.004,36.5,-0.095,0.201,0.002,0.016,0.011,0.018,51,52,56,57
51_52_57_58,229.98,0.452,229.156,-0.025,0.044,-0.093,-0.014,0.005,-0.02,51,52,57,58
51_52_58_59,-16.236,0.441,-16.093,0.133,0.062,0.493,0.01,0.005,0.01,51,52,58,59
52_53_49_50,19.623,1.788,20.562,-0.768,0.101,-1.117,-0.645,0.031,-0.626,52,53,49,50
52_53_50_51,-357.591,3.851,-358.625,-0.639,0.092,-1.033,-57.617,0.146,-57.46,52,53,50,51
52_53_54_56,6379.529,2049.405,7287.625,-0.616,0.019,-0.665,429.887,991.947,0.0,52,53,54,56
52_53_56_57,41.227,0.368,40.906,-1.649,0.128,-2.078,-0.174,0.006,-0.172,52,53,56,57
52_53_57_58,232.501,0.509,231.594,-0.537,0.041,-0.656,-0.044,0.011,-0.048,52,53,57,58
52_53_58_59,-10.777,0.513,-10.281,-0.715,0.072,-0.971,-0.019,0.01,-0.023,52,53,58,59
53_54_49_50,15.531,0.328,15.312,0.002,0.002,0.002,1.107,1.214,-0.813,53,54,49,50
53_54_50_51,94.837,1.13,90.875,0.003,0.002,0.001,-0.797,4.384,-6.332,53,54,50,51
53_54_51_52,1.97,0.186,2.0,0.002,0.002,0.001,0.529,0.629,-0.274,53,54,51,52
53_54_56_57,34.783,0.53,34.812,0.003,0.002,0.0,-0.329,1.997,-2.994,53,54,56,57
53_54_57_58,229.469,0.603,228.781,0.003,0.002,0.001,-5.116,2.238,-11.98,53,54,57,58
53_54_58_59,-11.218,0.335,-10.374,0.002,0.002,0.0,-3.841,1.192,1.414,53,54,58,59
54_56_49_50,17.971,0.356,18.688,-0.003,0.002,-0.002,3.569,1.411,6.064,54,56,49,50
54_56_50_51,53.439,1.248,54.781,-0.005,0.003,-0.004,1.026,4.909,5.374,54,56,50,51
