quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
36_39_37_38,14.126,0.343,14.75,-0.254,0.056,-0.366,2.197,0.044,2.208,36,39,37,38
37_38_36_39,17.735,0.415,16.625,-0.517,0.102,-0.545,2.135,0.062,1.963,37,38,36,39
37_40_38_39,-348.272,0.475,-353.594,-0.437,0.108,-0.754,1.268,0.007,1.264,37,40,38,39
38_39_37_40,-109.622,1.508,-110.312,-0.374,0.142,-0.581,1.252,0.04,1.221,38,39,37,40
38_42_39_40,-211.27,0.985,-215.219,-0.996,0.176,-1.256,1.96,0.015,1.931,38,42,39,40
39_40_38_42,-174.68,0.25,-182.312,-0.671,0.16,-0.96,1.909,0.009,1.922,39,40,38,42
39_43_40_42,5.831,0.316,1.156,-0.782,0.074,-0.998,1.623,0.03,1.557,39,43,40,42
40_42_39_43,-139.91,0.273,-145.0,-1.377,0.188,-1.6,1.703,0.01,1.658,40,42,39,43
40_44_42_43,16.386,0.99,12.032,-1.066,0.163,-1.305,1.524,0.024,1.511,40,44,42,43
42_43_40_44,-578.794,0.387,-585.062,-0.889,0.179,-1.149,1.562,0.013,1.606,42,43,40,44
42_45_43_44,-93.317,0.487,-96.25,-0.761,0.121,-1.042,1.87,0.015,1.844,42,45,43,44
43_44_42_45,-507.66,0.493,-510.438,-0.819,0.106,-1.06,1.858,0.014,1.881,43,44,42,45
43_46_44_45,-38.87,0.428,-42.812,-0.453,0.072,-0.668,1.544,0.012,1.562,43,46,44,45
44_45_43_46,-558.624,0.642,-561.25,-0.682,0.074,-0.827,1.589,0.011,1.616,44,45,43,46
60_61_62_64,12.292,1.928,12.781,0.006,0.06,-0.004,100.485,4.372,98.006,60,61,62,64
62_64_60_61,13.519,0.859,12.687,0.005,0.061,0.0,101.876,5.195,100.844,62,64,60,61
