quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
25_26_27_28,-4.979,0.382,-5.218,-0.571,0.233,-1.195,-0.464,0.006,-0.438,25,26,27,28
25_26_28_29,78.79,0.547,79.156,-0.259,0.153,-0.61,-0.132,0.009,-0.147,25,26,28,29
25_26_29_30,110.179,0.262,110.376,-0.228,0.129,-0.523,-0.05,0.004,-0.058,25,26,29,30
25_26_30_31,-54.55,0.401,-54.812,-0.21,0.125,-0.6,-0.019,0.006,-0.021,25,26,30,31
25_26_31_32,-152.049,0.352,-152.031,-0.224,0.123,-0.615,-0.017,0.006,-0.013,25,26,31,32
25_26_32_33,-247.408,0.615,-246.531,-0.247,0.127,-0.619,-0.006,0.01,-0.028,25,26,32,33
25_26_33_34,149.064,0.412,148.813,-0.284,0.137,-0.632,-0.015,0.006,-0.019,25,26,33,34
26_27_28_29,80.201,0.472,80.188,-1.613,0.277,-2.3,-0.483,0.007,-0.501,26,27,28,29
26_27_29_30,109.796,0.255,109.625,-0.393,0.108,-0.582,-0.121,0.004,-0.126,26,27,29,30
26_27_30_31,-54.164,0.272,-54.156,-0.335,0.115,-0.572,-0.038,0.004,-0.037,26,27,30,31
26_27_31_32,-153.027,0.372,-153.25,-0.294,0.115,-0.695,-0.019,0.006,-0.005,26,27,31,32
26_27_32_33,-247.237,0.321,-248.5,-0.292,0.115,-0.578,-0.003,0.005,0.022,26,27,32,33
26_27_33_34,149.368,0.321,150.5,-0.272,0.121,-0.553,0.004,0.005,0.003,26,27,33,34
27_28_25_26,-13.604,0.365,-12.438,-0.842,0.352,-1.477,-0.474,0.005,-0.431,27,28,25,26
27_28_29_30,113.208,0.437,113.938,-1.178,0.356,-1.92,-0.462,0.007,-0.452,27,28,29,30
27_28_30_31,-53.715,0.186,-53.313,0.027,0.188,-0.086,-0.113,0.003,-0.117,27,28,30,31
27_28_31_32,-152.737,0.31,-152.125,0.021,0.183,-0.2,-0.048,0.004,-0.052,27,28,31,32
27_28_32_33,-242.427,1.042,-241.844,0.092,0.198,-0.203,-0.043,0.015,-0.037,27,28,32,33
27_28_33_34,150.403,0.315,150.781,0.032,0.204,-0.205,-0.018,0.004,0.001,27,28,33,34
28_29_25_26,-14.54,0.639,-14.875,-2.992,0.413,-3.983,-0.132,0.009,-0.119,28,29,25,26
28_29_26_27,60.431,0.272,60.688,-2.311,0.296,-3.201,-0.487,0.007,-0.49,28,29,26,27
28_29_30_31,-52.147,0.428,-52.375,-2.993,0.339,-4.087,-0.404,0.005,-0.392,28,29,30,31
28_29_31_32,-153.706,0.511,-152.782,-1.567,0.131,-1.939,-0.118,0.007,-0.116,28,29,31,32
28_29_32_33,-245.629,0.331,-244.938,-1.418,0.14,-1.624,-0.036,0.004,-0.052,28,29,32,33
28_29_33_34,150.567,0.427,151.438,-1.365,0.144,-1.834,-0.044,0.006,-0.046,28,29,33,34
29_30_25_26,-14.566,0.461,-15.25,-2.838,0.64,-3.731,-0.052,0.006,-0.074,29,30,25,26
29_30_26_27,52.544,0.411,52.718,-2.77,0.648,-3.707,-0.122,0.006,-0.129,29,30,26,27
29_30_27_28,52.258,0.739,52.25,-2.259,0.741,-2.765,-0.463,0.007,-0.472,29,30,27,28
29_30_31_32,-151.817,0.299,-151.469,-2.268,0.432,-3.334,-0.465,0.003,-0.462,29,30,31,32
29_30_32_33,-241.856,0.954,-241.188,-0.62,0.142,-1.11,-0.053,0.013,-0.01,29,30,32,33
29_30_33_34,151.451,0.344,150.5,-0.625,0.134,-0.988,-0.039,0.004,-0.02,29,30,33,34
30_31_25_26,-14.431,0.424,-14.688,-1.926,0.617,-2.556,-0.013,0.006,-0.013,30,31,25,26
30_31_26_27,47.794,0.904,47.938,-1.965,0.589,-2.629,-0.045,0.013,-0.028,30,31,26,27
30_31_27_28,45.971,0.637,45.312,-2.03,0.655,-2.756,-0.102,0.008,-0.106,30,31,27,28
30_31_28_29,110.215,0.415,109.062,-2.225,0.864,-2.723,-0.393,0.005,-0.386,30,31,28,29
30_31_32_33,-233.825,0.448,-231.344,-1.719,0.521,-2.395,-0.307,0.007,-0.247,30,31,32,33
30_31_33_34,149.959,0.28,150.312,-0.14,0.225,-0.535,-0.095,0.004,-0.102,30,31,33,34
31_32_25_26,-15.124,0.506,-15.062,-0.599,0.265,-0.971,-0.018,0.008,-0.018,31,32,25,26
31_32_26_27,44.081,0.372,43.906,-0.923,0.343,-1.412,-0.025,0.006,-0.017,31,32,26,27
31_32_27_28,42.418,0.522,42.125,-0.922,0.341,-1.543,-0.052,0.008,-0.057,31,32,27,28
31_32_28_29,106.49,0.806,106.25,-0.777,0.34,-1.38,-0.106,0.014,-0.096,31,32,28,29
31_32_29_30,106.55,0.609,106.344,-0.54,0.373,-1.089,-0.467,0.009,-0.468,31,32,29,30
31_32_33_34,161.156,0.7,162.312,-0.816,0.316,-1.32,-0.699,0.01,-0.72,31,32,33,34
32_33_25_26,-15.058,0.431,-14.875,-1.978,0.229,-2.617,-0.014,0.011,-0.017,32,33,25,26
32_33_26_27,39.382,0.43,38.938,-2.034,0.22,-2.64,-0.008,0.011,-0.001,32,33,26,27
32_33_27_28,39.411,0.576,39.5,-1.986,0.229,-2.61,0.006,0.011,0.052,32,33,27,28
32_33_28_29,103.157,0.34,103.718,-1.87,0.218,-2.529,-0.048,0.007,-0.059,32,33,28,29
32_33_29_30,98.186,0.408,98.562,-1.686,0.205,-2.31,-0.092,0.008,-0.104,32,33,29,30
32_33_30_31,70.164,0.468,70.906,-1.53,0.309,-2.054,-0.313,0.007,-0.316,32,33,30,31
33_34_25_26,-14.5,0.201,-14.406,-1.051,0.222,-1.479,-0.022,0.004,-0.019,33,34,25,26
33_34_26_27,37.407,0.498,37.906,-0.872,0.186,-1.235,-0.007,0.008,0.002,33,34,26,27
33_34_27_28,36.193,0.542,36.032,-0.778,0.148,-1.011,-0.019,0.009,-0.01,33,34,27,28
33_34_28_29,100.108,0.485,99.968,-0.759,0.178,-1.001,-0.021,0.007,-0.022,33,34,28,29
33_34_29_30,91.352,0.308,90.875,-0.711,0.158,-0.922,-0.056,0.005,-0.04,33,34,29,30
33_34_30_31,58.865,0.494,58.906,-0.6,0.156,-0.816,-0.103,0.008,-0.102,33,34,30,31
33_34_31_32,-49.351,0.314,-49.188,0.01,0.105,-0.176,-0.67,0.005,-0.652,33,34,31,32
