quadropole,mean voltage,std voltage,median voltage,mean current,std current,median current,mean resistance,std resistance,median resistance,a,b,m,n
49_50_51_52,-1.763,0.138,-2.5,-0.88,0.174,-1.111,0.017,0.001,0.036,49,50,51,52
49_50_52_53,140.211,0.686,140.281,0.327,0.033,0.308,-0.473,0.018,-0.446,49,50,52,53
49_50_53_54,7271.224,105.001,7287.625,0.528,0.028,0.415,0.836,5.363,0.0,49,50,53,54
49_50_54_56,6649.7,2062.278,7287.625,0.465,0.048,0.453,118.343,335.201,0.0,49,50,54,56
49_50_56_57,178.242,0.168,178.344,-0.499,0.143,-0.695,-0.004,0.003,0.016,49,50,56,57
49_50_57_58,-4.528,0.345,-3.718,-0.661,0.117,-0.851,-0.016,0.005,-0.003,49,50,57,58
49_50_58_59,17.683,0.811,15.875,-0.493,0.094,-0.731,-0.009,0.011,-0.034,49,50,58,59
50_51_52_53,277.68,4.356,283.719,-0.404,0.236,-0.564,-49.31,0.176,-49.483,50,51,52,53
50_51_53_54,7263.85,141.06,7287.625,0.072,0.014,-0.101,2.544,5.436,0.0,50,51,53,54
50_51_54_56,7287.625,0.0,7287.625,-0.276,0.037,-0.276,-0.119,0.011,0.0,50,51,54,56
50_51_56_57,177.387,0.386,177.5,0.094,0.205,-0.152,-0.065,0.006,-0.096,50,51,56,57
50_51_57_58,-2.77,0.396,-2.219,0.368,0.167,0.163,-0.02,0.006,-0.047,50,51,57,58
50_51_58_59,17.714,0.217,15.5,0.387,0.158,0.225,-0.037,0.004,-0.078,50,51,58,59
51_52_49_50,21.104,0.307,21.969,0.0,0.0,0.0,-0.0,0.007,-0.02,51,52,49,50
51_52_53_54,7287.625,0.0,7287.625,-0.013,0.08,-0.004,-0.945,0.001,0.0,51,52,53,54
51_52_54_56,6399.285,1992.907,7287.625,0.141,0.296,0.002,9.618,21.413,0.0,51,52,54,56
51_52_56_57,178.687,0.203,176.844,0.092,0.031,0.212,-0.021,0.002,-0.051,51,52,56,57
51_52_57_58,5.683,0.659,5.281,0.03,0.155,0.004,-0.009,0.007,-0.013,51,52,57,58
51_52_58_59,25.66,1.634,25.813,-0.05,0.273,-0.002,-0.001,0.018,0.012,51,52,58,59
52_53_49_50,22.731,0.713,21.594,-0.301,0.108,-0.477,-0.48,0.013,-0.462,52,53,49,50
52_53_50_51,-432.405,7.199,-433.625,-0.28,0.102,-0.542,-48.204,0.17,-47.787,52,53,50,51
52_53_54_56,7272.722,174.344,7287.625,-0.385,0.012,-0.469,-38.882,92.338,0.0,52,53,54,56
52_53_56_57,178.993,0.448,179.375,-0.707,0.151,-1.072,-0.151,0.007,-0.132,52,53,56,57
52_53_57_58,1.075,1.05,1.438,-0.359,0.091,-0.557,-0.061,0.014,-0.118,52,53,57,58
52_53_58_59,28.713,0.52,27.968,-0.154,0.057,-0.283,0.0,0.008,0.03,52,53,58,59
53_54_49_50,19.61,0.302,20.187,0.0,0.0,-0.001,0.546,1.167,-1.452,53,54,49,50
53_54_50_51,82.067,0.19,79.625,0.002,0.001,0.003,-0.92,0.66,-4.302,53,54,50,51
53_54_51_52,-0.272,1.055,-0.344,0.001,0.001,0.001,-9.986,3.719,-10.649,53,54,51,52
53_54_56_57,180.121,1.514,180.875,0.0,0.001,0.0,-3.2,5.782,-6.546,53,54,56,57
53_54_57_58,1.48,0.388,1.719,0.001,0.002,0.001,-6.169,1.574,-11.63,53,54,57,58
53_54_58_59,32.658,0.188,33.125,0.001,0.002,-0.001,0.188,0.714,-0.262,53,54,58,59
54_56_49_50,19.506,0.912,19.813,-0.003,0.003,-0.002,1.922,3.447,4.234,54,56,49,50
54_56_50_51,41.818,0.325,42.031,-0.004,0.002,-0.003,5.469,1.294,19.281,54,56,50,51
54_56_51_52,1.742,0.24,2.094,-0.003,0.002,-0.002,7.42,0.912,16.032,54,56,51,52
54_56_52_53,-497.029,0.205,-496.656,-0.001,0.001,-0.001,-3.35,0.81,0.994,54,56,52,53
54_56_57_58,2.042,0.473,1.531,-0.005,0.003,-0.003,-1.684,1.814,6.546,54,56,57,58
54_56_58_59,33.167,0.197,32.562,-0.003,0.002,-0.002,-1.139,0.821,-1.217,54,56,58,59
56_57_49_50,20.462,0.459,20.656,-0.174,0.15,-0.489,-0.027,0.007,-0.019,56,57,49,50
